,r ($\AA$),g_full(r),O (DOL),O (DOL),O (EPE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
349,17.475,1.000781576287501,0.9934334398644502,0.992313194668392,1.0272978096066396,0.9564894767525968,0.972788757112886,1.0049897744100431,0.9270712634193912,0.9636452583741876,0.9600071337113576,0.953742813099865,0.9051943283607916,0.989762656615952,0.9114586489722848,0.8785709657619447,0.9694036146285984,0.952176732946992,0.9618928220586956
350,17.525000000000002,1.0007033567562988,0.9992085162011932,0.9937134634218474,0.992611638118984,0.9510394090518436,0.9632930340230018,0.943924401004074,0.9617119211234972,0.9878002839653186,0.9015936965582538,0.9000365399148033,0.9747800588004614,0.8860221301237421,0.8969222266279001,0.836193117533303,0.9685514322266566,0.9311796727838272,0.9380597628513204
351,17.575,1.0007472302808806,0.9938265526180724,0.9929405259738364,1.0276178264647453,0.9798296035023332,0.968431665876353,0.9558546312545828,0.9503521786075576,0.9448497259605336,0.9212439659033834,0.9057608740394608,0.95375845881762,0.9398236761400904,0.9676932414951502,0.9429202945128748,0.854666670888517,1.0296256089508402,0.9770462929068272
352,17.625,1.0006871903764756,0.982322444537876,0.9863603918061552,1.0249630212226348,0.9648988432622162,0.9879563692858984,1.0063242289996792,0.9523930664358125,0.987565563760073,0.9344989103896988,0.9652896487880412,0.9421965949892842,0.9375779842295328,0.891391876632019,0.8913918766320189,0.9298802996299468,0.9144849304307756,0.97202905020278
353,17.675,1.0012283184668331,0.9931981634813972,0.9953882366092498,1.0109836326605832,0.9489553169554912,0.964499220591126,0.978488733863197,0.9621676350457806,0.9520640976826182,0.9690210834669458,0.9736136004502008,0.8741090658129951,0.9475893375450856,0.9185033966511332,0.94299682056183,0.8970716507292732,0.9200342356455518,0.979424540306566
354,17.725,1.0005954939647366,0.9844086847886429,0.9947166291319796,0.9951411335309316,0.9536557201751586,0.9571333950056192,0.9470867788287336,0.9656343779245228,0.965634377924522,0.9513841076596404,0.922462030786787,0.986395042821515,0.9742173262434712,0.989439471966026,0.8950621684861892,0.8920177393416784,0.919417601642276,0.922135841949874
355,17.775000000000002,1.0011534810560878,0.9758466131025052,0.9910051151183006,1.032774789542371,0.9121797941231994,0.979805591834102,0.978268641886127,0.9394606556997568,1.002475603566734,0.9324163017715386,0.9218206619786798,0.9596622326674596,0.9218206619786802,0.9657168839776644,0.900629382392963,0.932416301771538,1.0111267688042007,0.9404016454638228
356,17.825,1.000822955163447,1.0028955664857504,0.989544680759558,1.0163363101562546,0.9808119426021784,0.9544480843865374,0.9597972730100012,0.9727881596669836,0.9762269237820672,0.9136460482196864,0.9678326342755492,0.9347186094636336,0.9588015365995726,0.8278506202979037,0.952780804815587,0.925687511787656,1.0159984885474271,0.967571531111448
357,17.875,1.0009904113982884,0.9798052131517264,0.9908687964575124,1.0141073943965924,0.9802719151770324,0.9392372768672964,1.039924120868038,0.9821716669506316,0.9703932059543184,0.9085418936647832,0.9429676985318172,0.8441806063046746,0.9803870516481592,0.8875870559196314,0.9579354397783542,0.9055483454154756,0.933987053783896,0.9268850132944676
358,17.925,1.001160315653885,1.007494506774776,0.9937953071265077,0.9909417570957586,0.9759443054006998,0.9502516175310723,0.9627201278207448,0.9593196250144704,0.9649871296915948,0.9258069256408518,1.046370206954211,0.9555756370762492,0.9570640726480192,0.9064572632078444,0.906457263207844,0.9987402686575751,0.9198531833537732,0.926232192947072
359,17.975,1.0007783945249435,1.001050297806304,0.9823450144246456,1.010042000490177,0.9596261039092518,0.9971995613841632,0.970522406576976,0.9209254427100916,0.9382092331485516,0.9458263977093754,0.947306564215962,0.8984610694985771,0.9117825680578634,0.8377742427284912,0.9680288953081868,0.916223067577626,0.9399057316830248,0.9455092191722492
360,18.025,1.0009661146360442,0.982799046844668,0.9959254965096888,1.0325493886365322,0.9961587596217946,0.9427263880441812,0.9853228241270336,0.9741132356841776,0.9505730999541804,0.9302826125909498,0.8243010491312209,0.8861236278160628,0.9185068833176468,0.8934834586118774,0.9803294620024884,0.8831796954977376,0.9597219357742076,0.9729846512695216
361,18.075,1.0007918929682542,0.9985905906407958,0.98239534303306,1.0143163376165112,0.9542394540057366,0.9743052369170724,0.967988231185726,0.9709609397651826,0.9679882311857262,0.9646664545533784,0.887083264733456,0.8856194309632687,0.895866267354579,0.9031854362055154,0.9661302883235656,0.920751441447762,0.923679108988136,0.9937340108470956
362,18.125,1.0005985906274693,1.008361675997223,0.9950325578015968,1.0300524821569303,0.9548946098120284,0.9619158937077048,0.9933269006094166,0.975958461499059,0.9626549762230396,0.9375149724817404,0.9011207577114868,1.0132149392038692,0.9418822782541711,0.93460343530012,0.9011207577114868,1.008847633431438,1.0103034020222488,0.9397283349310332
363,18.175,1.00086863680367,0.9778283813553732,0.9940530279428564,1.010810547467021,0.9592032305919364,0.9728011307957306,0.9650834036530362,0.941195200592318,0.975006195693643,0.8889307078352299,0.9265727247793928,0.946841503133942,0.8961695572475685,0.9338115741917314,0.9656625116060236,0.9786924405482332,0.9251249548969248,0.94577783546519
364,18.225,1.000988308495797,0.9892241403902058,0.9947171598412516,1.0213865569284937,0.9565058151099676,0.9744151712201656,0.9641812534429096,0.9565058151099676,0.92799704415904,0.9099769313629398,0.9301346481969291,0.9891679617821828,1.0150850262830258,0.9286948112802156,0.8811801930286696,0.921495626696648,0.8811801930286697,0.9599892258985808
365,18.275,1.0007734590470685,0.9923544997110776,0.9904424486519042,1.020165408383659,0.9952624982450292,0.9585490167538874,0.9221990350794884,0.9581855169371434,0.971998509973415,1.010970096386754,0.8620453229813402,0.9479634614844634,0.9050043922329016,0.8749330437568082,0.91789211300837,0.95941921328488,0.9307798337838384,0.9870503697320576
366,18.325,1.0010352938124345,1.0037896057983453,0.9708506370018504,1.012496326151535,0.9432028002588186,0.9359724223342588,1.0086377204760846,0.984415954428809,0.9858620300137216,0.93852496484399,1.0026124055389516,0.9812499253072976,0.9869465867024056,0.9812499253072976,0.9100416578684511,0.9086174925196748,0.9029208311245672,0.9600908972683267
367,18.375,1.0004951762851166,1.000022898346886,0.9800967413045132,1.0255272676265914,0.9668410406926492,1.0035155613883169,0.9431104684778052,0.9625263911990408,0.9578521875809656,0.9376735742926776,0.9447557009867316,0.947588551664352,0.9164271942105178,0.9235093209045706,0.9362571489538664,0.9532542530195954,0.926342171582192,0.9977993845932132
368,18.425,1.000737548442752,0.9876831736292672,0.987750353820644,1.0288956242986849,0.9540910108577996,0.9891363328458288,0.963746354670828,0.9691104345669552,0.9501573522673064,0.9494963242397017,0.8917376457622127,0.9368175899397648,0.955131317261896,0.9382263381953132,0.8875114009955669,0.9269563521509256,0.997393764928352,0.9373638392633442
369,18.475,1.0005595502601694,0.9965763916463224,0.9872220037931204,1.014455536125059,0.938263604860772,0.97311949313839,0.9532018426940368,0.975609199443934,0.9478667577535848,0.847685718316214,0.9233469229262564,0.9331548568571878,0.9415616573694148,0.8911208542960531,0.9135389889953246,0.870103853015486,0.9303525900197784,0.9473949475207556
370,18.525,1.0009946550774762,1.0095461178110297,0.9942610406537308,1.0282536402505082,0.9583221946901028,0.994051445950236,0.9427569763193522,0.9477095458009548,0.958675949653074,0.958783148126702,0.961570308441024,0.9713253695411496,0.92533722435484,0.9114014227832312,0.9239436441976794,0.9782932703269548,0.9936226520557244,0.9432262431069665
371,18.575,1.0007268284915305,0.9762905475392648,0.989113862787918,1.0285428291282284,0.996799716606264,0.9799107697664824,0.955281055625135,0.9450773169094332,0.9415587863178128,0.9356092709537984,0.97303364179195,0.9425397099979006,0.9162040416303122,0.8954127244980052,0.916204041630312,0.9245205684832346,0.985508432071334,0.9642928023444898
372,18.625,1.001026065989619,0.9913710073575848,0.9898588690745932,1.03085629404387,0.9407098232905736,0.9235614671368384,0.9326605948918816,0.9407098232905732,0.9533086155667864,0.9223206769884236,0.926456644149807,0.9209420212679628,0.8919902511382816,0.9154273983861188,0.9347285784725732,1.0229625445820785,0.9995253973342412,0.9470520724636324
373,18.675,1.0003562255249316,0.9930012887070988,0.9947669149695346,1.0325660264609478,0.978494983819312,0.9499511956040207,1.0014692523828388,0.9833683135146056,0.9670078495375484,0.9242449088779814,0.9324726083635424,1.0010367707432148,0.9790962387817186,0.8735074287170238,0.9598982733154108,0.8789925617073973,0.942071591096696,0.9115115644360412
374,18.725,1.0005212284745246,0.973720662330114,0.9765826335487192,1.0261610456416,0.929304069844441,0.981586079735093,0.9798548873546084,0.9715451639282796,0.98781837230484,0.9766023440943016,0.9165876749041496,0.9438670699905828,0.9711464650770152,1.0093376181980225,0.954778828025156,0.8961281285893247,0.9002200378522897,0.9479868153709816
375,18.775,1.0005812404741192,0.9951325236540676,0.9929974626514936,1.0276250446338364,0.9550122887679456,0.9505351305443656,0.9932403320615768,0.9529459080493702,0.9729209216622592,0.9076420762345576,0.9293495100458476,0.94698680001752,0.9239226515930248,0.9008585031685292,0.9646240899891932,0.9239226515930246,0.9157823639137908,0.9607616065495568
376,18.825,1.0002850085295496,0.9926206087743898,0.9862494054374692,1.015065784065667,0.9708426773681896,0.9352154231528428,0.9845454674510152,0.954056759516728,0.9955076995172748,1.0107883866399403,0.9379144575630954,0.8974289414092927,0.8555939080503633,0.9136231478708138,0.8825842521528985,0.940613491973349,0.8785357005375182,0.8811383408616916
377,18.875,1.0004280930204463,0.9981872094120025,0.987944795924802,1.015218574245372,0.9548017246666524,0.9582092968460476,0.9813807876659376,0.9616168690254432,0.9462827942181632,0.912816305025978,0.975908020226302,0.9034196665918868,0.89268065123864,0.9906741663370162,0.8953654050769512,0.9208705665409128,0.9181858127026,0.9356915035462846
378,18.925,1.0002506476329251,0.9989690840783172,0.9944479975810226,1.0208499295222868,0.9762020092793724,0.9612878119153828,0.959931975791383,0.9731513780003744,0.930781499125402,0.932034620391522,0.9507287245254492,0.9133405162575948,0.88796994636155,0.9640816560496837,0.8946464121236676,0.9360404998487926,0.9600757765924128,0.9604300380410146
379,18.975,1.0002195792933035,0.9792693581674548,0.9975752342677392,1.007825444434567,0.957239939209615,0.9690410656176236,0.9515079635257248,0.9386953119970296,0.9612860396923608,0.8580593902550347,0.941740104784551,0.9815880640843196,0.9457249007145274,0.9151747985847044,0.96432061505442,0.9337705129245968,0.9218161251346656,0.9777388054308714
380,19.025,1.000223843511258,0.9902593131981644,1.0015380366050408,1.0073193663854672,0.9528858794011112,0.9642896526850384,0.9770350463553102,0.9505380437250084,0.9676437036508994,0.9619011618457136,0.9830418467214436,0.9473669409936494,0.9249049633131864,0.869410665514395,0.9143346208753212,0.946045648188916,0.9209410848989864,0.9534745495706294
381,19.075,1.000197900110724,0.9937872045571196,0.9978613873572592,1.020866257021305,0.9535689934221092,0.9956087740978216,0.9819291629255658,0.9442268199386172,0.9735879366010198,0.9121762896976336,0.9910387931297058,0.9476644162420664,0.9056044144116278,0.8990325391256215,0.9437212910704628,0.9042900393544264,0.9108619146404328,0.971054927464096
382,19.125,0.999784215829164,0.992525929950612,0.9845448193190204,1.0243586319986306,0.9545638539728936,0.9456023713382388,0.9824440221695986,0.9807844883483656,0.9319941940041327,0.9636359721956308,0.9793261101418284,0.90479795489739,0.9139505353660052,0.9727885526642462,0.8969528859242912,0.8577275410587978,0.9492533457449498,0.9351642422830584
383,19.175,0.9999712260864246,0.9877907295089524,0.9882249232362096,1.0266233025928884,0.9330832741465388,0.9548750278951844,0.9664312609437076,0.9575164525919898,0.9433187948466604,0.8753721466799698,0.9482114337736972,0.87537214667997,0.9508128368841876,0.97682686798909,0.9456100306632071,0.903987580895363,0.935204418221246,0.9530691559085928
384,19.225,1.0000207287840848,0.9922854115455534,0.9916066515476056,1.033855345158259,0.9830894002167112,0.9807901600558302,0.9545131296457612,0.9597685357277748,0.947615409163118,0.8915278840264734,0.94975539459424,0.9083491648571614,0.8979976074228918,0.923876501008566,0.905761275498594,0.8617671564029482,0.9057612754985942,0.9585753440407866
385,19.275,0.999891658191688,0.9928529214940366,0.999850895591373,1.0401511681744944,0.9812632942170444,0.9293082946231352,0.9165646154774592,0.9459731058136344,0.94695338882484,0.9538450754490748,0.9319619900474096,0.928100269094174,0.9396854319538798,0.9499833544958398,0.9293875094119196,0.9602812770378002,0.9383981916361346,0.9250003842473604
386,19.325000000000003,0.9998721486148192,0.9786837721748578,0.9958440205201176,1.0321410958997956,0.9563627658684416,1.0256031700594606,0.9661149354728102,0.9183293044114026,0.953437114987131,0.8797639064304896,0.946354478678503,0.936109775255732,0.9079368408431104,0.9348291873278856,0.936109775255732,0.9476350666063496,0.9553185941734282,0.9853340071352984
387,19.375,0.9997196977655364,1.0038336175535625,0.9845746901938532,1.0125623051561252,0.928148509912093,0.9731006502876266,0.9427013611128056,0.9608115759403582,0.9443183445795512,0.9147226471882038,0.9427503606117976,0.9198185950834028,0.9198185950834028,0.8841469598170107,0.959312191271194,0.8841469598170106,0.9045307513978056,0.9691010911821248
388,19.425,0.9995363683545708,0.9950460492811856,0.9948042838558596,1.0279039903189435,0.915976666928658,0.9449327259464236,0.9555499475862712,0.958767287477134,0.9613411593898246,0.9036825287396336,0.9847984920486612,0.913822024153262,0.9467753842475548,0.9214266457134842,0.93790332576063,0.9784613074151436,0.9138220241532624,0.978202646817857
389,19.475,0.9998106947674508,0.9995642844543816,0.982486966474171,1.028651237850605,0.9989823975091188,0.9487291977625852,0.971455167074712,0.9618526448301516,0.9541706270345032,0.9860529407899278,0.8952654577504459,0.9734435681455558,0.8952654577504464,0.9015701440726324,0.9356154502124382,0.916701391245879,0.8561764025528917,0.9494085598805678
390,19.525,0.9995665678343296,0.9830250843591584,0.9963059734005252,1.0231831319446432,0.9687152255362088,0.964893863699774,0.9559773527480928,0.9327307349097812,0.9674414382573968,0.9910451025299204,0.9396111161960892,0.9258117540089636,0.9107579043502814,0.9433745786107596,0.9383566287245324,0.9647008656272263,0.9019764920493832,0.9310345181762618
391,19.575000000000003,0.9999182204209324,0.9975317624809844,0.9905085674945432,1.0352181691891589,0.9628223453811104,0.9625055232865464,0.9387438661942188,0.9574363697735164,0.94824852903115,0.921088234924404,0.9323210182771404,0.9785002387272804,0.9610270201785784,0.959778933139386,0.9298248441987548,0.9086073645324748,0.8661724051999139,0.9111544809389908
392,19.625,0.9997241097372171,0.987185077881679,0.991270961774297,1.0394533514529625,0.966433160559506,0.9626506432970424,0.9809328100656172,0.9780959221187696,0.9509878817377784,0.9673119271962388,0.8816321801146723,0.9275763923178312,0.9176425085982292,0.9288181277827816,0.9462024242920845,0.97352060452099,0.925092921387931,0.975509915418921
393,19.675,0.9992498253012077,0.9877120183602524,0.9990826368835766,1.0394637372561637,0.9847345387389596,0.959645760681916,0.9715629302590116,0.9602729801333424,0.9480422008305333,0.9759914797190808,0.936457647629194,0.8882757897696438,0.938928512134812,0.8796277639999819,0.9031009768033516,0.903100976803352,0.9216324605954864,0.9480934024184048
394,19.725,0.999469072854794,0.996485907816109,0.9805421332910516,1.0138686448285577,0.9794365299218368,0.9738201369500008,0.9775643989312246,1.0015900799774116,0.9884851630431276,0.8948407926844352,0.9427786922925306,0.9120492694668284,0.8690280775108457,0.9919457688136528,0.9599871690749232,0.9071325618147162,0.8936116157714075,0.9403955941958432
395,19.775,0.999314359052485,0.9856794047848046,0.9915698029791884,1.0025082205046698,0.9527586736119024,0.9332005776726562,0.9521377816773235,0.9533795655464822,0.9397199429857384,0.8927673422965687,0.8793146837140179,0.9514698524749738,0.9111118767273204,0.9698143869057244,0.9526928214370236,0.9001051560688689,0.9037740629550196,0.9488242461489056
396,19.825000000000003,0.9994486131816174,0.9891857132346246,0.9916228458653432,1.0237936622368342,0.9621674644915152,0.951974358126116,0.9893490814659148,0.9711250428126248,0.9538276501925518,0.9442429477883564,0.8992210546592727,0.9661454903916956,0.9430261398659492,0.9089555180385342,0.9430261398659496,0.922340405185018,0.9442429477883566,0.9514196312490872
397,19.875,0.9996570257342484,0.9935103366516868,1.0034985565633996,1.0308042215119546,0.961635080115298,0.9825335094690344,0.93643403295344,0.9647083785496706,0.9683963366709184,0.974608124718576,0.9201269252001464,0.889859592134352,0.9092306852964605,0.9152841519096192,0.9891364445901571,0.9189162318775144,0.8850168188438248,0.9853684704738024
398,19.925,0.9990825618717336,0.9935855912564154,1.0070853954854435,1.0429856919739928,0.9644595979227444,0.9546743388442644,0.9617074938069222,0.9418311863037584,0.9607901257683142,0.9275610168143068,0.8769667795335266,0.9492442613632132,0.9275610168143072,0.8721482807448812,0.923947142722823,0.9046731475682396,0.9131055204483696,0.9305357022909706
399,19.975,0.9997893842855812,0.9848451964289876,0.9846737201904916,1.0355020995829012,0.9587245287967492,0.9486839355088108,0.9608543516154024,0.9459455918848274,0.978197194567295,0.9540868626591614,0.8641917436900186,0.9097386039677174,0.9672714801079684,0.9468952531416291,0.9552854642454156,0.97686029279801,0.8845679706563572,0.951714120743513
