,r ($\AA$),g_full(r),O (DOL),O (DOL),O (EEE),O (EEE),O (EEE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
249,12.475,1.0007363386535966,0.992341430213727,1.0191575084371638,1.0752460415292355,1.0666080188414349,1.0850107628284875,0.9352465166293008,0.9243262070106096,0.9297863618199554,0.9126258752762983,0.8845450791139509,1.0754850382043926,0.9494996480147349,0.8818977313276017,0.9525724624096046,1.0109559359121287,1.164596655655613,0.8265870722199475,0.8788249169327323,1.1392302592734744
250,12.525,1.0006788724827704,1.0281902382251136,1.0140895096646958,1.06183493191509,1.0636978002166952,1.0774830256485757,0.9541038250576332,0.9448181430619372,0.8999373467494132,0.9200563244067522,0.9409491088970656,0.999852222970766,0.938885624009134,0.8687740352032571,1.002900552918848,1.0089972128150106,1.0791088016208874,0.9144989844244809,0.8169524260858698,1.0141607104821686
251,12.575,1.0015313224966853,1.0138288123762331,1.0108003052553372,1.0401015122461896,1.0600608163191436,1.0545165651877673,0.9158249907321084,0.9158249907321088,0.920430983979713,0.8628560683846518,0.9588142610430872,0.9042169572444582,1.040303121378239,0.8165169848026875,0.9495790119557188,0.9072410942252082,1.1159065458970068,0.8558307655524469,0.8800238613984529,1.1507149797162617
252,12.625,1.0022484208090396,1.028277108553121,0.9960853248569398,1.0483806787566716,1.0553478815885624,1.074049320768902,1.003023342102093,0.9230556496793748,0.9405723823053036,0.9573275178605396,0.9192476643259122,1.0410801169376098,0.9720748065930422,0.9720748065930422,0.8970690344793814,0.9210708815557528,0.9690745757084954,0.8670667256339171,0.861066263864824,1.1113100113166854
253,12.675,1.0026283701590957,0.9851193173801296,0.9783058120149644,1.033941027428795,1.084146467888039,1.064864668291373,0.9641459502240256,0.9240991356771028,0.8984087263451147,0.9142763321089892,0.9361887400686268,0.9138183925487032,0.9882335710950152,0.9197716068324084,0.9733505353857528,0.916794999690556,1.026929463939097,0.9078651782649986,0.8423798211442447,1.1857527164365107
254,12.725,1.0020862557906174,0.9897863861590896,1.0042923619380295,1.0283584069034626,1.0889987060820456,1.0745605396109548,0.9310951431568624,0.8943611157698366,0.9071055742510492,0.9205997067605688,0.8756192650621704,0.959809930180487,0.8830251357660478,0.8180533866461379,0.8830251357660482,1.0631740765076167,1.045454508565823,0.9036979650314738,0.9568566688568552,1.184408467374684
255,12.775,1.002954506677377,0.9828921262060206,0.9985423846841373,1.04861700139408,1.0640167729309458,1.0761933364717244,0.9364658924019796,0.9744005711251736,0.9677062160563746,0.8940683102995866,0.9245648167241148,0.964032209739154,1.0197058023988623,0.8966378607300342,1.0724492059712172,0.8995680498173869,1.0665888277965114,0.8878472934679748,0.9024982389047398,1.159368182266477
256,12.825,1.0030616183527803,0.9907716661968016,0.9853644320823776,1.0347710439613145,1.056091875911067,1.055025834313579,0.9535332073527706,0.9188458538345196,0.9129416234484344,0.9513191209579884,0.9491050345632068,0.962344823913822,0.9245488036392608,0.9797891409636196,0.9390857345140922,0.9187340312893288,0.9943260718384508,0.9012897142395316,0.9885112994885178,1.123912427065517
257,12.875,1.0032843606443491,1.0029017084111036,1.0038647141667798,1.0112355296491116,1.0630666394323822,1.0669451578515383,0.9695753597762156,0.92710151471049,0.95639382165237,0.8824307466241236,0.93442459144596,1.067393912048797,0.9808484597205164,0.9837333081314584,0.9087272494469484,1.0096969438299432,0.9779636113095737,0.946230278789204,0.8712242201046935,1.0909142577665845
258,12.925,1.0040665776793447,0.9929731735521728,0.9920176040972832,1.017421595012825,1.0384137874821404,1.0300169104944144,0.9562751061791264,0.9693548568715455,0.9206691181830954,0.9780746906664924,0.9199424653668496,1.0219380970289509,0.9475112328195592,0.967549234722088,1.0562889574332852,0.92461065921667,1.0562889574332852,0.9217480875163088,0.9188855158159474,1.0834541786714065
259,12.975,1.0036154538844893,1.010530488466376,0.9707052922721252,1.0207050283859955,1.0564644222376138,1.053339815007861,0.963340444373094,0.917192399133664,0.935218979305316,0.9395453585465126,0.9770406453035496,1.0225987297373615,0.9373821689259147,0.9402227209529628,0.9601065851423004,1.0055554175750725,0.9317010648718184,1.02543928176441,0.9032955446013364,1.149727925560153
260,13.025,1.0034361594892267,0.9785910649315896,1.001980466758251,0.9711968674873668,1.072485224720884,1.048368949189094,0.9459410316831957,0.8994310717290295,0.9466565695286446,0.9924509916373616,0.9717003941193488,0.9893936935704436,0.9048301300174144,0.9837561226669084,0.9752997663116054,0.955568268149232,0.9752997663116052,0.9273804136315554,0.9020113445656464,1.0754241760830672
261,13.075,1.0039899655151248,0.9655183197334504,0.9968663171273934,1.0366054002224991,1.0219042022641978,1.021904202264198,0.9777743092874022,0.9763541577851688,0.991265748558615,0.9252287037047824,0.9990765818208964,1.012611055986118,0.8867339910154682,0.9594629618873988,0.9398820851141868,0.8895312591259266,1.0321919327593303,0.9986247154338236,0.9286930126723514,1.182131212190356
262,13.125,1.0044714060517836,0.9914037225058078,0.9620150689611032,1.0090437788493405,1.0477226594104785,1.0385618719091565,0.9210114818637004,0.9985258376441192,0.9210114818637,0.9583593078306288,0.944970464559466,1.0160146137830062,0.9965826402953536,1.0187906099955282,1.0521025645457909,0.924406738769784,1.085414519096053,0.9743746705951782,0.9438387122574372,1.128272501438356
263,13.175,1.0049340769595674,0.9697042529671636,0.978506608332128,1.0101542143540885,1.0364182239272943,1.031367452855524,0.924524218644996,0.9392103068382972,0.981170558819159,0.9420076569703548,1.014738760403849,0.9366884533101546,1.0055626042888424,0.9256685891535644,1.013827502406285,0.9780129438973668,1.05239702695435,0.983522875975662,0.969748045779925,1.1280742573358316
264,13.225,1.0043925091686656,0.981943801316736,0.9732078785059246,0.999188677136198,1.02091017011742,1.0229152310079943,0.925181365546924,0.9522496875696772,0.9668249378896208,0.9453090921792278,0.9348981990935532,0.9843026190092083,0.9077457486418248,1.0307835760179762,1.066327837259975,0.9378216620004396,1.0581253154348988,0.894074878933364,0.965163401417362,1.1241639860469952
265,13.275,1.0043754722855849,0.9563144752298556,0.9596790457787014,0.9983093002284216,1.0344607001370256,1.027827415750126,0.9478453136234684,0.9506006779072574,0.936135015417364,0.9836650493127276,0.9623109761133616,1.0094652785154807,0.987756347794718,0.9307704046527144,1.0067516621753856,1.0230333602159576,1.0420286745966252,0.9660474170739544,0.93348402099281,1.029817401066196
266,13.325,1.0048476112586635,0.9772788571658836,0.967003879038236,0.997744139990312,1.0428417801020482,1.0132155931673308,0.9626231816326613,0.9803988937934914,0.9639905441065711,0.957837412973976,0.995439881006502,0.999210486616374,0.9722775894029948,1.0153702249444017,1.0719293090924982,0.9426514024682776,0.9965171968950366,1.0126769352230645,0.886092318320181,1.0819604391770727
267,13.375,1.0043349812913338,0.9726628189701506,0.9692208928741872,1.017089633500423,1.013822400498494,1.0148025703990726,0.9710467807347816,0.9554394600101836,0.9554394600101836,0.9730825182205988,0.9269391352087428,0.959675439021076,0.9249239607278334,0.8741333386069406,1.0478907300731526,0.9997732985902006,1.0077928705040262,1.0291783956075593,1.0077928705040264,1.1089922303689626
268,13.425,1.0047458713142243,0.9693536180769732,0.984031208430312,0.9894214269566244,1.0237966059987091,0.9997988394976308,0.9200474262918646,0.9927890968918068,0.9119650184474264,0.975950747215894,0.9483358537473976,1.0533663354834542,0.8968207087995149,0.987033442820768,1.0082599684728273,1.0082599684728273,1.0321398098313943,0.9976467056467972,0.955193654342678,1.0801973136992589
269,13.475,1.004701930671373,0.962173253860111,0.97875162085,1.0249040455414349,1.011384582629142,1.0065562030176087,0.9493337143906704,0.9098895671026072,0.951339348998538,0.9540135284756944,0.9386369964820432,0.9507518398709816,0.9639201479024352,1.04292999609116,0.940217193445818,1.0218607032408331,0.9375835318395276,0.9586528246898538,0.9981577487842156,1.0757432697777007
270,13.525,1.0042262475934376,0.9854910764801778,0.9760163994640494,0.9853885726645056,1.002003425381287,0.9952935810148946,0.9502909252095294,0.9562634240411536,0.978826197405067,0.952281758153404,0.9456456483404888,1.0430758060482963,0.9672632787916536,0.9568063784803924,0.9358925778578696,1.0587611565151878,1.0090908800366978,1.0064766549588826,0.951577928324762,1.0193877257513582
271,13.575,1.004277714904026,0.9756460984073232,0.970819842973802,1.0384048357293816,0.988292445978238,0.998441790737963,0.94791464410962,0.9591130797940286,0.9768988305869118,0.9940258498689484,0.9986369704448808,1.045786177372818,0.9861011101778429,0.9809111043348022,1.01464614231457,0.918631034218306,1.0354061656867348,0.9082510225322236,0.9264160429828684,1.052962154839472
272,13.625,1.004158968139695,0.9709554110072816,0.9772204320044184,0.9933311359629244,0.9908123882330662,1.0071842484771458,1.005706906058672,0.9684342834024016,0.9802045852938552,1.0625966985340325,1.0102842456831258,1.1179805264576228,0.976300966653086,0.935085094709948,1.0123648546033317,1.012364854603332,1.0072128706104402,0.9994848946211016,1.0200928305926704,1.0140208494581904
273,13.675,1.0043508900197209,0.9663071145100736,0.9709410961293804,1.0073336597704343,0.9951443911601188,0.9782669423150664,0.9873307574355578,1.011348665407363,0.9542249923933398,0.9912255533228778,0.981488563604578,0.956388767886294,0.9461600110105048,0.974289092418926,0.9666175247620834,0.9615031463241888,0.9896322277326092,0.9563887678862945,1.0100897414841874,1.0126469307031358
274,13.725,1.003867492849097,0.9566161374449258,0.948262997292598,0.9633954975685556,1.008074709049995,1.0102466151636764,0.8995987388666911,0.9981937295877538,0.9943272593633984,0.9943272593633984,0.9807946135781548,1.053515497999869,1.0382839486311966,1.0433611317540878,0.9672033849107238,0.97481915959506,1.0662084558070968,1.056054089561315,1.078901413614325,1.0745236383706085
275,13.775,1.0034002355767406,0.9661492049668295,0.9728794395082084,0.9613427848227948,0.996149492507824,1.0013858998586689,0.9692092429245168,1.0248668034092907,1.003115572875011,0.9845630527134196,1.0312642241546677,1.0786439099173946,1.0181592046883818,0.9299523428960716,0.9627148915617868,0.9576744994593686,0.9274321468448622,0.9173513626400276,0.9753158718178312,0.9903598992663746
276,13.825,1.0039294491800956,0.974565066155682,0.991030538625011,0.9498147123697928,1.007305107065711,0.9996601077710408,0.9342659599581712,1.0219129364872186,1.0396963810003583,0.9952377697175084,0.96475186483784,1.0283219051266934,0.9182339152834468,1.0358279044341878,0.9957959081275524,1.0033019074350464,1.0083059069733762,0.9557639118209176,1.0183139060500348,1.0303898845277386
277,13.875,1.0033597483971597,0.9628155714287868,0.9841377666622004,1.000058339103148,1.007344738659456,1.011898738382147,0.9414168349817154,1.022127722374656,0.9559195725601352,0.9975361238721197,1.0139305228738107,1.0159559381350924,1.0159559381350929,0.899207945244263,1.0060199387401283,0.9985679391939052,1.038311936773762,1.0879919337485833,1.0755719345048775,1.0371966715355505
278,13.925,1.0032302060624376,0.9797880182880558,0.9704970263969552,0.9971094239862038,0.9889709855195692,1.0037407442182762,0.9834989870063904,0.998523796483254,1.033581685262604,0.9665960763449188,0.9772386497243636,1.0086731311677517,0.9100253921782406,1.0456660332888188,1.003740744218276,0.9494844877740448,1.0234702920161785,0.9322211334508808,1.0777265484604088,0.9649862753295398
279,13.975,1.002820501456681,0.9676517948412702,0.9653164459940606,1.0387683569029047,1.0034544225570274,0.9875930791643864,0.9540977894165036,1.0143893109626931,0.9994718210955944,0.9901483899286584,1.0000933831733905,1.148383026763878,0.9965711980658812,1.00881408747701,1.0626828008859766,1.057785645121525,0.979431152890301,1.0871685797082344,1.0210569768881388,1.0314759256318955
280,14.025,1.0030755860493248,0.983256276643674,0.9721263859989626,1.0028495216328002,0.9850210856926612,0.971352618138555,0.9658212316032824,1.0151922849759742,1.0145751468088158,1.0392606734951615,1.0386435353280028,1.0113585478769578,1.0040650968105371,1.1280537649396831,0.9505797889901212,0.955442089701068,0.962735540767488,0.8995256315251783,1.0502569535645327,0.9913883842427108
281,14.075,1.0022034601926324,0.9699515805714206,0.952684462474374,0.999867608784594,0.9665288540508502,0.9747897844273528,0.9222057852999972,1.0318900614253792,1.0135072218512926,1.00431580206425,1.0135072218512928,1.1079838761472032,1.006599730617393,1.023497088205696,0.9631493825331896,0.9510798413986884,0.9390103002641872,0.96797719898699,1.0766030691975004,0.9607847377394916
282,14.125,1.0022318791923162,0.9768128993170432,0.9816135243780444,0.9936802807042155,0.9802046636899482,0.974638647966664,0.9661882192369812,1.0331156147760665,1.0166879813255645,1.0033025022177475,1.0270313060906957,1.112137878489709,1.0114702256953814,1.0306450167038248,1.0929630874812657,0.9970891324390496,0.9827080391827164,0.9875017369348276,1.0066765279432708,0.9741723222669691
283,14.175,1.0027591353212155,0.9862773397068206,0.9693664854356678,1.0012268207234574,1.0047174429921035,0.9767924648429313,0.9273643584875446,0.9956328747801134,1.000466044075162,0.982341659218728,1.0095282365033793,1.059086529237084,1.009107164936008,0.9734076190066682,0.9662677098208008,0.9781675584639136,0.99244737683565,1.0543265897798384,1.068606408151575,0.963304890362718
284,14.225,1.001595559004481,0.9835259944435368,0.9586194693178332,0.981491565024018,0.9791808138409128,0.9890015063691106,0.9790475012726564,1.009042829130275,1.0168416143732557,0.9832468471727234,1.002443857001599,1.0516543736746733,0.9311276926467896,1.0823768609955065,0.976029789500315,0.9760297895003144,1.0894666657618524,1.0918299340173003,1.0894666657618526,0.9621154447718052
285,14.275,1.0009123143862009,0.9860487512819796,0.981796129269868,0.9949925210458536,0.9881087445958386,0.971472951508304,0.9769667346366806,0.9835195602958288,1.0174751114386893,1.0234322256742785,0.9477768748822918,1.0161392737010115,0.9668576922974984,1.0583806291897375,1.063074113132929,0.9997120798998408,1.1076622105932508,1.0677675970761205,1.1452100821387852,0.9040224786906864
286,14.325,1.0014768967163643,0.9819556403274348,0.9785105718744976,0.9940401337298516,0.9994518135409882,0.9800836963221828,0.9796235939900624,1.0571179725001458,0.9506371470664428,1.0044691199245923,0.996778838087714,1.0067278041004586,1.0323620768900548,1.0277013000192192,0.94380731634418,1.1232472258713455,1.085961010904662,1.1348991680484344,1.0579963496796492,0.9589310617005647
287,14.375,1.000502887103182,0.98484816733102,0.9741432959469872,0.9990166920219754,0.9650750150563362,0.9902484254725183,0.9734081319011052,1.0221666563113598,0.9828073655223584,0.993968955447598,1.0039556411701804,1.096933287389515,0.969651998768368,1.055277592931685,1.0483349771887136,1.113132724123115,1.0506491824363706,1.0552775929316849,0.9696519987683678,0.8821372574641076
288,14.425,1.0006672862627888,0.9974310873653128,0.9995134069631524,1.0058667142429554,1.00052980623664,0.9738452662050616,1.0098423866039352,1.0075088397833594,1.025593827642818,0.9981746525010592,1.001674972731922,1.0847457038674,1.0502728531089016,1.0686583735134334,1.0341855227549364,1.0456764730077692,1.0043090520975713,1.027290952603236,1.0893420839685328,0.901570576469694
289,14.475,1.0006194251993157,0.996647316190775,0.9938174777916314,0.973823984213179,0.95652891488599,0.96936074051584,0.9826002662911204,1.0167827048000682,0.9843383563847956,1.0080922543316917,0.9594257317087824,0.9563006808332856,0.985971107684915,1.045311961388174,0.9973828103201569,0.9768417455767212,1.0453119613881736,1.1366055824701105,1.0932411124561905,0.9983376670712676
290,14.525,1.0002560228245765,1.0025523777807486,1.0061194104995377,1.0283559161485154,0.9818139458055872,0.9546644631055456,0.969517830014438,0.9959853790830812,1.0040407201039734,1.0190006391427713,0.9982869050890506,1.0653275679144354,1.083460803112979,1.03812771511662,1.0109278623188047,0.9905279727204428,0.942928230324266,1.074394185513707,1.047194332715892,0.9235460222931696
291,14.575,0.9998193133526108,0.9922503580743566,0.9948267952261234,0.9993013667856896,0.9907720874986968,1.0042538515329755,0.9731632528416808,1.0085925668030338,1.0011638396821043,0.9857349448924831,1.0034496018731602,1.0805421266805604,1.0715376089582218,1.0400217969300394,1.0220127614853638,1.01525937319361,1.0062548554712725,1.1165601975699126,1.0467751852217928,0.9270748233567344
292,14.625,0.9999327410049368,0.9840913003906708,0.9736426603648548,0.9648809663023898,0.9960326032773176,0.9744450653736392,0.9614126666391892,0.969358225867612,1.0391656390887578,0.9966001432222052,1.0170315812381507,1.0664591509837962,1.1625969780116847,1.0306869362757434,1.073166441241555,1.0642233875645424,1.0731664412415556,0.9658497971173996,1.0754022046608085,0.9546253521962502
293,14.675,0.9995065680325862,1.005352706580817,0.9957163998293048,0.9822004697002604,0.9648308012667656,0.9824718707695338,0.9689644483218526,0.975164918904482,1.0366059455869037,1.0473158493205363,0.9824927477748624,1.0059110540249605,1.083630451135057,1.0081316082281058,0.9903671746029412,0.98592606619665,0.9948082830092326,1.0503221380878722,1.1391443062136968,0.960095129547813
294,14.725,0.9990570276781096,0.9834966769089531,0.991910721840267,0.9639503830865704,0.9987237609999278,0.9814718525777968,0.9836698120642702,0.9870289576945412,1.0155816955518415,1.040215430173827,1.0105429771064354,1.0674618336193564,1.157887319525128,1.0409958377444966,1.0365848384320198,0.9615978501199164,0.9615978501199164,1.16891481780632,1.107160827431647,0.9372473335071622
295,14.775,0.9996289628482478,0.984059533847372,0.9875068761633976,1.0128593512026685,0.969485516971944,0.996794968154252,1.0064953840719495,1.053205667089654,1.069887911024548,1.0031589352849706,1.00482715967846,1.0668210742607598,1.0996800395870665,1.073392867326021,0.9835783621007818,0.9310040175786918,1.02081852280393,1.180732154058623,0.961672385216578,0.8497730788060396
296,14.825,0.9991759057633304,1.0059672952597782,0.99372344370324,0.9916781901569776,0.9589679682773028,0.9549789168285616,0.9737581436487877,1.0074502858850758,1.0455610697261235,1.0262295127053027,1.0350667959148196,0.9443172702292,1.085747276139103,1.053109582467587,0.9921858876140898,1.053109582467587,0.9530206552082706,1.172781125929813,1.1336158935239928,0.9488243803076474
297,14.875,0.9991721678491394,0.9998342527551046,1.0034415302364397,0.9807962255483228,0.9969094950765878,0.9744565785208088,1.003980639838046,1.0187934689504108,1.04841912717514,1.025376948555906,0.9935567971293447,1.009300623357638,1.030913056405982,1.0741379225026684,1.0741379225026686,1.0006556501383006,1.0633317059784964,1.0611704626736622,1.106556572075184,0.9111625345156702
298,14.925,0.998720288622306,0.9867991313905804,1.0118811717672476,0.964265107814083,0.9899788440224586,0.9863054531355478,1.0288723837976077,1.0713787640604326,1.051215481115247,1.01361368319044,1.0424962236254365,0.9596137362365008,1.0583659328066994,1.0819805885082694,1.0583659328067,1.0068430476396393,1.069099867216504,1.0390448508690522,1.0948613098000344,0.9173570842436188
299,14.975,0.9985285380231006,0.996999868513547,0.9835763696718718,0.9841609170961786,0.9792088362103656,0.976341842013316,1.0220132600614158,0.9678812017954508,1.027426465888012,1.013893451321521,1.0182240159827984,0.993733360530955,1.087562261525294,1.1664638373614424,0.9660111852371728,1.0790323614348991,0.9596137601693768,1.1941860126552246,1.0726349363671035,0.9808949904969422
300,15.025,0.9982862615813026,0.9858295228209094,0.99340583332522,0.9540613981334513,0.9685600245365646,0.9874600196691952,1.0017794048118307,1.0023171285932644,1.071145772616836,0.999628509686094,1.0012416810303963,1.1099922421604431,1.0252600099344549,1.031614927351404,1.101519018937844,0.9998403402666584,0.9574742241536645,1.122702076994341,1.0866908782982958,0.9066132694527084
301,15.075,0.9984069401406738,1.004086950455217,0.9995712685872888,0.9909509619827864,0.9945516143232372,0.9698614268458566,1.0106358470308583,1.0277290537459678,1.0239899147770375,1.027729053745968,1.0346731689739814,0.953237635845461,1.0332001748347053,1.117371268507593,1.0121574014164827,1.0731814443293266,0.976384686605505,1.0584515029365715,1.0332001748347046,0.8999006468956005
302,15.125,0.9982060428697476,0.9976587102055204,0.9871916673826202,0.963459724575906,0.9828771043339988,0.957838904119616,1.0628657031350508,1.0745397148519606,1.026782394191874,1.031558126257882,1.0299662155692122,0.928132171212199,1.099543968598235,1.0807304786412313,0.9657591511262064,1.034741947635221,0.9783014777642096,1.07236892754923,1.1601652140152487,0.9270443163507388
303,15.175,0.9985445455970108,1.0024836737071,1.0082274308023302,0.972603666330345,0.9969695201841324,0.9769184529502865,1.0384773769895423,1.0674704002049866,1.0274073135800088,1.0463845651392087,0.9931428315981212,1.0300110947282828,1.000938200925468,1.0424709063580604,0.9656354013077648,1.0341643652715418,1.019627918370135,1.0320877299999125,1.0923101528771704,0.8817859546767615
304,15.225,0.9980905279505315,0.9860719420957454,1.0046659356162575,0.9586615608185748,0.9747989463768044,0.9957271182726332,1.0342861597266717,1.0159570379087304,0.9876778213896218,1.0196228622723185,1.0484257679862257,1.0067528035759117,1.0459501463380887,1.0459501463380882,1.0500761824183176,1.0315090200572867,0.9819965870945366,1.120218795782213,1.081021453020036,0.8885081879501608
305,15.275,0.9975707991292077,1.01969959268156,1.0144217456572324,0.9764436906016596,0.9456323581378316,0.9949805898075408,1.0400125372546754,1.045735467674786,1.025965344405313,1.0051546883321825,1.0462557340766143,1.0411634295981136,1.035014826667416,1.104698993215321,1.0698569099413686,1.0350148266674162,1.008370880634393,1.0452624982185783,1.1702840911427617,0.8827009656324836
306,15.325,0.9974866223022764,1.0080073607476656,1.0018899863398911,0.9616210476457542,0.9947203228364592,0.9763041847604276,1.0249672024207934,1.0151465383532212,1.0192815548027256,1.057530456960637,0.982583283813378,1.044561541732646,1.0689957298433514,1.10361082966685,0.991620800826118,1.0710319121859098,0.9916208008261184,1.1789495763415243,1.1158279237222026,0.87146526524431
307,15.375,0.997893922546222,0.9986642324512728,1.0088901220030342,0.9531515206726782,0.9850468633877948,0.9766403389512528,1.0527174831733557,1.0732583121133237,1.0275549677218951,1.0501498795558597,1.081474643689311,0.9609062023053176,1.08430678828558,1.1288119176555098,1.1874777700067825,0.962929162731224,0.94472251889807,1.1045363925446392,1.0944215904151091,0.9080408793385306
308,15.425,0.9977060368062975,1.0071524243615295,1.0049479605472629,0.9627039021212768,0.969827763606736,0.9902167464789148,1.0178429679424217,0.9969248919095196,1.0239653316593686,1.0489649835035686,0.9887617402869244,1.043120909046483,1.1295451847478295,1.0551801103071363,0.9707657014825652,1.0210123734019525,0.9948841040038708,1.1456241197620338,1.1395945191317072,0.9475086704798774
309,15.475,0.997499983595762,1.0106536180586432,1.0029401588046392,0.9799232246063616,0.9787028968048588,0.973089388917948,1.0280041399855526,0.9879586138224072,1.0295248561689632,1.0280041399855524,0.9849171814555864,0.8866236172369567,1.040384920226249,1.060353920614469,0.982474819100412,0.9145802177804644,0.9844717191392336,1.1342392220508817,1.1222578218179502,0.909791732993493
310,15.525,0.9974014364137154,1.0039650293572009,1.000464256000663,0.9762889454580412,0.979198897605457,0.975803953433472,1.0647067222449094,0.9755614574211874,1.059166621041176,1.0082984190796165,1.0455681908138286,0.9583001503649248,1.075359589022338,1.1249610460805637,1.0118697239878087,0.9900450828821892,0.9920291411645178,1.0118697239878094,1.1487697454685126,0.942022774252756
311,15.575,0.9975689367454452,1.0042040163921455,1.011160681549702,0.9618386915817932,0.942081483989181,0.9974980418708976,1.0909092297384064,1.0168475022148815,0.989824980010352,1.0003337386454465,1.0193495876041894,1.0704376220077023,1.0921223620483744,1.0802943220261896,1.01129742189678,1.0310108219337544,0.9225871217303956,1.0743803020150977,0.993555361863503,0.9253630903070306
312,15.625,0.9979764009362236,0.98919383614059,0.9973203577406116,0.9767601543055624,0.9726903203292896,0.966944672362786,1.0715080991378043,1.0381943902550974,1.0227805846526516,0.9899640953055076,1.0038862423012656,1.028340403095764,1.0596803010948728,1.1243188407180351,1.091020199093982,1.042051608470374,1.0459690957202628,1.116483866218258,1.0871027118440937,0.9115353240735736
313,15.675,0.9979596598812628,1.0141713550643896,1.0305065027253515,0.9369980949595644,0.9760099476057612,0.98148112206224,1.064189177390949,0.9851407705281126,0.9989742417291086,1.0449211282181328,1.0602367570478075,1.0451456975558109,1.0393068947761697,1.119103866097935,1.1210501336911491,0.9342084447426234,0.9672949938272593,1.015951683657604,1.1930620346400598,0.9516056938411486
314,15.725,0.9975994587541076,1.0154790137519505,0.991500760770794,0.9662675775695138,1.0177955452579075,0.9709949140546884,1.080505481940077,1.0790327348043112,1.022577427933294,1.009322703711403,1.0304320793240445,0.974690831670368,1.005633397755142,1.1487427658972191,0.9998316666142464,0.99596384585365,0.9534178174870864,1.0288403223187224,1.1274697517139385,0.9090957489753512
315,15.775,0.9970891344812408,0.9997962770172442,1.0043782947854258,0.9531058553681956,0.9690770722644596,0.9700165556112984,1.085862079071527,1.006349267351554,1.011227353960141,1.0131785886035765,0.9868369209172052,1.0473104127830553,1.1510806188202758,1.041545401336543,1.089587163390812,1.0453887423008847,0.9320101838528108,1.0242503669970062,1.1241772320698846,0.955756540525348
316,15.825,0.9979119092490216,1.007967322427864,1.0016840316836662,0.9529273143919768,1.0063733969282889,0.9923700565257616,1.0412022179294471,1.0421716799573149,0.9980611576893538,1.0106641640516285,1.050412107194187,0.964320941355851,1.0960796442341751,1.0979891906527008,1.0578887158636467,1.0712555407933315,0.9108536416371108,1.1151751084194392,1.0712555407933315,0.8635631400272776
317,15.875,0.9977833657900244,1.001265968394243,1.0002705842412978,0.977547673275077,0.9729092501515896,0.9940140753634592,1.0717433428597538,1.052476046808343,1.0062345362849558,1.0438057635852074,1.0158681843106614,0.8937398009302385,1.0569279599111312,1.0740057905021558,0.9316905355769576,1.0000018579410523,1.0151821517997406,1.0322599823907643,1.0645181068404757,0.9571717431254704
318,15.925,0.9978710467801268,1.0042504396763996,0.9945388487482972,0.93915347250195,0.9633525190326748,0.9907781051008296,1.0707679204463476,1.0396548606211298,0.9836513529357376,1.0209870247259991,1.048270784880421,0.9371630747353528,1.0446445541315603,1.1634398734642113,1.0295594342163028,1.027673794226896,1.0257881542374894,1.131383993644289,1.169096793432432,1.003872399666727
319,15.975,0.9980257811414348,1.0146842386157988,1.006820547466685,0.969470000288986,0.9928307231875156,0.9676377867283168,1.0864321717243848,1.0379137472428233,1.0474271638078347,1.0369624055863218,1.0336327097885674,1.0418632565440558,1.0493586756558837,1.0737187877693235,1.0268724183204003,0.9762783393155632,0.9313058246445972,1.129934431108032,1.068097223435453,0.9054733980627614
320,16.025000000000002,0.9979359496775636,1.0159105251977358,0.9905127620677928,0.9688921021725588,0.9741268962411443,0.9670713042356596,1.0673727598173548,1.0550823737432835,1.0437374019826031,1.043264694825909,1.0328651373786182,1.014887940964914,1.0688911525024964,1.0130257612567213,0.9925417844666042,1.057718074253341,0.970195627968294,1.0428206365878017,1.1415161611220035,1.002042701345137
321,16.075,0.998169633081187,0.9934504636800464,0.9916854277669616,0.9556362035347062,0.9986115594333088,1.007659002780383,1.091748029119632,0.9874588456150888,1.0165846536208618,1.0250405333644732,1.051347714789043,0.9549165205411893,1.0326422838410532,1.0733557789028867,1.0622520984314785,0.9715720412483028,0.9567671339530904,1.1603346092622586,1.0733557789028876,0.907952484261607
322,16.125,0.998572940346902,0.9987884877471864,1.005804915479868,0.9677018148760012,0.9874829437282864,0.9775923793021434,1.0551088134322093,1.061644885727807,1.0355005965454156,1.0341000096249309,1.0093563073630245,0.9306121982779668,1.0446397798851483,1.0556747071374564,1.153149897866176,0.914059807399505,0.9287730437359156,1.0685487889318153,1.1770589069128434,0.9698349839196722
323,16.175,0.9985023683089064,0.9926231463493068,1.001339542084724,0.954356232093995,0.982504379388902,0.9974720450139716,1.0555555235590184,1.0578754258085987,1.0346764033127962,1.01194136126691,1.0003418500190078,0.9943241641837344,1.1058200722999254,1.100336666982736,0.983357353549355,1.0016353712733204,0.919384291515475,1.1423761077478565,1.0546416226728208,0.9700032099877623
324,16.225,0.9985423664803408,1.009557647969126,0.9879007566020178,0.9322755926005608,0.9817867755369566,0.9631368232201084,1.0596656972996208,0.993263669270403,1.0587434469103263,1.0453708162655535,1.012169802250944,0.9682231738519766,1.0536012023154715,1.0663170788951413,1.0608674175038548,1.0463349871270895,1.002737695996794,1.035435664344515,1.1589613225470194,0.9591404048664972
