,r ($\AA$),g_full(r),O (DOL),O (DOL),N (PrN),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
272,13.625,1.0037500461806246,1.0352830425293196,1.058649459943524,1.0456054229495149,0.9298500563606144,0.99204067501688,0.9759914831055856,0.9368715778218056,0.9509146207441882,1.0431974742341306,1.0234399463130297,0.9878763960550486,1.0945670468289934,0.9483613402128468,1.0352944630656906,0.9641673625497272,0.9207008011233048,1.029891384001553
273,13.675,1.0040369382262404,1.0252944416020835,1.03277697720947,1.0135179509018228,0.9270458711787936,0.9061350620544596,0.9111138261316822,0.9559227028266826,0.9071308148699048,0.9061350620544596,1.090500204550389,1.0120469524244615,0.9414390255111268,0.996356301999276,0.878676423810385,1.0630415663063142,1.0002789646055723,1.0302993416945754
274,13.725,1.0041877795811998,1.0195091141574666,1.0131952143612264,1.0170991965213347,0.9934535638671034,0.9776373877259354,0.988511008822988,0.9993846299200412,0.994442074875926,0.9501687636322788,0.9462746293550972,1.0163690463443638,0.8917567494745566,0.9657453007410046,1.0592045233933598,0.9384863608007342,0.9151215551376456,1.0621449921332715
275,13.775,1.0038064895581078,0.9981102470569766,1.0246576935985734,1.0445221891878582,0.979385221195051,0.9371872607627996,0.978403873278022,0.9283551295095376,1.0019562232867203,0.9935404214528047,0.935551680901085,0.900758436570053,0.9896745054160234,0.9780767573056794,0.9278198488275222,0.877562940349365,0.9548812610849916,1.0908983885831751
276,13.825,1.0034031370582517,1.0286070981507485,1.0458115585112768,1.040218860988373,0.966468304167746,0.97718519060509,1.0015417506899629,0.9762109282016952,0.9333433824523196,1.0477749301965202,0.9671768586429412,1.0093948961233874,1.0938309710842795,0.9172828143478688,0.9786908688648815,0.9479868416063756,0.8712267734601099,1.0623436778242816
277,13.875,1.0044469209364582,1.015210667442603,1.0406499896981896,1.0425589713073855,0.9614498315857684,0.9343667377382816,0.9701551117510316,0.9643515916408558,0.9759586318612076,0.9411668219077808,0.8459070221195437,0.9945123097891936,1.044047405679077,0.9411668219077808,0.9945123097891932,1.0173746617383697,1.127876029492725,1.0341714917418472
278,13.925,1.003868984269473,1.0230873802783167,1.0158711053336626,1.002101755712706,0.9459148707259698,0.9872086163515704,0.9564783870487978,0.9545577477173746,0.9660815837059142,0.972250910043213,0.9268539803913898,0.968467832572228,1.1273570863536084,1.0479124594629186,0.953335522688287,0.9079385930364632,0.9760339875141982,1.0000063457742174
279,13.975,1.0046162020784248,1.0100478601831504,1.0240190843530892,1.0301569378618964,1.0345043916443355,0.9591810304094024,0.9210426196575372,1.0106678849244202,0.9706225536349616,0.9540381235049848,1.006622901965889,0.9765744571310866,1.0967682364702969,1.062963736031144,1.0554516248224437,1.025403179987641,1.0704758472398443,1.0662215393614478
280,14.025,1.0035458289677457,1.0122846381478017,1.0209989647938382,1.0207271473230843,1.0347147950847595,0.991167786325474,0.9201672285657696,0.9959011568427872,1.0101012683947286,0.9584358120208988,0.8838493675056541,0.9136839453117522,0.8614734341510804,0.9547064897951372,0.9435185231178504,0.9509771675693748,0.9547064897951368,1.0423075077921231
281,14.075,1.0035243088168695,1.021704062592617,1.0428939152561347,1.0192158601965218,0.9869581375200018,0.9766185760793163,1.0019974996155452,0.9455998917572588,0.9925978983058305,0.8997981981026514,0.970152789723846,0.9775585362102878,1.1404849589120027,1.0182901418857162,1.0701303672908071,1.0071815221560538,0.9553412967509628,0.9862867374264512
282,14.125,1.0037714009443257,1.026932296167964,1.0025608450552197,1.0216643010124626,0.9883830534615736,0.9361172829291392,0.9762499281594016,0.977183245490338,0.9939829574471916,1.044184116914222,0.9522665009886736,0.9927102519959154,1.080951163284441,1.0037403659069812,1.0846278679214634,1.036830707640178,0.878732408248236,0.9805546162571892
283,14.175,1.0028073569778424,1.0106472378047882,1.0069911496060109,1.0423640007694492,1.0008842770102515,1.0462947673560872,0.99717729820651,0.972155191281254,0.9638144889728352,1.0112750509298305,1.0550848004285955,0.9711161138892954,0.8907982398082258,0.9820685512639864,0.9528620515981436,0.8907982398082259,1.08794211255267,1.025282249749164
284,14.225,1.003232504301086,1.0032092503093826,1.0141005449448286,1.0126183151824837,1.021467794307511,0.9736152489886004,0.9671735601956702,0.9570509063782086,0.945087770048481,1.004178413131681,0.8736714713528343,1.0476807270579631,0.9461753278966386,0.9316745565878776,1.0803074625026752,0.9099233996247362,0.9280493637606873,1.0046593060577362
285,14.275,1.003064810363135,1.0023739051515623,0.995163817119988,1.0232550691910591,1.017066110177076,0.9393925977197072,1.0417388729576522,0.9604101363846425,0.9695481966737444,0.9899565313194062,0.9071601668817828,1.0259549506401116,1.0187552667759707,1.065553211892888,0.9215595346100652,1.0079557409797593,0.925159376542136,1.0061190869327838
286,14.325,1.0035268741122072,1.0080037122543757,1.0248804867365642,0.9874704970197604,1.0018116276308404,1.0108860083159024,0.9836628662607164,0.9791256759181852,0.9782182378496792,0.986632663575828,0.8472171785053308,1.025954979877763,0.9079880309719572,0.8865394948072652,0.9544598593287904,1.0259549798777632,0.9759083954934816,1.013552765088655
287,14.375,1.002870542916554,1.0253812785326843,1.019794753488673,1.002911097480144,1.029097815240286,0.9597103093090232,0.971425083037678,0.9777330381223384,0.953402354224363,1.0685293613106293,1.033030046981373,0.9939808012191906,0.990430869786265,0.9229821725606766,0.951381624024082,0.9797810754874874,0.9087824468289742,1.0053188475304735
288,14.425,1.0024031855583866,1.0258505120026429,0.9802907793325804,1.008529675192297,0.9942341525272615,0.9629126445718574,1.0103423566186125,1.0362944632102329,0.9736514472994242,0.9342216009209328,0.9553737881115956,0.842562123094728,0.895442591071385,0.9835767043658123,1.008254256088252,1.0294064432789145,1.0012035270246982,1.0422848157521414
289,14.475,1.0022529571105867,1.0099269524555925,1.0115965291665456,1.0191342885672463,0.9660479079121864,0.9349424094973504,0.9509395229678376,0.9607155367553568,0.962492993807634,0.9312797707229636,0.9207766154140576,1.0468144791209248,1.0258081685031135,0.938281874262234,0.9242776671836928,0.9312797707229632,0.9592881848800447,1.0103392356842154
290,14.525,1.0018189843135803,1.0066337255660702,0.9888920341419932,0.9963205195327564,0.9850044226782568,0.9885349044799706,0.9823565613269708,0.9594084296158288,0.9258688524995446,0.9631261339373308,0.9318332270585006,0.924879247752094,1.0152809787353814,1.0535278649206183,1.0118039890821782,0.9874650615097548,1.0535278649206183,0.9319751450035294
291,14.575,1.002336280957718,1.0111015428361712,1.0130776370566978,0.9980754141722638,0.9966659212098108,0.9843938694095136,0.95984976580892,0.9738749678664026,1.0282226258391445,0.9461698812263384,0.973795279218348,1.046311948947374,0.9392635317283357,0.9703421044693468,1.011780201457362,0.9772484539673496,1.001420677210358,0.9988484143871226
292,14.625,1.0021419917799654,0.9916064669347616,1.008125063860443,1.014733989453122,0.9663567913598612,0.9994392761091178,1.0046628263326844,1.000309867813045,1.0185922935955292,0.9465706162705928,0.967148238363432,0.9259929941777536,0.8368232984421182,0.9328522015420334,0.9740074457277116,0.9671482383634318,1.0631771414633473,0.9608489662941954
293,14.675,1.0018172383024708,1.0024041619312392,1.0165362575539936,1.0030409922590673,1.036738531827088,0.9960990731149336,0.9303842037080456,1.0064751051265477,0.981399694431814,0.9537564778352166,0.9946317554567256,1.0082568479972285,1.0116631211323543,1.0286944868079837,0.9435376584298388,1.0559446718889896,0.9231000196190842,0.9359604385986412
294,14.725,1.0005312095387606,1.0199700559196156,1.0052884243016649,1.016381233006012,1.035721473374817,0.9781813915206604,0.9326646103524469,0.979899005904366,0.9730285483695418,0.9269912779941448,0.97435579584786,0.9303744578408386,0.9878885152346362,0.9675894361544723,0.9946548749280242,1.0318698532416573,0.9980380547747176,1.0264498610382804
295,14.775,1.0013641377120637,1.0076300115549297,1.0084312440704792,1.0099863635438409,1.03042939095124,1.0312823954139485,1.0073982704581246,1.0201933373987446,0.9587770160837696,0.9980152213683382,1.1794725343443997,1.0282581068643482,0.9946549007576702,0.9912945801470024,0.998015221368338,0.9509707328189886,0.9207278473229784,0.952753760081791
296,14.825,1.0011473481894515,1.000526315187246,0.989225429349146,0.9919204229308956,1.010781593603272,0.9379172037877808,0.975196659042218,1.0150178953367313,1.005698031523122,0.9545799906060514,1.0013076824539002,0.9912946056293612,1.0780746047753655,1.1314776811729073,0.8844884528342786,1.017996143828132,1.0313469129275172,1.0497382785236096
297,14.875,1.0006803674071458,0.992546605383906,0.9931790020741796,1.0104387606067224,1.0351360901788484,1.0629080340616954,1.0107304425242254,0.9938989613831056,0.9728596099567064,0.9017593532575532,1.0078486889349123,0.9415428541365628,1.0012181054550775,1.021109855894582,0.9647498963159852,0.9846416467554896,0.9448581458764802,0.9399866967892544
298,14.925,1.0006719002719724,1.0031821047599117,0.9926603137425488,1.009854590617089,0.9813992189246548,0.9830711085650714,1.014001066912782,1.00480567389049,1.0156729565531988,1.0570902226453422,1.0735558024373255,0.964882975810234,0.9517105119766472,0.8924344247255064,0.9978141353942014,0.9154862364342836,0.9517105119766472,1.0623323255995245
299,14.975,0.9999352975893911,0.9788668459512442,0.9961822594812184,1.0189158304082413,0.949115053639243,0.9433024505110938,1.0047499692943862,0.9707047224009407,0.9914640192871886,0.9649927704092092,1.0304160090810202,0.8276039691984067,0.9617216084756188,0.9944332278115244,0.9388234749404852,0.991162065877934,0.9715350942763904,1.0343213758792855
300,15.025,1.000097437815203,1.0025796223770067,0.9866189266884704,1.0180860087663768,0.9972490599334566,0.9955993509840216,1.0013733323070442,0.9461080825009716,1.0360172202451787,0.9618303087008908,0.9910751491681477,0.9683291621380592,0.8740957872991206,0.968329162138059,1.0105717094796516,0.9780774422938112,0.9943245758867316,0.9913404084921126
301,15.075,0.999741067417982,0.992245678551432,0.9903984945392356,1.0155803705236846,1.0226010691518577,0.993102961387862,1.0381695149161887,1.0103101909168597,0.9709793805648648,0.9909675764823876,0.9941954838976396,0.871535002118061,0.9716001319908752,0.9102698911010858,0.8876745391943212,1.0555257247874292,1.0361582802959166,0.9532537602531668
302,15.125,0.9994224197004076,1.0092452825768166,1.014597340893512,1.0009104943573273,0.9889898003320932,1.010153368075825,0.9914317504563702,0.9832919167087808,0.992245733831129,0.9202945367350146,0.901054929695258,0.9908397625474546,0.9748067566809911,0.9587737508145272,0.8529559120958674,1.0325255778002609,0.8786087214822091,0.98907285986013
303,15.175,0.9991875890494604,1.0010864357132538,1.0050360938814702,0.9976106329502722,0.995421363879079,0.9849091967544422,0.9929954791580088,0.9412432717751812,0.9857178249947988,0.930167515270902,0.8887559478102112,0.949280546406605,0.9269820100816178,1.0384746917065548,0.8600864011066558,1.0798862591672451,0.955651556785173,0.967548443512498
304,15.225,0.9986986770140592,0.9927109924658004,1.0022185620196689,1.0045680155349646,0.9390878358318222,1.0041572239433514,1.0210270653056002,0.9607776318689988,0.9800574505687109,0.9652080952570636,1.0253358126665206,0.9335619281994552,1.0221711959607591,1.0190065792549985,0.9272326947879334,1.0158419625492372,0.9272326947879334,1.010223153296152
305,15.275,0.9985777570316062,1.011260591186411,0.9739286583168169,0.9974127475224798,0.954498061931678,1.0063729566018775,1.0255267638647207,1.0063729566018784,1.0095652578123522,0.9588995681461194,0.9651874341667498,0.9400359700842286,0.993482831259586,0.958899568146119,1.0469296924349434,1.0846568885587249,1.0123464293214766,0.9655082436575984
306,15.325,0.998606873584168,0.9964803081529106,0.9870964128743402,1.009509264485305,0.9784091486494172,1.0196387075876423,0.9760305202491352,0.9950595474513936,0.9625516259808694,1.0401093277597686,0.9932575562390584,0.952652687587776,1.008874813412628,0.9932575562390578,1.0276155220209124,0.9995044591084868,0.918294721805922,1.0359978457691752
307,15.375,0.9995800103108888,1.0122072060605336,0.9904536301408114,0.9948082130755764,1.022470431622659,0.9925367826229196,0.9712681372809998,0.993324510228176,0.9878104169913816,1.0364585642493305,0.9774983465225722,0.8999191126715749,1.0240458868331712,1.0116332094170115,1.0116332094170115,0.881300096547335,0.9464666529821733,1.032405445093034
308,15.425,0.9988202729379414,0.9980103901257176,0.9987455185804364,1.0023877459242687,0.972807924764264,0.9743731828893876,0.969677408514017,1.0244614428933403,0.940720133199232,0.9403406766840507,0.9434237608698998,0.8971774980821599,0.915676003197256,0.9711715185425444,0.9835038552859414,0.9742546027283936,0.9249252557548036,0.913599640378215
309,15.475,0.9977731399450004,1.000920572870608,1.0031117299916026,1.0084128362536473,0.959533547701123,1.0139641379272804,0.9789730442104646,0.9851936830934545,1.047400071923349,1.056801719326049,1.1027496201663125,0.9740954978135756,0.964905917645523,0.95571633747747,0.9250844035839616,1.062928106104751,0.9924746581496808,0.9685629954675032
310,15.525,0.9986597422498672,0.9824373743053216,0.9939032559082353,0.9866628617429896,1.008988649503032,0.9842661098521156,0.985811268580298,0.9634064670216548,0.976540316211204,0.8947873725928316,1.0256576345706954,0.998266184389282,1.1017449961857313,0.9952226899246804,1.0013096788538836,1.0013096788538831,1.0287011290352963,0.9889804206656512
311,15.575,0.997880440616242,0.984792162955209,0.9872436883279196,1.0109559691722498,0.9794919872851596,1.0025207957636508,0.9879358837272726,1.0163380808507454,1.0224790964450094,1.0039630039713947,1.0372268384403265,0.9525552597921366,0.9313873651300894,0.9767471394059049,0.9616272146472998,0.9616272146472996,0.964651199599021,0.9449644404235308
312,15.625,0.9980783890821182,0.9902490286148644,0.9747741487001772,1.0123834475500773,0.9678942198948012,0.983148659924664,1.004504875966472,0.9968776559515408,1.0533190840620337,0.9284406909084736,1.0576411754038282,1.0245898886724587,1.0396132008230812,0.9224313660482246,0.9494733279193452,1.0125712389519603,1.0035572516615865,0.9814208611049544
313,15.675,0.9972163454668048,0.986504450375582,0.984084104632129,0.9980981653472288,1.0231162866668175,1.0200848310026194,0.9928017300248372,0.981433771284095,0.9427827115655708,0.919541551473386,0.9255126005089276,0.952382321168864,1.0389625321842153,0.9195415514733858,0.9553678456866346,0.9792520418288004,0.9613388947221764,0.9761751237033433
314,15.725,0.9979189011641596,0.9868900094272056,0.9880217640251726,1.006640252485904,1.0203855926247285,1.0264100094077526,0.969178049969022,1.028669165701387,0.96240058108812,1.011599984816152,1.0264328291682947,0.984900864982294,0.9819342961118656,1.0264328291682947,1.0264328291682947,0.8929372299990077,1.011599984816152,0.9879582471854912
315,15.775,0.997595119915494,0.9973721913639132,0.988797180275372,0.985345930003988,1.0490969177711356,0.95331631472213,0.9802546093296628,0.9615474602966538,0.984744325097585,0.9521371974497468,0.9698239565355004,0.9373982315449516,1.0906834769548182,0.9757195428974184,0.9550849906307056,1.0553099587833104,1.0051974747070085,1.0005652282797868
316,15.825,0.9978479882155068,1.0014164852177063,0.9899621468458484,0.995468673981654,1.0283502981284949,1.02909386305845,0.9934027464205843,0.9777878828915187,1.0290938630584503,0.9197672860843824,1.0047139462641506,0.9724927992994108,0.9168380909057696,0.9519884330491218,0.9637052137635728,0.9666344089421852,0.922696481262995,0.9755116637181854
317,15.875,0.9986594686027838,1.0138574395303437,0.988594288654862,0.993846929290186,0.956860525171374,1.009321604157604,0.998238277611217,0.9701605170270376,0.987154951064831,1.0304135104337575,1.0129488746636937,0.9838411483802544,0.9372687863267508,1.0944505082573248,0.9867519210085982,0.9372687863267508,1.012948874663694,0.9321303815848784
318,15.925,0.997425655953955,0.9756372513935913,0.9793615841784952,0.9968358526490813,1.025755523405603,0.9993223102040276,0.997853798359495,0.9721548410801848,0.9868399595255054,1.061556062160936,0.9805654089170498,0.9863504555773276,1.000813072228021,0.9371775589649678,1.0355233521896867,1.0094906422184375,1.0065981188882986,0.9720649321917444
319,15.975,0.9982125037104282,0.9939390914105728,1.002849040512998,1.0067744027049763,1.0149665712922968,0.9952655666733954,1.0448829116395175,1.0062105692394516,1.0208039059941938,0.8939524318094147,0.9025757671644896,1.0865402547394174,1.0606702486741932,1.0491724682007602,0.9485668890582216,1.0146791267804611,0.9514413341765796,0.9659895462041884
320,16.025000000000002,0.9981516347609148,0.9731705813945968,1.006000104087219,0.982291269234324,1.0202447428195374,1.0572258955443392,0.96368533276984,1.0514249304110366,0.9506331612199104,0.9369437624394276,0.9512264417449066,1.0997663065218888,1.0226398382723023,1.0140702306890148,0.8855261169397027,0.9140914755506612,0.9883614079391528,0.9541995709064556
321,16.075,0.9980015297139196,0.9843188136770928,0.9929828769524792,0.995884230528008,1.0175109233933983,1.0643510154759557,1.0117459889832374,0.9829213169324332,1.0081429049768869,0.9737061566252816,1.058869960411749,1.0191268519780643,0.8913811462983626,1.0020940912207703,1.002094091220771,0.948157015489341,1.0020940912207708,0.9874656147200342
322,16.125,0.9974804356092708,0.9762059136260008,0.9845472541228046,1.0086287469445443,1.0190882690634175,1.0040490184307176,0.9947390061342845,1.0298305909439172,0.9796997555015848,1.032565000149864,1.0353862159972675,1.004352841675824,0.9394648771855318,1.1425924181986196,1.035386215997267,0.9507497405751472,0.9789618990491876,0.9918013099465564
323,16.175,0.9974582527357928,1.016442686728676,0.9890326958342563,0.9874198518578472,1.0192032276502754,0.9800578522866126,1.0071037479924163,1.0576368689164173,1.001409875212247,0.9336657297481892,1.0542291723282855,1.0289949634161728,0.9953493515333548,0.8747859089532585,0.9168429238067805,0.9196467247970151,0.9448809337091282,0.9828466879340424
324,16.225,0.9978339266314684,0.9982280730962236,1.0252036187350058,1.0082510345929436,0.986051767690798,1.003028268712734,1.0185900613161754,1.0058576855497232,1.0433474586398324,1.0393819880728392,0.9947972379142188,1.053314722497408,0.9864375972594772,0.961358675295254,0.9446393939857708,1.0254492536482704,1.0143030661086152,0.9655384956226244
325,16.275000000000002,0.9986677482089926,0.9869532941073784,0.9946133089686432,0.9993392860058924,1.0517098812806818,1.0144501060748827,0.9764873162425584,1.047491793521535,1.0432737057623878,0.9443829816312724,1.0468526893156038,1.0302359799613876,0.9997720128119918,0.9083801113638044,1.0800861080240356,1.0523915924336755,0.936074626954164,0.9857269370483092
326,16.325,0.998404124866284,1.0053315332270447,1.0121571292223197,1.005097350846962,1.0285082685044902,1.006149393102218,1.0655401558895026,1.006149393102218,1.0410851359182671,0.97989465304652,0.9083293132172796,0.9936572183982972,0.985399679187231,1.012924809890785,1.0624700451571822,0.9743896269058095,0.9716371138354536,0.9954547779544484
327,16.375,0.9977018777200756,0.9881122893741856,1.0194229507750048,0.9828108251142738,0.9757084504346304,1.0062644446119424,1.0437649829204616,1.0201535328743572,1.0041810813725804,1.020427105824981,0.9602410566878506,1.0040127287875815,0.9875983517501824,1.0641987779247115,0.9492981386629172,0.995805540268882,1.0970275319995102,0.9700394348173184
328,16.425,0.9985218599256476,0.999092056267882,0.9945536757397342,0.9883075085128464,1.035349228179565,1.029137132810488,0.971847808851218,1.0111910795220425,1.0084301482468965,1.044134009509574,0.965280138999736,1.0251003166278887,0.9489655451011488,0.9897520298476168,0.9625610400166382,0.9951902278138128,0.9870329308645188,1.049294748395861
329,16.475,0.99827847875772,0.9972900824615494,1.0025742506420772,0.9901722727727011,1.000260320335632,0.9783067330580324,1.0325046516496068,1.0071208163598822,1.0009463699380574,1.0296980850942314,1.0513190422615648,0.978348311821816,0.9756456921758998,1.029698085094232,0.908080201027984,1.0675347601370646,0.9675378332381496,0.9637596812841644
330,16.525000000000002,0.9986476536144612,0.9985660732156216,0.9839622845887352,0.9765082674770956,0.9689860106648878,0.988761235372334,0.9703498192654014,1.020810737484403,1.0378583449908223,1.0342215220561204,1.0369078117237984,0.993927177040946,1.0019860460439811,0.9455739630227388,0.991240887373268,0.9751231493671988,1.0154174943823715,0.9886916533008796
331,16.575,0.9987095847675546,1.0003178671377486,0.9865660430986856,0.9899005420988988,0.9868716391884436,1.016016886774366,1.0004275682981747,1.016016886774366,0.9584041880580076,1.0813934357990242,0.9318674298613816,1.086733650296798,1.027991290821295,0.9478880733547004,1.0787233285501383,0.9986201110835436,0.8944859283769709,0.9863321685401988
332,16.625,0.9987758014961295,0.996588175259046,1.0111433746691028,0.9927882901956692,0.981618225685197,1.0058723479396017,0.9910503843396876,0.9977876405214664,1.0334950982848954,0.9581194927602652,1.0536660349745852,1.0138549757186186,1.0510119643575209,1.0483578937404563,1.0191631169527473,1.05632010559165,1.0430497525063274,1.0250941523112893
333,16.675,0.999366838498761,0.9787945469137876,0.992759353431452,1.0053931571985084,1.0239580667035568,0.980428129270116,0.9770796725444666,1.0119036224912197,1.0005188696240117,1.0869293468228896,1.0552712105076594,1.0368039643237752,0.9919549378772,1.0368039643237754,0.9998694719560076,1.05263303248139,0.997231293929738,0.9665422842364032
334,16.725,0.998163401390474,0.993835695954306,0.9962117974043035,1.0018493538948186,1.023170448025654,1.017179209227846,1.0338215392217571,0.9352989456578036,1.0404784712193216,0.975543125461261,0.9440739923818656,0.972920697704645,0.873268442953226,0.9676758421914124,0.9598085589215634,0.98341040873111,1.0725729524560643,0.9916790840045224
335,16.775000000000002,0.998694771175356,0.9783478791024308,1.0121611730180422,0.992708922967158,1.0230357425431644,0.9489218983227024,1.0236974732951334,0.99987516622427,1.0428876651022174,0.9540954296562734,1.042727245525982,1.0036249738187577,0.967129520225348,1.084436335347021,0.9540954296562734,0.977556792680608,1.0375136092983526,0.9620754851067278
336,16.825,0.9994259451374784,1.006895754366722,1.0151753340847598,0.9778287563030076,1.0202533495673956,1.0393296533310674,0.983416349196168,0.9945990100231475,0.990652188554802,0.9873033703392364,0.844779261760081,1.03394762405605,1.1065053520599837,1.0028514549115075,0.8914235154768955,0.9173369897640146,1.0287649291986267,0.9834163491961676
337,16.875,0.9987224516267555,1.013099424255098,0.9811598280011484,0.9957099334100172,1.0331797917224488,1.0488736619764611,0.9998303174326738,0.9952529386085868,1.046911928194709,1.0149495383970812,1.051013735192917,1.0123735243402363,0.9917654118854736,0.8552366668726674,1.0355576508518445,1.0664698195339892,1.0175255524539268,0.9732601680485428
338,16.925,0.9991342828730144,0.9856293592020368,1.005290656046483,0.9993185787617516,0.9692296019010168,1.0056325916437776,1.0095329119733598,1.029034513621267,1.0160334458559952,0.9935967546671396,1.0089616529351888,1.003840020179173,0.9961575710451483,1.088346960653439,0.92701552883893,0.9756710400210836,0.9756710400210836,1.0114963385338296
339,16.975,1.000173877303853,1.00447606195962,0.9856588285049744,0.9824616922490256,0.9848538431333664,0.991962368247846,0.98614630224509,1.0488305691636832,1.007471877588529,1.0208468711234868,0.9572030512280078,1.0335756351025829,1.010663859940211,0.9902978375736567,1.0233926239193056,1.0641246686524126,0.972477568002922,0.9866870249346884
340,17.025000000000002,0.9991882815475518,1.0189812451245233,1.0079985028165368,1.0051712146961675,0.9835746664142956,1.007344922885444,0.9855019845065508,0.9970658930600826,0.9822897876861252,1.0528218427188625,0.966773903650494,0.9768971905997138,1.0426985557696424,1.0401677340323376,0.9617122601758842,0.9389348645401396,1.1034382774649616,0.9732300815517824
341,17.075,0.9993433369738436,1.0034236121850968,1.0118224705915246,0.9926884804216216,0.9925124798685264,1.0480778503630968,0.947166028085602,1.0691543702058646,1.0142276821307727,0.9711843578605104,1.0466650074351609,1.1145975920523468,1.0189887692577897,1.003892639342859,0.9737003795129984,0.991312531080417,1.021504790910278,1.0361644680895723
342,17.125,0.999289818126202,0.9911314219394248,1.0036562503548343,0.9876037308191752,1.0057740015623629,0.987995168201412,0.9860902931984528,1.0362520016097072,1.052125959967699,0.9880336505247046,1.043063372832409,0.9505133853149051,1.105597148182074,1.0405620218184224,1.008044458636597,1.0255539157345035,0.9830309484967312,0.9846389598628654
343,17.175,0.9996205602897243,0.9909428030209736,0.997109512661602,1.0094887510267272,0.9715194921233026,1.0245458971514747,1.077572302179647,1.0068704288087509,1.0226520969718975,1.109116509211198,0.9947233266468146,1.022078218129602,1.0295386430794533,1.0568935345622403,1.0345122597126872,0.9922365183301975,1.0096441765465167,0.9713777791846946
344,17.225,0.9996091068384716,0.9872025757325004,0.9737616234294422,1.0031730852472984,1.0110752306934376,0.9815776913746348,1.0079371945956923,0.9859709419114776,0.996012657424262,0.9939016149585056,0.9370365971872484,1.070545769345853,0.9296194209562146,0.9914292228814946,1.0210979278056294,1.065600985191831,1.070545769345853,1.0206942719563212
345,17.275000000000002,0.9996694497787372,0.9970866874101336,1.002830544414965,1.0120077946085613,1.003358943191234,1.0145905731523297,1.0108466964986311,0.9958711898838364,0.9846395599227408,0.8849162999651314,0.9881565349610636,0.9635755266286992,0.9684917282951718,0.978324131628118,0.9930727366275364,0.9979889382940096,0.9537431232957528,1.0280379668472468
346,17.325,1.0005368872002949,0.9992649302745789,1.005092227512009,1.001707097571357,0.9584917797579112,1.005640889959595,1.0279746790024975,0.9919924633222654,0.9826867178877228,0.9335824611704991,0.9922368566367088,1.050891252102918,1.043559452669642,0.928694594881649,1.0679987841138958,1.0826623829804485,1.0166761880809627,1.028696349056606
347,17.375,1.0000280706881308,0.990625140671105,1.0026762594721104,0.9893439192338918,0.99986136056874,1.0214499772374046,1.0831317391478756,1.0072631719979963,1.0233004300947188,1.0108332376116025,1.0229826755636648,1.0351321135157274,1.0424217762869656,0.964665373393765,1.0181229003828405,1.030272338334903,0.9452262726704652,0.9794182623355552
348,17.425,1.0003896056773325,0.9987736730457238,1.0055711867969868,0.9970376362132556,1.0352214632066667,1.0579129289286138,1.0597527775006637,1.031541766062568,1.0266355032037684,0.9832968479510396,0.9977926245793114,1.0557757310923943,1.058191693863773,0.9253137414379564,0.995376661807932,1.0485278427782587,1.084767284348936,0.9892627968354648
349,17.475,1.0003701704105643,1.027890748796089,0.9821838047673762,1.006091041055805,1.0408917176065695,1.0006463436393558,0.9390587259016502,0.975645429508208,1.0158908034754217,1.0521449006855563,1.0809707883755717,1.092981574913078,0.9728737095380142,0.9560586083855052,0.9920909679980244,0.9656672376155108,1.0761664737605692,1.0054499040448426
350,17.525000000000002,1.000377162313474,1.000734346919306,0.9965200092416358,0.9908417846126616,1.0028266210095926,0.9913068472495068,1.0216220413549963,1.0222283452371062,0.9876690239568482,1.0127112115724737,1.0198766210883168,1.0198766210883168,0.9577764052843446,1.072422957537832,0.9410571164140444,0.9673302846388012,1.081976836892289,0.9989165796474144
351,17.575,1.000940100967555,0.9998050335698678,0.9880266326306664,0.9768627625534044,1.0248602710707118,0.9838658602278834,1.021845976155798,0.9784401293810384,1.021845976155798,0.9713337007634548,1.054455166598958,0.9855830949066836,1.0734543587899308,1.059204964646701,0.9855830949066836,1.044955570503472,1.0022073880737845,1.0108345722829493
352,17.625,1.0002371190021957,1.0182394401008568,0.9816404776995312,0.9866037320937112,1.0190537128738086,1.0274459199210049,0.9926782050111926,0.9962748651742764,0.9938770917322204,1.0484809323899515,1.013059279268669,1.017782166351507,1.0413966017656948,0.9823605132302244,1.0130592792686688,0.9351316424018484,1.008336392185831,0.9931797800679496
353,17.675,1.0010778223598744,0.9981537665195293,0.9992735261858066,0.9825706565728654,0.9983949455245732,1.0043555123635255,1.0526361037590428,1.0115081925702694,0.9685921113298098,1.0496016333683027,0.958025651933484,1.0261206124875797,0.9627218561096288,1.0284687145756524,1.0660383479848083,1.0754307563370975,1.084823164689387,1.0112892329721044
354,17.725,1.0009410226420612,0.9982089809407856,0.9954253529961654,1.0065858031259478,1.024183227417262,0.9903994056795398,1.021219734282374,1.015292748012598,1.0603378436628943,1.099725361510223,1.0039955529711166,1.0787115010992,1.0973904881312206,0.9853165659390964,1.062367387446182,1.0460232737931634,1.0927207413732152,1.0260338986402735
355,17.775000000000002,1.000903394564577,0.9947047522248672,0.9966977047560388,1.0028898233685153,0.978352321199868,0.9924971740364922,1.0437722655692567,0.9995696004548054,1.043182896701064,1.0355032417518866,0.9960333872456486,0.9635288011816884,0.9658505573291136,0.9519200204445594,0.9333459712651534,1.0169291925724806,1.07729485240555,1.0116697041568832
