,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DMSO),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
272,13.625,1.003393788258418,1.0002435385502864,1.0223151111160895,1.1202575302260918,0.9692815982936416,0.8811650893578559,0.8551306662631918,0.9058644138322806,0.901859117971563,0.996671348775518,0.9098899384599716,0.9835226502428596,0.7994408707856397,0.9808929105363274,0.9887821296559232,0.7573650354811322,0.93881707523182,1.1901450557560649
273,13.675,1.003978754406352,1.004271230683668,1.0122386731980797,1.1292847984052563,0.9880509733147868,0.923108655819918,0.9264220393655752,0.9052163846733726,0.9694960254591096,0.9711225955633416,0.9084695248818356,0.8849746233762706,0.9606804171164238,0.9110800694935652,0.9136906141052944,0.7701106604601767,0.8719219003176233,1.213983159085147
274,13.725,1.0031363251717509,1.0119213663792974,0.9965967145191328,1.1591232458809748,0.930210170555171,0.9269208842377912,0.9170530252856498,0.9413937440342642,0.9782337507889244,0.9381443278540642,0.9096371797701008,0.8578060014356218,0.8811300316861372,0.9277780921871682,0.9536936813544082,0.8267072944349346,0.8889047084363096,1.187700873743083
275,13.775,1.004032554004797,0.9985768076135052,0.9832405131115172,1.1226726077810774,0.9659204099299474,0.9450215234405904,0.8914681268116152,0.905836111273048,0.9084484720842164,0.931346210406362,0.9390645491666358,0.846444484043351,0.8618811615638983,0.923627871646088,0.9750834633812469,0.8515900432168666,0.8052800106552249,1.1600348122456283
276,13.825,1.004109041313766,0.996482687574918,1.0268120102990532,1.125829954137414,0.9485722894230504,0.926527547221831,0.9038344302499872,0.9602430352942832,0.9498690389642984,0.937392736559866,0.8812002564391112,0.8479956090950284,0.9092964964994884,0.9220675147087506,1.0778739368617527,0.853104016378734,0.8301161836020615,1.232507510403699
277,13.875,1.0043838986128355,1.0108390017987368,1.0052763036192007,1.1297728841012868,0.902481734216556,0.9385295067672882,0.8567783083040198,0.8876763990617904,0.9269427227331244,0.94332807389255,0.9737580117600516,0.8773965418462966,0.8799323700019213,0.9382564175812996,0.9154339641806738,0.9509355583594254,0.8266799787337941,1.1877767329353102
278,13.925,1.004642718131675,0.9857037331695394,1.013557967773112,1.1069121071084982,0.9433054506038626,0.936914492266438,0.936914492266438,0.9433054506038626,0.9356363005989532,0.9667776975885864,0.8283069336110542,0.8585187366606977,0.8862128894562038,0.9541894463179014,0.959224746826176,0.8434128351358757,0.8887305397103412,1.175023340037912
279,13.975,1.003643143735369,0.9824775431756412,0.9932058832491434,1.1128143595471554,0.9416438303420328,0.9276841509164764,0.9130899406079416,0.9562380406505684,0.9181661876717792,0.9273764995792756,0.944874169382658,0.957372504956503,0.8873818257429728,0.952373170726965,0.8923811599725104,0.9098788297758932,0.8373884834475938,1.2533279899836862
280,14.025,1.0040977219912033,0.9935932196513686,0.9972622357096406,1.1080209512501689,0.9425019434334774,0.9267515767317148,0.8876906673113435,0.9475420607780416,0.9299016500720668,1.0051597658761264,0.9158122311315818,0.915812231131582,0.8959572234105718,0.8885115955151937,0.9803410062248642,0.83142844831729,0.8339103242824165,1.2285286027374882
281,14.075,1.00418915924363,0.9879566803972244,0.9973579572417316,1.1314491902787258,0.9032891427231572,0.9258088166414628,0.9358175606051542,0.9389452930938076,0.9414474790847308,0.9684597142140112,0.9758525364599197,0.82799609154175,0.9388884252303772,0.8920672176729568,1.0078880995255233,0.8082818988859946,0.7737820617384212,1.2787319376570885
282,14.125,1.0043101133058614,0.972806701172122,1.0012779540311836,1.132820166054677,0.9323096650278871,0.9335519164136666,0.9459744302714664,0.9416265504212372,0.9577758184363768,0.9102314699442516,0.9738497984887424,0.8686348705113153,0.9347000578459792,0.8710817293014881,0.9787435160690876,0.8172508359176884,0.8490600001899337,1.2787583652804693
283,14.175,1.0039039479726803,0.9744140309934862,0.9804389453349438,1.1381466757511791,0.9448634304157671,0.944246678829334,0.9436299272429008,0.9134090995076706,0.9158761058534036,0.9815694945295536,0.8965325333698149,0.8455103566739722,0.8941029059081085,0.8430807292122651,1.008295396608329,0.8114955722100771,0.8576584939825062,1.2345730480674924
284,14.225,1.0040056554644776,0.9795413347840388,0.9981795419998022,1.1161306293206952,0.9572179663694884,0.9431322253416587,0.9547682722776918,0.9167980138548456,0.9437446488646072,0.8781782153319027,0.9143668780516238,0.7889128472899233,0.8251015100096448,0.9457303857420494,0.8926536804197905,0.7985631573485156,0.878178215331902,1.2746533262850386
285,14.275,1.0042180405540369,0.997482830354716,0.9813741281350372,1.117961146455986,0.9529567252449364,0.944442753226156,0.9000484705568007,0.9103868651510336,0.8988321888398321,0.9822396290065,0.972656803357656,0.9199512622890146,0.8504757763348963,0.9918224546553438,1.0109881059530317,0.8720371340447951,0.8480800699226854,1.2044291757471697
286,14.325,1.00375994909964,0.9781657111077676,0.9987001571423888,1.1211223459098316,0.9390691032730444,0.9759071838516008,0.9372573943921312,0.9463159387966948,0.9209520144639176,0.9444676297363704,0.8897503615148674,0.9111614664711072,0.920677513118325,0.9753947813398278,1.080071294459224,0.8802343148676494,0.868339256558627,1.208052411612623
287,14.375,1.0044164433110352,0.9957079420503094,0.9906381460113568,1.1444758914333752,0.9397443268346832,0.9109582849150506,0.9007632284018472,0.9811242620941556,0.9697297871676348,0.9875211602985172,1.013508559253742,0.8812090736635095,0.8552216747082861,0.9119214542469564,0.9804336878561842,0.8504966930800628,0.9071964726187336,1.1503401700792084
288,14.425,1.0042392014280088,0.971027944741826,0.9927331436449152,1.1280289491907478,0.9558721734221034,0.9243075471346436,0.9499165835565452,0.9445565526775423,0.929072019027091,0.9501872921867982,0.922033594640522,0.9103028873295744,0.8234956532285574,0.9220335946405216,1.0815712140694165,0.8610339166235916,0.863380058085781,1.1905710311852262
289,14.475,1.003456917946835,0.9802200811124734,0.960331235667094,1.1193462252510409,0.9185244893793736,0.9906815967227622,0.9362680403654526,0.9463227192575644,0.9197073927784448,1.048482558268324,1.029842868343554,0.9436343024414924,0.8923751551483736,0.9739237985692436,0.9855736047722248,0.8317961628928707,0.9040249613513552,1.1988363836308835
290,14.525,1.0029985152399754,0.986283477798765,0.9867248666901488,1.1172596359467235,0.9550908643745356,0.9944457769902144,0.9856349756583452,0.9286584603789304,0.9574404113963672,0.9695441384785304,0.9926836167238414,0.9487186080577504,0.8978117559180664,0.9579743993558748,0.9996254601974346,0.8631025385500999,0.8816141211463486,1.2389065546239455
291,14.575,1.0029978939837385,0.983254246391834,0.9765691695940288,1.1072686086419306,0.939798718173268,0.980634168373224,0.9847177133932198,0.9532160803818248,0.968966896887522,0.9445186598197568,0.9353262641037496,0.9537110555357646,0.9766920448257828,1.0134616276898123,0.9766920448257828,0.9192395716007372,0.8181232187246554,1.218039332349118
292,14.625,1.0026523370325569,0.96609367675477,0.970447411215134,1.1115448486801531,0.9652497220747605,0.9513445640136592,0.9380187875384374,0.9577177614583304,0.9426538402254714,0.9928493539839168,1.0453448370681238,0.8307980801152774,0.8810111508914753,0.9243769847436466,1.0156734770640068,0.8832935631994847,0.8650342647354126,1.1651481933170844
293,14.675,1.003181953750881,0.9806017083595358,0.9821151494263464,1.112331879150671,1.0415468159345396,0.9448728573284614,0.941420215949673,0.8625849044673342,1.0006905596188758,1.1039733620762702,0.9384907020525172,0.940757587806268,0.9158218445150172,0.9838284171275182,1.0405005609712692,0.9294231590375172,0.8636834721787661,1.2190525113100097
294,14.725,1.0023533678030792,0.978677868271606,0.9759936173986724,1.0904980048564157,0.9390385032268144,0.9447538927777992,0.915033867112678,0.9401815811370118,0.9447538927777994,0.9794099366914996,0.9073613896245388,0.9591462828289168,0.8803431844744284,0.963649317020602,0.9456371802538616,0.9411341460621768,0.8938522870494832,1.1652979450839644
295,14.775,1.0025815612796436,0.9901947811767337,0.9795303247289494,1.1193244359650294,0.9582391476023502,0.9974088757922568,0.894091621726127,0.9650512742440732,0.931558318255602,1.0063368902545151,0.9906827608505562,0.8855764634239733,0.9996279776528182,0.9973916734522532,1.0644807994692205,0.8587408130171866,0.7648160365934313,1.1958294421065216
296,14.825,1.0023948295936935,0.9641422929116524,0.9694386140109252,1.1069432422897774,0.968138163476396,0.991256197665407,0.9816706712943536,0.967574308983981,0.9371261663935762,1.046206380926206,0.9906752566732218,1.0195514412847744,0.904046702838568,1.0040027264939384,0.9840115217628642,0.8840554981074947,0.8862767430776135,1.1601018500573244
297,14.875,1.0017928478313392,0.9659835888554096,0.9554620379474976,1.1305194783521544,0.9470787899241012,0.9425982279374704,1.0075663767436178,0.935877384957524,0.967801389112269,1.0369785506937377,0.9575504063852804,0.8847412741025292,0.8913602861282338,1.0215341893004264,1.0127088399328206,0.8053131297940729,0.864884238025415,1.1671749675122751
298,14.925,1.0016893568330334,0.9747808967799416,0.9807380653353672,1.1017175279655649,1.0119533069912474,0.9568772336585734,0.9585462055777454,0.9468634021435416,0.9624404733891464,1.0366170031301216,0.9467622523302592,0.942379093754656,0.9752527830716792,0.9577201487692673,1.0168927895399085,0.9577201487692668,0.8349917086523814,1.1844591528408954
299,14.975,1.0013523948218128,0.9786638802942896,1.0000497675692042,1.1087196675325748,0.9460771545235592,0.973155297380834,0.953261151608142,0.9952599037949356,0.979786679305064,0.9622202155714332,0.9513353715038833,0.8903802447256022,0.8882032759120924,1.0297062487902444,1.018821404722694,0.8642566189634816,0.9121499328607028,1.191224006372197
300,15.025,1.0014303960242434,0.9943330698426264,0.9929924423889904,1.10313423262846,0.9128927284816536,0.9930384520885822,0.962297626595514,0.9694338896564044,0.9353994042890792,1.0012393324825677,0.9774517889462648,0.9558267493678072,0.990426812693339,1.0661144512179397,1.020701868103179,0.9277141979158136,0.8693265910539787,1.1250537172526924
301,15.075,1.00114851099403,0.9788356316329854,0.9628546417287728,1.0963492195154492,0.9690122085488676,1.0071837643161274,0.990279218190626,0.9940963737673532,0.9646497450326096,1.0354241057906937,0.921570417809559,0.8979404070964933,0.9666822564435928,0.9086813210569776,1.093425041177309,0.8678658480071373,0.835643106125684,1.1414741909760469
302,15.125,1.000423634436781,0.9824495337462956,0.977564762913498,1.083735304783928,0.9311970151621796,0.9517819404537224,0.9702000315040498,1.0389970186626292,0.9842844540719484,1.0157856276241597,0.9389615045265338,0.9090854566552352,0.934693497687777,0.9965795968497532,0.9731055592365898,0.9112194600746136,0.8941474327195857,1.107351794751572
303,15.175,1.00120751239676,0.9916560382849636,0.9711334390626324,1.0793791904117542,0.9659697384625462,0.9691986066691062,1.0407718519145204,0.985881092403,0.9509016868319324,0.9985030317559164,0.8670652653676644,0.8988647249777248,0.8543454815236398,1.0197026714959576,1.0239425994439653,0.8925048330557132,0.9306641845877864,1.106491400717429
304,15.225,1.0004172012747303,0.962254533278826,0.9897733457324722,1.1073064925157143,0.96017014933722,0.9863663282445276,0.9510816791040724,1.0008009574383496,0.9275585796771032,1.0172282458811508,0.9645766803593528,0.9203493653210422,0.9013948017331944,0.8676977997992432,0.9477281793923766,0.8382129231070359,0.91824330270017,1.1254755665069878
305,15.275,1.000102982565887,0.9942797535112192,0.9795127285719668,1.081413669260601,0.943272116119696,0.9820439992710124,0.9894797028890734,0.9926664330110992,0.9448654811807096,0.9938413385611404,1.027318099438989,0.910149436366518,0.910149436366518,0.9289801143603084,1.1089177040787457,0.9038725437019208,0.9143340314762488,1.1124831499120362
306,15.325,0.9998062016293144,0.990280563552248,0.984233805356384,1.0893771792370566,0.918658885895102,0.9592888308772516,0.9682590784707136,0.9381823659514598,0.9988634526131122,0.9873668251270185,1.037254833133436,0.9208494811184612,0.949950819122205,0.9769734901256812,1.0705135051377148,0.9125348131173912,0.8792761411131131,1.1101354434693422
307,15.375,0.9996802379789288,0.992319774191698,0.9843426104650675,1.08920845163152,0.957777821933442,1.001289348600369,0.9808441734195236,0.9698352329375306,0.978747232375334,0.9685643595774144,1.036714943513566,0.9933463900996516,0.9437823290551778,1.0057374053607695,0.980955374838533,0.8508497145967909,0.910739621692196,1.1154442513631204
308,15.425,0.9995914794468408,0.9931376242572884,0.9923548556864448,1.0904109871832837,0.9573078982511162,0.9797041113222792,1.013558852011247,0.9765790583356052,0.9442868441399744,1.0525746650569947,0.933570122029108,0.9787097762810651,0.9746061713490692,0.9622953565530806,0.9499845417570923,0.8761196529811627,0.923311109699118,1.060551570562558
309,15.475,0.9993813513215296,0.9925631955568888,0.972148085756013,1.0962181640063229,0.9340548369187736,0.9563065587955086,0.970278570206482,0.9578590045078392,0.9744184254393627,1.0457838843970964,0.9662798464019948,1.0009354527075522,0.97851123686278,1.0253982336291216,0.9887040622467674,0.9092000242516663,0.9295856750196408,1.046844770304409
310,15.525,0.9985125756036756,0.9720780878402476,0.9941971142825584,1.0859296098208226,0.9414160796702348,0.947071774305064,0.98974656109514,0.993345639499122,1.0056853368842051,1.0350076985997665,1.0248804217054446,0.992473135643612,0.9256331081410832,0.9256331081410828,1.006651323295664,0.8547421698808249,0.8891749113215212,1.044204919452774
311,15.575,0.998836784192025,0.9824497312674773,0.98561675687379,1.0720445798610767,1.009966680556454,0.9455985461355572,1.002303807411109,1.0017929492014197,0.9721631730394198,1.0505102457436435,1.0645975478896303,0.9136621677540492,0.9820862067488464,1.0303855283922323,0.9881236219542702,0.8814626199917928,0.9015873373432032,1.1052782265356955
312,15.625,0.998702721403929,1.0012510741047036,0.9832285547708184,1.07255868993376,0.9573221918146056,0.9695044466415152,0.9532614402056367,1.0228018115092423,0.9994524897576668,1.0817903812834797,1.0038054924294035,1.033799680450202,0.9698120793391648,0.955814791596125,1.0078047174988434,0.9558147915961254,0.9518155665266852,1.0531020626731102
313,15.675,0.9991917884013508,0.986914710754886,0.9866304611262124,1.0560028143350046,0.953242062435084,1.0087217591905655,1.028391833494782,0.9476940927595364,0.9935909328027068,1.0550312581352237,0.995424972364872,0.9636349532873514,0.9397924389792104,0.9318449342098308,1.1086769153285403,0.9060155437093448,0.9656218294796962,1.0918898389279104
314,15.725,0.9981349964987568,0.9862975042285996,0.9919464017327724,1.0706322536144428,0.9266422497140174,1.0128415287571824,0.993296343392744,0.9672360962401596,0.9642291446456298,1.026615796919999,1.0858436313576911,0.8449837713110757,0.9298770006717686,1.0542554529909225,1.0029246631449222,0.9377740452634604,1.040435624955461,1.0816332172769167
315,15.775,0.9983865225665114,1.0019464017867747,1.010366119448848,1.0832490858126365,0.9805358513695076,0.9725680638520308,0.9456767809805464,0.9954754529647768,1.0218687491164191,1.043659440736186,0.9887299964869132,0.8827946397204584,0.996577059951095,1.03777414313805,1.0161947186115496,0.9318387863715952,0.914182893577186,1.0041038351106164
316,15.825,0.9977343053736496,1.009290435519388,0.9926502045202196,1.0418409873859549,0.969401077307286,1.0109680454000942,0.9624732492918168,0.9698959221655334,0.9891948716371942,1.0429230270039076,0.9279090857081498,0.9629980847475336,1.021479749813173,1.0195303609776518,1.0741132483722489,1.015631583306609,0.904516419681894,1.058816513530253
317,15.875,0.9982739932718364,0.9985085970350112,0.9934278335197072,1.0488057819649053,0.97313888808069,0.9608455721625412,1.0031345789209736,0.9819900755417572,0.9706802248970604,1.044112298648138,1.080917741457628,0.9569415130467164,1.0111811129764905,1.044112298648138,1.024741012958933,0.8658964703074539,0.8968905274101816,1.053461908985887
318,15.925,0.997901982018352,0.988760038281304,0.9912385937574524,1.0411108450073872,0.9665490741939032,0.99098155837474,0.9963567048945242,0.9738788194481552,1.0095502463521764,1.0491160631589622,0.929767079827117,0.9644167846653944,0.9663417682675212,1.0722158663844803,1.0337161943419495,0.9066672766015982,0.9239921290207378,1.0507464064138243
319,15.975,0.997647650385703,0.9957166525147848,1.0119546336552,1.0514749846755822,0.983331156960406,0.9954710477870776,1.0008125997508126,0.9843023482265392,0.9940142608878764,1.034907299199779,1.0559497766326764,0.9335208170230914,0.9870834868522848,0.992822344333984,1.0176907267546809,1.0444720616692775,0.966041009419387,1.053841624904707
320,16.025000000000002,0.9979074048811348,0.9974905794608544,1.004561765973437,1.0454764834154089,1.0008504390878383,0.9757567925919044,0.998920158588151,0.9839604847155748,1.00133300921276,1.0626779084263047,1.005646893662819,1.003745859837369,0.9143972700412392,1.0265582657427637,0.9885375892337724,1.0664799760772048,0.95431898037568,1.037033350087078
321,16.075,0.9979901359798748,0.9896733289549146,0.9858894163635534,1.0364195062299248,0.9917565599530156,1.0095007537239356,0.9701757837451412,0.9807263854467688,0.9955931423899718,1.0201821480086422,1.018292921808626,0.9219423856078096,0.9559484572080974,0.9578376834081136,1.0787481602091376,0.9446131000080014,0.87471173060741,1.017232641798413
322,16.125,0.9974010461419016,0.9894546705857158,0.9998407661234904,1.0424665401906106,0.9493938195876938,1.0061096150349504,1.0132586648812434,0.980373035588296,0.9856156721422444,1.1096191912943054,0.946274234200219,0.9763146860795916,0.9500292906851407,1.010110194443885,1.010110194443885,0.940641649472837,0.8749281609867108,0.9976572009989934
323,16.175,0.998361652905768,1.0142239146619816,1.0079061485678429,1.0571898461560865,0.9842682575282944,0.9856892415382004,1.0036883723303445,1.0013200656471677,0.9567959000034432,1.0094727819868332,0.9758858872072336,0.9870815188004332,0.9367011766310354,0.9348352380321684,1.0430596767664313,0.985215580201567,0.9852155802015672,1.0078353256653771
324,16.225,0.9976142049538036,1.0017921038637705,0.985873797128647,1.0335201539106975,0.9880969179154157,0.9928043829840936,0.9363148021599632,1.003160806135184,1.0257566384648362,0.9976972936463854,0.9123923205836828,0.9772982783487824,0.9810071902210734,1.0273685886247168,1.036640868305445,1.0273685886247157,0.9772982783487822,0.9610434043778736
325,16.275000000000002,0.9974544884017033,0.9964371918083192,0.9743761760948249,1.032359666751732,0.9810992757042322,1.012913653743282,0.9988778987260538,1.0082350687375397,1.0171243802484502,0.9694595233111564,1.048711917802373,0.9418133391863134,1.021065733677529,1.0007918653193115,1.017379575794217,0.9473425760112824,0.976831839077781,1.032105400399491
326,16.325,0.9976964542351476,0.9927887317119723,0.999777125775937,1.0225836882319317,0.9830036361004868,0.9662637444734202,0.9630087655459352,0.9871886090072532,1.0448482357227031,0.967193738452702,1.011157090200552,0.967193738452702,0.9781845763896644,0.9360530309646412,1.0771021178223272,0.9690255447755288,0.9122395487678892,0.9776798950558244
327,16.375,0.997866078083394,1.0054887721990913,0.984477781535748,1.0333758065964074,0.9594475873818774,0.9973448427601592,0.9857908014862924,0.9881016097410656,0.976547568467199,1.0814582632339071,1.0013502437350994,0.8720850304529321,0.948551776338158,0.970399418019651,1.046866163904877,1.0049915173486816,0.9667581444060688,1.0005328149647048
328,16.425,0.9976544970658304,0.993249489097977,0.9897977098135362,1.019201952685689,0.9862291010763896,1.0390546002025125,1.0110341180573517,1.0064405963942111,0.9563712102659728,1.0423118246545586,1.033263978954432,1.000691734433977,0.9590716442133954,1.0169778566942045,1.0549788086347347,0.9391663836731172,0.8993558625925618,1.0291832158937622
329,16.475,0.9976956402282182,1.0012105660637982,1.001467880524364,1.0291490220531363,1.0017106798102329,1.0117551807016751,1.0026238162549088,0.9569669940210788,0.982078246249686,1.0377934047756356,1.0935500695036156,0.987432546311653,0.9874325463116532,1.0108143734556445,1.089952865327617,0.9568563108156636,0.9388702899356702,0.9750992748510848
330,16.525000000000002,0.9980138339107822,0.9856126119015352,1.0022369920867096,1.0195520361182753,1.002011398919699,1.014718065210348,0.9711523522138386,1.0092723510857842,0.9902123516498114,1.0154331589842815,1.036885972202259,0.961801125939337,0.9796784702876518,1.015433158984281,0.9886171424618094,0.9904048768966408,0.9939803457663032,0.9975010880716336
331,16.575,0.9978571415264408,0.9999279831808514,1.0038260075220653,0.9961884879531772,0.9616934487731224,1.028001580560013,0.9639488274053298,1.005447794237941,1.0388273979946068,0.9844386005548968,1.025308795162771,1.0288627251286733,1.0306396901116248,1.0235318301798202,1.0057621803503096,0.9879925305207986,0.9364605460152172,0.9932871608781628
332,16.625,0.997448060247077,0.9794347449693,0.9934170435300932,1.0134862171397496,1.0074796852336825,0.9989607203830198,0.9886482892480064,0.9953737878143194,1.0029960195228074,0.978526074234061,0.971460904022985,1.020917095500519,1.063308116766976,0.9785260742340612,1.0315148508171328,0.9802923667868302,1.0297485582643635,0.9992169298522128
333,16.675,0.997937085914781,0.9900639728531532,0.9969295327494716,1.0186478503262892,0.9858480295997484,0.9711405318706376,0.975597349364308,1.0081321170680977,0.9693578048731696,1.041139577536366,1.0499181574481398,0.9182394587715338,0.9235066067185976,1.0253381336951732,1.0885439090599445,0.993735246012788,0.9849566661010138,0.964855509649974
334,16.725,0.9979700669906943,0.9873989936081616,0.9932248474140088,1.005547010951419,0.9967971841433084,0.9750891565775208,1.0154040649139835,1.008315729382298,0.9950251002603868,1.1064784365938245,1.0366690715090408,0.9563883016615394,1.036669071509041,1.0453952421446389,1.0314333691276816,0.9773311111869744,1.0366690715090408,0.9643843233255862
335,16.775000000000002,0.9983584863235868,1.0165996176499157,0.9855754593964392,0.9993094275402036,1.008479243099878,0.9829369740606668,0.9670831518983978,1.0194888418236752,1.0137638504873003,1.0114151360928896,0.9506955310101264,0.9715136813242166,0.914263767960468,0.9645742978861864,1.0877483539112205,0.943756147572096,0.9454909934316036,0.9820112690251144
336,16.825,0.9980328444946356,1.0069478386633184,0.9937071818497936,0.9991450521324088,0.997678746277663,1.018253955174131,1.0121251695453952,0.9714125221545126,1.027009363215181,1.064047392382775,1.0157599904594077,0.9588498381925812,1.0105863402533322,1.0209336406654828,0.9416043375056644,0.9467779877117392,0.9847180892229568,1.0017348230640268
337,16.875,0.9982601647246326,1.0114540300512298,1.0089196722326408,1.0009588522798143,0.98220137787021,0.9769792172435195,0.9913401589669212,0.999173399906958,0.9765440371912952,1.0594656180514868,0.9806057176787218,0.9926061373006646,0.9960348286212196,0.9343183848512304,1.0183213222048264,0.9703196437170568,0.9463188044731722,0.9536660001600752
338,16.925,0.998164141600423,0.9970345665636012,0.9901265181320792,1.0024034753108964,0.9932785887376642,0.9898176877316092,0.9867893993513118,1.0118809316452078,1.0239940851663984,0.9236935033583542,0.9816373762627524,1.0583277962832804,0.9594823660346008,1.0617362593953037,0.9714119869266824,0.9611865975906124,0.9015384931302016,0.9721423718792594
339,16.975,0.9980950137093296,0.9965020184983544,0.9989258113113058,1.0075902477633625,1.0011979617021138,1.004208436672868,1.0330229828215116,0.9702330762886467,1.0102293866143754,0.9589209885197538,0.9572267818262562,0.9673920219872426,1.0436313231946444,1.0046645692441944,1.084292283838591,1.0148298094051815,0.9894167090027144,0.9304825190217548
340,17.025000000000002,0.9991607849762644,1.0041510802201403,0.9952356450974056,0.9994769960842778,1.0226887597366026,1.0060144864800271,0.9978911225857978,0.9884851222872174,1.0145653958423733,1.0711957364830016,1.0088777455240854,0.9482440245910848,1.0543530362238351,1.0560373062497523,1.000456395394502,0.985297965161252,0.9617181847984184,0.9851432873017292
341,17.075,0.998729616821432,1.0203971892588728,1.0111346433668602,0.9916847743858844,1.0009814680621538,1.0277593162523508,1.0124576887150951,0.9933306542935256,0.9946057899216308,1.0297686208784564,0.9862336873128632,0.96614064105182,1.0699547134005425,0.9376754921820092,1.0347918824437172,0.999629051486892,1.0548849287047604,0.990095106067112
342,17.125,0.999256746641888,0.9966653657838134,0.9914260257486298,0.9791264109857508,0.9841581207254648,0.9981028257421845,1.0082444293907082,1.0052864616598889,1.0150054984897234,0.9921356700600992,1.0770331854511477,1.0487340136541312,1.037081413502419,0.988806355731038,1.0021236130472817,1.0503986708186617,1.025428813350706,1.0185153902286257
343,17.175,0.9989661761618496,0.9999468928436576,0.99836844470973,0.977844678642922,1.018766851363574,1.0124652007365826,0.9817971676852254,1.0166663011545771,0.9897792584794144,1.0509116348648928,1.032706866386918,1.0211220137191168,1.0327068663869183,0.9962973294309696,0.9929873715258832,0.979747539905538,1.0360168242920047,0.964109677558038
344,17.225,0.9989784949521552,1.0126678288240447,0.9828511718464268,0.97807622054236,1.0354154030785483,0.9949009641521188,1.008266552251559,1.0032544567142685,0.9852944477056456,1.0925355726739805,1.051400950208845,1.120507115950272,0.9888763240618408,0.9822947844674186,1.0316563314255809,1.0184932522367378,0.9674863203799704,0.9352502080807624
345,17.275000000000002,0.9992857015859786,1.0004173445340052,0.9987791065243974,0.9698859308375654,1.0344134836256962,1.0128199464323857,1.0173878100694322,1.0011926571744505,0.989980628247154,1.0044266542948928,0.958622181460598,1.050231127129188,1.025693016682244,1.0502311271291878,1.0044266542948934,1.0240571426524476,1.0682257414569465,0.9590394962641166
346,17.325,0.999441207517574,0.990928304642224,1.0146621854515945,0.981004506965401,1.0040923153555954,1.0536363440737997,0.9974864448598354,1.0131753872872664,0.966521426910958,1.04255149320402,1.060442392463371,1.049057274752874,1.0067696946853166,1.0149019216213857,1.019781257783027,0.970987896166614,1.0880919640460047,1.0170428548351669
347,17.375,1.000044867936285,0.9877010403880384,0.994641475556286,0.9902552654762254,1.0229513326476944,0.992574768195074,1.0475809795011706,0.9909327917381756,1.0130994739063042,1.059199206855287,0.9831955996458228,1.0818385792155525,1.015537560160488,0.9993665799031556,0.9961323838516892,1.044645324623687,1.0300914423920875,0.971446887458862
348,17.425,1.0002848119390544,0.9946154177034708,1.0066532392097496,1.0035132071850144,1.0154565965739193,0.974642424685901,0.9897436682844676,0.9987227860998316,1.0256601395459244,1.0145413696891576,0.992031735496371,0.9920317354963716,0.9566594531934216,1.040266665909485,1.0016787215789942,0.9904239044826012,1.035443172868174,0.9296052354208963
349,17.475,1.0003170992646873,0.9986138740952852,1.0007484789105132,0.9734541285316188,1.027509620706695,0.9942332427849138,1.014523717127463,0.9755660063897686,1.0177701930222711,0.997553502222785,0.9591860598296016,0.995954858789736,1.0902748213396465,1.0407168749151174,0.9751724941600944,0.979968424459243,1.0662951698439067,0.9372128689692184
350,17.525000000000002,1.0001252366437232,1.0014893509159566,0.9942124074033976,0.9779207627589984,1.0051114961964056,1.0151989259053222,1.033759796569728,1.027707338744378,1.027707338744378,0.9696159708085472,0.9632578332950484,0.9902799177274186,1.068167102267777,0.9807427114571698,1.018891536538162,0.999817123997666,1.012533399024663,0.950606437222271
351,17.575,1.00035732828901,0.9893171965684748,0.9977587268149832,0.9719048802851448,1.0744259104466645,1.0158500393020746,0.9913765588923484,1.0555692943932695,1.021065699061524,0.9814923365510136,0.997297366125104,1.0131023956991942,0.9972973661251036,1.0051998809121487,0.9656873069769232,1.009941389784376,1.077903016952965,0.957446112984718
352,17.625,1.0000633078101873,0.9998998708250952,0.9920307742551182,0.9711960741400956,1.034429351276036,0.9729939019522758,1.028046447450191,1.0116902563964625,1.0212646121352305,1.034078775118935,1.0372218716998438,0.99950471272894,1.085939868703928,1.0482227097330237,1.013648647343029,0.9995047127289404,1.0749390306707476,0.9821856091198516
353,17.675,1.000733241720878,1.0176501292622206,0.9935800507801104,0.9765376477719574,0.9992309875192542,0.9960575663600024,1.0012143757437864,1.0028010863234118,0.991694112266032,0.9766684438983664,0.970417765857416,1.0204231901850127,1.0219858596952502,0.9938578085109772,1.006359164592876,0.9829191219393149,0.9938578085109768,0.9787413728405164
354,17.725,1.0005477005980987,0.9796831716321892,0.9968744957240628,0.9892580270898348,1.0385680166797733,1.0133236744589205,1.0125347887645195,1.0093792459869124,0.9912348750156748,0.9975818190115424,1.0752751070965532,0.9773815641094392,0.9338733227818334,1.0737212413348525,1.0643980467646512,1.0271052684838458,1.0302130000072465,0.9460188449600216
355,17.775000000000002,1.0005146930543491,0.9816214564304476,1.0018109384197835,0.9679019052268512,0.9884117426245026,1.0044930447862512,1.0021396834942873,1.029987792115851,0.9817438856306074,1.1047723842826789,1.018244756982217,1.0738696602467994,1.0584182982288604,1.0228801655875983,1.0738696602467994,0.9749809433319864,1.0228801655875994,0.9422650492633896
