,r ($\AA$),g_full(r),O (DOL),O (DOL),S (DMS),O (DMS-i),O (DMS-i),O (DMS),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
232,11.625,0.9962771569138968,1.0090513873029756,1.0168426498630616,1.0369790352383566,1.0577966821189255,1.0233174544729833,1.0649527482341217,0.9035926317801958,0.998011002483791,1.0121296373553563,0.9918340997274808,1.020953784150086,1.1019487557901844,1.0498060701849707,0.8308067906430733,0.962901594176281,0.9350921618535006,1.2653291706865215,0.9038065504903724,0.9107589085710676,1.0979759797440718
233,11.675,0.9959955408993068,1.0285317231874689,1.028367368485776,1.0399408599654023,1.0274710295171925,1.0519806962602265,1.0313409768976711,0.9177414830439428,0.9754830825490906,0.9894810460654904,0.9614851190326906,1.0061036277412143,1.1373345357074591,0.9615646529163062,0.8099200481553117,0.9098676285659668,0.8754029456657411,1.2131568380879565,0.8788494139557637,0.8305988578954472,1.053775263696299
234,11.725,0.9963937688850518,1.02303743370918,1.032325922674045,1.0362063689145653,1.0033786007983665,1.020005652181896,1.0253348353176428,0.9428931920819716,0.9472303272801408,0.9480977543197744,0.9897342522221982,1.002745657816706,1.0900666464731763,0.9123755316875805,0.8440327952315816,0.840615658408782,0.9943868154347786,1.2130835720939737,0.8577013425227819,0.8987069843963806,1.105792449606675
235,11.775,0.9968010138656898,1.0208306759552008,1.0085509780488076,1.047715651806275,1.0386271359645014,1.0363021667956758,1.0445452393033308,0.9349026198361292,0.9546843680019352,0.9727459641533232,0.9512440639730996,0.9865071802686658,1.1350397004227208,0.8707618000257883,0.8775381564462226,0.8402681961338345,0.9486898988607808,1.0164534630651227,0.9046435821279588,0.8199391268725318,1.153467241096657
236,11.825,0.9975108690070668,1.0325629802293188,1.0107742191259534,1.0403412626631243,1.02378466319689,1.0644426416329589,1.0554308216703252,0.8826666559644839,0.99182736317555,0.9960914533009824,0.9577146421720922,0.99182736317555,1.071707984858648,1.0145950201483127,0.9373245384813884,0.9809991585539972,0.8499752983361695,0.980999158553998,1.0112354339888816,0.7794239889881078,1.1821972317142386
237,11.875,0.9971593580412764,1.015148447228145,1.0075229189860555,1.0642260731094746,1.026403549128626,1.0596541196612403,1.0374178006175547,0.9395188491758336,0.9344449399993656,0.991103592469916,0.9149949548229086,0.9961775016463827,1.212613041567805,1.0027377074502997,0.96276145333268,0.8661521725484322,0.9394419717640686,1.0160631254895067,0.8095191458818032,0.8594894635288283,1.0084825943090392
238,11.925,0.9969644376855552,1.0220920357795855,1.0127974257131556,1.0448105392798834,1.063151394900378,1.0645939341064845,1.051817158280971,0.9266253628938856,0.9769398622365402,0.9425582876857262,0.983648462148894,0.990357062061248,1.0670231451505328,0.9348840559678048,0.7994414895555084,1.0009536005591686,0.9514014421156458,1.1430031214306018,0.8985458064425538,0.8820284202947131,1.0923722765447714
239,11.975,0.9973968058854064,1.023260475997697,1.02825961114761,1.0530656930428337,1.009128350911219,1.025885848840486,1.023637891801194,0.952167005933078,0.9954095249798204,1.014536023788957,0.9488406583140976,0.958819701171039,1.1957211706106807,0.9500250396632804,0.851746587284321,0.9041617618864324,0.8386427936337925,1.0745110793432968,0.8517465872843203,0.7763997737937843,1.1428380033781922
240,12.025,0.9978930694165744,1.0217404303645263,1.051641249630691,1.0451372642612582,1.0599317223359277,1.0256815385740214,1.0583104118619917,0.9467393080171064,0.9145765614903928,0.9731292538851792,0.9846748552024606,0.9426158789752196,1.05909650178875,0.9486385844242792,0.867419527538639,0.8869121011911922,0.8446781916106596,1.1240717472972623,0.9129021993945972,0.7894492329284238,1.1005347961181584
241,12.075,0.9976996080829458,0.9914785898910762,1.018366665705572,1.0529809063025828,1.0397156381567585,1.0415245383584626,1.0288622369465394,0.9184683043805442,0.9675405201088012,1.00925190347782,0.9430044122446728,0.9560903364388748,1.1018942986254074,0.9085795093928798,0.8344755068537442,0.8828042041618761,0.8860261173157515,1.0535656013172754,0.9730177724703888,0.9730177724703888,1.1087983982408542
242,12.125,0.998112294316199,1.023547054950213,1.010442239299518,1.044115111219316,1.049895817256994,1.0435171071464526,1.0307596869253683,0.9271317144732668,0.9831002956619412,0.9936451008134308,0.9944562396712372,1.0074344613961472,1.0321127466457871,0.9330554861317948,0.8627567851218653,0.9170785086295384,0.8499752031200596,1.0928252611543623,0.9458370681336004,0.9011015311272816,1.053404514623284
243,12.175,0.9988531058998782,1.0296660974406913,1.0109256606165835,1.0371384452230947,1.0555246204815296,1.0395108549338603,1.0507798010599974,0.91792333648166,0.977455612467324,1.026529515644696,0.9975678678678862,0.9951543972198192,1.045837280829235,0.998299222609724,0.8620234557137937,0.8461774363072901,0.9982992226097246,1.0268220575414306,0.8081469897316818,0.8525158440698919,1.108800953858751
244,12.225,0.998837994845815,1.0304045352119544,1.0043221393541015,1.0429864023314426,1.043182489265515,1.0398490113862833,1.044555097804022,0.9758598113543124,0.923994817292145,1.0269268824309077,0.9463366608881558,0.9878286561378896,1.0372998812433398,0.9807198877209758,0.977576554747511,0.8801332325701064,0.9178532282516824,0.9681465558271172,0.8486999028354599,0.8864198985170357,1.089164875305509
245,12.275,0.999212899714946,1.0339217204084774,1.0443293304787384,1.066014708890325,1.03295094306085,1.0020265973732811,1.0582349992833897,0.9481401395612428,0.9726746506851148,0.9956262901235754,1.0027492127079254,0.9600116772018268,1.0319843730793812,0.9041554930302732,0.9665110442737406,0.9010377154681,0.9820999320846068,0.978982154522434,0.8792132725328867,0.8792132725328863,1.1212546163391628
246,12.325,0.9990748757054484,1.0274671219569604,1.0152265921561248,1.0602768268270413,1.0199569838854747,1.030567468870098,1.0186065585237951,0.9451730985267228,0.973434088183668,0.9883496105026112,0.9883496105026114,0.9490982359790766,1.0823863883762666,0.9215746963889356,0.95868508684755,0.9339448265418068,0.8968344360831915,0.9927029447679474,0.8380763178570521,0.8690016432392308,1.084058880463262
247,12.375,0.9986533828601016,1.027373210757525,1.0539974346444494,1.0557448584665217,1.0312505061221835,1.0392877154851692,1.032590041016014,0.944559046229448,0.939108169623012,0.971034732603562,0.9367720796488258,0.9764856092099976,0.9509537975729287,1.0460491773302216,0.8558584178156358,0.8773315680834122,1.0215084341670495,1.0399139915394289,0.8497232320248428,0.8926695325603944,1.0350308844814502
248,12.425,0.9998581034488696,1.0189761496850758,1.013026559520295,1.025245315327839,1.0402414974998246,1.042139748407671,1.0738405385687064,0.88521864682104,0.984863677745922,0.9586006463393636,0.9871810040465,0.9925880987478504,0.9737451929704182,0.9159290721377996,0.8672418124892787,0.858112951305181,0.9615733780582884,0.9615733780582882,0.985917007882548,0.8763706736733766,1.0984441947232622
249,12.475,1.000445790835634,1.0079453628220227,1.0280985120358297,1.0426530804783056,1.0467958234384869,1.044724451958396,1.0441595324638255,0.982348648688704,0.9670233967590828,0.9486330944435378,1.0290906670740485,0.9539969326189054,0.9568994424540612,0.905583068568512,0.875396966282895,0.8935086276542652,0.9840669345111164,1.0353833083966653,0.8874714071971417,0.7576711673689883,1.018503732832872
250,12.525,0.9996308189891724,1.0448972445417983,1.0280463664693738,1.0330374895458705,1.0343451319377004,1.0326638774339183,1.0463007195201484,0.9798423096522842,0.9821227805048496,0.9920048208659664,0.9904845069642564,0.9486758746672228,1.1079863435191704,0.955263901574636,0.8684217287042144,1.0121604975931882,0.967242132315384,1.0780407666673009,0.8564434979634667,0.8474598249079062,1.0648402674836186
251,12.575,0.9997906835682708,1.039437866808975,1.0384461719653515,1.0491161978793755,1.0276186746583889,1.0257654398979592,1.0580117247294396,0.9170147730255312,0.9886565521681512,0.9743281963396272,0.9434091127096546,0.9637704604659773,1.0189814775022037,0.93877010755305,0.920945358675461,0.9714488138286312,1.016010686022605,0.9922443541858196,0.9476824819918452,0.8229092398487183,1.066392884380691
252,12.625,1.0005251721987345,1.0196958463826191,1.0195552956112364,1.0446838605561284,1.0292397485732498,1.0307106163811428,1.0419259834163286,0.9621370620220006,0.9718631754016944,0.9913154021610824,0.984581939052063,1.0189974171648248,1.0757670859358106,0.9048232750199834,0.9166125033590063,1.0227155584102086,0.848824440409626,1.061030550512032,0.9549274954608292,0.9608221096303404,1.0758272350599885
253,12.675,1.0004588371414238,1.0236589775972296,1.021985648659596,1.0526926053820054,1.046855460455264,1.0565232317401794,1.0377349215072305,0.953818947386134,0.987963438887894,0.9916747966598248,0.9872211673335078,0.9478807749510444,1.029283222082052,0.9532566204509916,0.8099757173770696,0.9006228193217956,0.9678771207646572,0.964953020701924,0.8187480175652686,0.8567613183807993,1.0122160257975292
254,12.725,1.0005886846784704,1.0131400137675568,1.0373513345936292,1.0809942182180403,1.0589146443652693,1.028509985289323,1.049865638687904,0.985369894838524,0.9802147459118646,0.9956801926918418,0.9912614936118482,0.905096861551977,1.0270127861681586,0.9370766382268788,1.009605789792427,0.9312743061016352,1.0473209486065118,0.974791797040964,0.8877568151623069,0.8645474866613313,1.0892694415731985
255,12.775,1.001390901473798,1.0254035213385202,1.028148912292572,1.057465432066382,1.012214746231652,1.0177812988541788,1.0384314134216146,0.944059699209147,0.9162932374677016,0.9477131810172322,1.0003233190536558,1.01859072809408,0.9499052701020826,0.9153632602801884,0.9470267692835916,0.86930724718433,0.9844472799239766,1.0132322881088882,0.8347652373624359,0.875064248821312,1.034233595100941
256,12.825,1.0018382115550029,1.018785780903415,1.0190581835186296,1.0691910784325596,1.0346263276883645,1.0324883018691362,1.0720417795248636,0.9802135705889974,0.9381629884187596,0.9526631891671165,0.9664383798780568,0.9555632293167884,1.0082033520335545,0.9882106510017274,0.965361849822497,1.0024911517387467,1.008203352033554,0.9653618498224968,0.8968154462848047,1.0224838527705735,1.04542008558697
257,12.875,1.0020377046695932,1.021699895518797,1.0367010447783982,1.0545384609887327,1.0335007280704331,1.0000878581413686,1.0670903856710796,0.9819671218041768,0.9697374946461766,1.0409570880957106,1.0006712574575904,0.9661405454820584,1.0032218214103297,0.8870294635633704,0.9040332232482912,0.8870294635633702,0.8983653033533175,0.94087470256562,0.9465426224605936,0.8870294635633703,1.0420875578330049
258,12.925,1.0012951708455036,1.0250749199519134,1.020113149669572,1.051482600626931,1.0316598555700671,1.042360629450321,1.032536968183202,0.9436895086846294,0.9608215421251974,0.9622492115785786,0.9850919228326692,0.9436895086846298,1.046092344931662,0.868931544580332,0.9364213732856004,0.913924763717178,0.9589179828540234,1.0235957353632388,0.8604953159921734,0.8970523065408607,1.0435098259761026
259,12.975,1.001773429743715,1.015859063775964,1.0454006818213215,1.0353869492036885,1.0162389054221812,1.0326017791991058,1.0595831136185023,0.9881394859288292,0.991681204516388,1.0129315160417391,0.9817643924712246,0.974680955296107,0.9487512822429526,1.046416855415021,0.8929423832874841,0.8622474888619772,0.8482952641231101,0.9794461766684596,0.8706188237052976,0.8482952641231103,1.0965594426908252
260,13.025,1.001171951790621,1.0100555012769286,0.9935491687289334,1.0303895556138232,1.0480089579059628,1.0214071152295956,1.0595824868625634,0.9995463002589876,0.9798646572159132,0.948936361005368,0.9833792363307478,0.974944246455144,0.9359430685202212,0.9137905698570206,0.9027143205254208,0.8528711985332195,0.8944071335267197,0.9608646295163216,0.8611783855319199,0.8473330738674191,0.985588400345786
261,13.075,1.0022226767892033,0.9956620166289802,1.0050970870682123,1.0482371184952306,1.0641792365688303,1.0513226897352823,1.0218383423303472,0.9744774610359348,0.9563411589694106,0.9856382623076424,1.05051041969944,1.0191206661227632,1.0222279346586371,0.9123109524372784,0.9315464243260162,0.8875796314374726,0.939790197992618,1.0002445382143654,0.942538122548152,0.94803397165922,1.0289575458150468
262,13.125,1.0019840885773523,1.0160503964613092,1.0140997045443858,1.0404358891770211,1.0247851204058822,1.0537050192221171,1.0349921435174947,0.9642980397279264,1.0065250177777494,0.961529057560725,1.0155242098211543,0.9726049862295312,0.9380975948276634,0.9408246227196048,0.9626408458551314,0.9490057063954268,0.951732734287368,1.0171814036939493,0.8781029812049643,0.8072002560145012,1.0082768228223054
263,13.175,1.0023853550906636,1.0177745301515344,1.0151933114597984,1.0388004837707403,1.0472418983958878,1.0114503003852595,1.0415017364507868,0.9247037263388908,0.9693588097059248,0.987907844335308,0.959053790467378,0.9672978058582156,0.9851182027636608,0.9499354098078155,0.9391099350521716,0.944522672429994,1.0257137330973285,0.8552125056959253,0.9147526168519708,0.9147526168519708,1.0361801997615865
264,13.225,1.001905512655603,1.0144482039521898,1.0127830743244903,1.0289498680007816,1.0390031153676675,1.0390031153676675,1.047380821506739,0.9790883388167606,0.9899974010876996,0.9722701748974238,0.9620429290184188,0.9736338076812912,0.907848856411086,0.8997910263245968,0.8460721590813375,0.9320223466705532,0.9535098935678568,0.9400801767570416,0.9293364033083896,0.8729315927029672,1.0111754530983754
265,13.275,1.002316423236887,0.996905150424136,1.024236775945838,1.0385080490355412,1.042000229824932,1.0190516132089344,1.0488182970804094,0.97037342721645,0.9514261078565752,0.9608997675365132,0.9954109563705706,1.0001477862105397,0.9490064285443824,1.122280074205576,0.914351699412144,0.9330119381756572,0.9463406801495948,0.914351699412144,0.8477079895424544,0.8343792475685163,1.0035726660948314
266,13.325,1.002649284076748,1.0140411942544352,1.0106345609030762,1.033039680539003,1.0233018084904648,1.0318843397874813,1.0706707793028456,0.977880412087792,1.0074317432223123,1.005416879735868,0.9698209581420127,0.9839250025471248,0.9233773371716442,0.9207315568359083,0.989521845565028,0.9260231175073794,0.9736471635506156,0.9789387242220864,0.928668897843115,0.9286688978431142,1.0486199389826265
267,13.375,1.002102617787314,1.0089783585242509,1.0039691572904204,1.0399101761431515,1.0245113802141252,1.02107122367679,1.0684143303096465,0.989914494597809,0.9399188130524654,0.9312528949179388,0.972582658328757,0.9459182948379063,0.992641531773009,0.9243646010161354,0.861339741855944,0.9978936033696908,0.8718438850493091,1.0451622477398348,0.898104243032722,0.8061929900907774,1.0743969932091255
268,13.425,1.0018345925082,0.9810916664528152,1.0109234160979028,1.008439081748521,1.0087642797755272,1.0099024728700516,1.0515278203269405,0.9779229991988466,0.976599693381257,0.9878477928307704,0.9627049822965644,0.9388854775799484,0.90185296477558,0.9018529647755796,0.9200985449878024,0.9148855220700244,0.9591962168711364,0.9044594762344692,0.9174920335289132,0.8523292470566894,1.023401509338054
269,13.475,1.0017671238270516,1.0002272949347328,1.0002272949347326,1.0292132487387518,1.0185612063337408,1.039219712816187,1.0477736256565746,1.012711273488472,0.9700224065774794,0.9404685756391002,0.9903817123350296,0.9562306188062356,0.8486029301094299,0.9443294801522616,0.8848237868823929,1.0219456018086124,0.97278872475959,1.027120009919035,0.9546782963731087,0.9158702355449332,0.9922983553391972
270,13.525,1.0024732452811105,1.003622734185927,1.014889761830235,1.0514154615204925,1.0190543578747295,1.0403614211662464,1.026744125077683,0.96873074673694,1.0071931384310708,1.00393361371123,0.979813130784402,0.9348316896505864,1.0144036022052665,1.0477890372145535,0.9270878491040532,0.8911343037094361,0.9784500568106496,0.9579051737280112,0.9733138360399902,0.8937024140947668,1.0411853247951344
271,13.575,1.0019779159932105,0.98700408157171,0.9973372934122812,1.0389137347821489,1.0171272382774572,1.0215799528915543,1.0435254749181786,0.9777855474247108,0.9687259857675656,0.9939633360981835,0.9874922206287944,0.9570779779226648,0.9483125578777664,0.8947787844491828,0.9712556036328738,0.912623375592044,0.8284988744899839,1.0043955586124729,0.9789032855512428,0.9304679667349052,1.0060603601185116
272,13.625,1.002259306641997,1.0027018688863014,0.9940131536907528,1.045510124767962,1.0027299279067037,1.00462425396698,1.0444051012328,0.9262987286208288,0.9616291239565752,0.9365766618094096,1.0130187898994778,0.960344382308002,0.9641402099060586,0.8553264854284723,0.8705097958206933,0.90593752006921,0.9919762789584642,1.0020984858866118,0.8958153131410621,1.004629037618649,1.0234015999573298
273,13.675,1.0024199418780528,1.0044873869678586,1.002211267665248,1.0211109159348002,1.0113950048255371,1.0275359539264093,1.034901241380206,1.0202912112754576,0.9558853285636948,1.0202912112754576,0.9692766507116856,0.9750157887751096,0.8716919799362861,0.7812570771186891,0.9294698345141964,0.9822235278244617,0.9370060764156628,0.9344939957818406,0.914397350711263,0.9169094313450852,1.0328496426387346
274,13.725,1.0027925249146907,1.0100259040676307,1.0091934324641365,1.01632935297132,1.0340641679474003,1.0371755389958357,1.031419502556231,0.9641265301844422,0.9400708452553496,0.969823929246596,0.9710900179270744,0.9957787471964068,0.9950306038852156,0.9551296272883144,0.8877967292810445,0.9501420052137016,0.880315296169125,0.9301915169152511,0.8478957526841431,0.8902905403183504,1.080761720055469
275,13.775,1.0020881708830784,0.970121589824826,0.9984566490384028,1.022709951021694,1.0156056535666955,1.0068025023724587,1.015296771068652,0.9495986517444294,0.9847922483676514,0.9684523642211548,0.96216779339558,0.9539978513223318,0.8764119678575022,0.8937421480128767,0.8194699473469867,0.9902960088785332,0.9655386086565702,1.0398108093224605,0.963062868634374,0.9209752882570365,1.0129060835710406
276,13.825,1.002007505154491,0.9979285949664334,0.9942950752995362,1.019772254328631,1.0424645252113012,1.0226854512662715,1.0107260112064858,1.0001429682423386,0.9895363366390196,0.9758101075053132,0.9614599588655288,0.9539729247925984,0.9978930766901188,0.9708565647600912,0.8823734348072728,0.970856564760092,0.9044942172954772,0.9118678114582124,0.9610251058764449,0.9094099467373006,1.0246286255930968
277,13.875,1.0022896355751567,1.010531686524887,0.9884219421168108,1.0183724956949325,1.028723666054761,1.025679204184223,1.0355737052634717,0.986753417275652,1.0567491085199383,0.9886117099635532,1.003478051466765,0.9811785392119476,0.9858336562483052,0.8150208940270643,0.9150683690423624,0.8833459989155605,0.895546910502792,0.8589441757410976,0.8857861812330067,0.9663121977087352,0.9958931833528808
278,13.925,1.0019897623534846,1.0003994402437706,0.9837627016602036,1.0213493345494389,1.0183266966845397,1.0142461355669257,1.0196868837237445,0.9815249181263666,0.9710700787728908,0.9778349748251398,0.9415505323630752,1.012889436186796,1.073251690493231,1.0199525094755084,0.9472718080877052,0.8891272469774617,0.9569625682727446,0.9593852583190056,0.9618079483652652,0.9036633872550226,1.077676808026705
279,13.975,1.002186384522516,0.9896978225121148,1.0030039128472337,1.0149543275944644,1.0145041704414797,1.02935935648995,1.0413635472361886,1.0001591624997253,1.0196982914374482,0.9928319891480796,0.9824518268999132,0.9848942180171288,0.9525325357140236,0.9549379209052212,0.8972086763164921,0.950127150522827,0.9332894541844478,1.0367210174059205,0.892397905934098,0.957343306096418,0.9703520219263616
280,14.025,1.0014506471917988,0.9962067989682528,0.9933595176175948,1.0397621300567126,1.012646969192646,0.9844889175261156,1.0054957179757495,0.9330216834075872,1.0021344006970383,0.979703080173269,1.0039531564151822,1.000315644978895,0.9075407320836988,1.0030713354609302,0.8860463463238221,0.905152466999268,0.9505295036034536,0.9242585876747138,0.983965214785484,0.960082563941176,1.0012435815697849
281,14.075,1.0013383398833096,1.0009022181173977,1.0111928182584762,1.009607083784422,0.9888971948862796,1.0161159060095517,1.0332755282394397,0.9974349034798384,1.0251247076802437,0.9583080062401343,0.9775704787273728,0.9835900013796351,1.00544269270512,0.9153322626985296,0.8631630663789239,0.9746154403344448,0.934302879542023,1.0078140198105567,0.9485308421746416,0.8963616458550364,1.04844114440268
282,14.125,1.0010806776246397,0.9967481267116516,0.9957375676105586,1.0233293757746655,1.0227418463497917,0.9982124928612932,1.0184822580194532,0.944363161343014,0.989190526596638,0.9306161026652356,0.9599033146309373,1.0065237744947064,0.9630185901152304,0.9983371203150552,0.9300546285953936,0.8288081753558948,0.8923815297155799,0.9441820406753234,0.8900269610355914,0.937118334635358,0.9736381753861976
283,14.175,1.001600671579352,0.9869414624928404,0.9985367982473882,1.0222484758271762,1.0302701146016795,1.0054759583895785,1.01947736425053,0.9662002198975754,0.986972337647216,0.969761154368943,1.0071509663182958,0.9822244250187266,1.0217004410018111,0.8720692551342685,0.9071390643219742,0.9632507590223024,1.0100105046059091,0.9305189371137774,1.002996542768368,1.0006585554891878,0.9683561598156148
284,14.225,1.0014124054190725,0.9741478921544264,0.9827833661387484,1.028109035717402,1.0197092154509408,1.0349157866229826,1.041143239579153,0.9941900267448628,1.0083338089866394,0.9647238137411616,1.0083338089866394,0.985350162843752,0.9077379436230952,1.019173803709818,0.9472048107371428,0.8427336919058397,0.9355969086447756,0.9379184890632492,0.854341593998207,0.9588127128295096,1.04755393984585
285,14.275,1.0006989631317034,0.997348499045292,1.0085620734393197,1.0309863127414505,1.0138727165332997,1.0143041517318243,1.0248024082292615,0.9451030521325438,0.9714371929040394,1.0182534431644752,0.9860672711104256,0.9456882552607996,1.0351001998869815,0.942886373616426,0.9982146693787594,0.9013901517946764,0.9244436083623148,0.8691153125999822,0.8990848061379128,1.0074360520058143,0.9843355475676284
286,14.325,1.0008860870598515,0.990070850826891,1.0122325426030363,0.988813424993298,1.023087720487,1.010092050112304,1.0173753379047166,0.9495583713018892,1.0291725064722437,0.9513017465245976,0.9722222491970992,0.9658298733805016,0.9912584978410176,0.8951087128310347,0.9248693605722202,0.9202907993812682,0.8905301516400829,0.986679936650066,0.9202907993812688,0.9294479217631711,1.039917390497917
287,14.375,1.0005041603984577,0.9833037993017714,0.989374914269897,1.0120120739090153,1.00293573243898,1.0127211630863613,1.0100266242124452,0.9747041650227456,1.0208713250001398,0.9504664060346132,0.9712416280244408,0.9897084920153983,0.9025330024368722,0.9502740428680416,0.9798280202778132,0.9252668312136194,0.9616409572564152,1.0025618490545614,0.932086979846644,0.9138999168252456,1.0594892121342927
288,14.425,1.000363830193736,0.9987850953188384,0.9915717072207072,1.006557758605121,1.0166979794837503,1.0052902309952925,0.999093429347241,1.001771487681853,1.0023445834986044,0.9943212420640812,0.9834324215458006,0.9427426185564344,1.0001390329311064,0.9053177250685632,0.9753048808718684,0.907575375255766,0.9301518771278008,1.0543226374239876,0.8691953220733086,0.8849988733837323,1.0156661372798317
289,14.475,1.000739470841203,0.9894377893717184,1.0051550311090909,1.0094065669287675,1.0214349671997769,1.0046511528681363,1.019756585766613,0.9857564511186324,0.981203303538407,0.9590067090848128,1.0113679062573953,0.9607141394273968,0.9685786670659668,0.8385380126913693,0.8901058583916409,0.8811375374002888,0.8923479386394781,0.9483999448354258,0.9147687411178572,0.9528841053311012,1.053205757236909
290,14.525,1.0003379108555366,0.9872035187903058,1.0054673679063575,1.0008022459418544,1.0048304576187894,1.0091364769975812,0.9971907458177064,0.9433719145297718,0.9411109872331156,0.981807678572926,0.948459000947248,0.9885904604628946,1.0064552117538956,0.8995750122756067,0.9485617703698224,0.8483615833589258,0.9329750746125722,1.010908553398825,0.8817616456958918,1.0020018701089677,1.003978608492177
291,14.575,1.000467853709737,0.9846601924364616,0.9741144047912172,1.009122233354893,1.0066390891033024,1.0037420874764458,1.0026384678090718,0.94140137151567,1.0009055726967442,0.9649785078326992,1.0082032577472526,0.9784511571567164,0.9663904142643828,1.0437901041940243,0.9818703522503108,0.9066820820329446,0.9486990565661794,0.9310076988679752,0.9287962791556996,0.9951388705239635,1.0261438775103568
292,14.625,1.0002982513314125,1.0063229948437735,1.0046471863594375,1.0164831777575476,1.0144280156512853,1.006618399647487,1.002097043013709,0.9600642352588526,0.9912858364054822,0.9829229075269204,0.987383136262153,0.945010963277442,0.983953490681653,0.9114747737341208,0.9246527222700356,0.9290453717820072,0.931241696537993,0.9356343460499646,1.034468960069327,0.902689474710177,1.0317123483857926
293,14.675,0.9999606219525162,0.992611601733214,0.9932357549097388,1.0038530448615104,0.994463610119008,0.9899730108943322,1.0128342433108617,0.9856498932258216,0.9723602317441254,0.997278347022306,0.9540869472067928,0.9911872521765284,0.922725359695062,0.955446117131057,0.9990737937123838,0.9968924098833168,0.9118184405497304,0.9096370567206644,0.95980888478919,1.0492456217809103,0.9740101386967852
294,14.725,1.000356279659683,1.026796886040615,0.9982804903325028,1.001372286064534,1.0096168142667123,1.0319175872726034,0.998534005863785,0.9657679843228204,0.9740177108403844,0.995466999786051,0.972917747304709,0.9679679113941706,0.9598015154474918,0.91646961858756,0.953301730918502,0.9424687567035188,0.9099698340585698,0.99880022262143,0.8991368598435868,0.9706344896624746,0.9827276261840991
295,14.775,1.0003418209558812,0.9721397880684028,1.0098021233604018,1.0041375349357542,1.0256164126883898,1.0360873655928011,1.0207836651940472,0.9909259598411738,0.9963886167311476,1.0237019011810142,1.011137790334076,1.0155079158460545,0.9468605275953906,0.966228129296205,0.9963555097196948,0.9296448816391104,0.94686052759539,0.9511644390844602,0.966228129296205,0.9619242178071352,0.9956528302929076
296,14.825,1.0000526235135088,1.0045311015139649,0.99301288594105,1.011909642239221,1.0095095403074374,1.0313771356859105,1.0057760484135518,0.9500700928506882,1.0216915961381186,0.9945622388322738,0.9457293956817532,0.9587514871885588,0.9618590317526834,1.0067457865678078,0.9682714252977004,0.9704088898127072,0.9618590317526828,0.9148348124225512,1.0024708575377963,0.9468967801476412,0.9853493305553508
297,14.875,0.998886665482552,0.9809823033695462,0.9911070046118776,1.018627626848856,1.0226009500585118,1.0029992222242083,1.0072374336478416,0.9469274813293764,0.9959715341472322,1.001360990500843,0.983575784533928,1.0137567401141474,0.9426649113042476,0.9681423413394974,0.9384186729650396,0.9511573879826644,0.9193106004386016,0.9532805071522684,0.9999891288835604,0.946911149643456,1.0266364409102249
298,14.925,0.9991920436098098,0.991718575095072,1.0008704248398903,1.0132612297790928,1.00773578552426,0.994448407673352,1.0157608355134211,0.9753906849248154,0.9850268168285728,0.9705726189729366,1.0150058938624862,0.994127608071011,1.0607856316274775,0.9679932503320317,0.9890824278991784,0.9405773194947412,0.9532308260350292,0.9722110858454612,0.961666497061888,0.9342505662245966,0.9878127733313607
299,14.975,0.9998336105102898,0.9874048267351136,0.9829093575725196,1.009511846354938,1.0037618759679323,1.0063754988711164,0.9892562688552592,0.9997308652595598,1.0093027565226829,0.9683563327859884,0.9688881045228288,1.0263194521015693,0.9699194194063964,0.9782988528353932,1.0139114449086302,1.0411446035528704,0.9803937111926426,0.9803937111926426,0.9426862607621562,0.9301171106186608,1.0193195996472442
300,15.025,0.9993704799588354,1.001187306082404,0.9883859221509312,0.9925489372328802,1.0007271458446605,1.007607226105364,1.0065687234245029,0.9809386769729084,0.9735433396128534,1.0263671778989558,0.9508290891498302,1.0179153637731797,0.9176941360430938,0.9926079430670196,1.0425504810829702,0.9385035268830736,0.9364225877990752,0.8989656842871124,0.9572319786390544,1.0050935775710077,0.9824155883698876
301,15.075,0.9992651899453412,0.9952469993196756,0.9984015064490568,0.9948735569586596,1.0179561709179077,1.007253059417251,1.004029230651993,0.9901846220130056,0.9749671582936752,0.9959567634237864,0.9991052041933032,0.9665713162416304,0.9984373531209828,0.9198853460431414,0.938489768772104,0.8992137652331833,0.9736314561490328,1.0087731435259617,0.9054152394761706,0.9674299819060456,0.9821743033204936
302,15.125,0.99893256526223,0.9886777361256268,0.9880901701176285,1.0096997890141957,1.0117494206589843,1.0178983155933516,1.011237012747787,1.0029360045863926,1.0253508945017844,1.0055423871346931,1.0060636636443534,0.9591487777749276,0.9548837881504352,0.9179205447381602,1.0164891938375604,0.987740004516902,0.9795259504252852,0.8912248689404061,0.8850643283716936,1.0370243290666017,1.0123402583525078
303,15.175,0.9991968198562808,0.9970576625051654,1.0072724204877044,0.9809139496687764,1.0168010453883656,1.0176918598211218,1.0091654931076022,0.9953020711332212,1.0004805418467135,0.9813202002067916,1.025855048342826,0.9694097175657596,0.8955615867242604,0.9975617674445632,1.026121818046248,0.920041630097133,0.9608417023852542,0.9894017529869392,0.9200416300971328,0.9159616228683212,1.0201058890200916
