,r ($\AA$),g_full(r),O (DOL),O (DOL),O (MA-i),O (MA),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
330,16.525000000000002,0.9990669833326944,0.999298565415162,0.999128558854186,0.9773247256545372,1.0030898522262095,1.04115418072738,0.9904765326433004,0.9859517426357935,1.0022409866628188,1.009933129675581,0.9251138842621296,1.0498883965903556,1.0623658478231777,1.003543577725585,1.028498480191231,0.9785886752599406,1.0231510010914495,1.112275652754468,1.007781545855683
331,16.575,0.9992876136358848,0.9969118350047852,1.0095855171177368,1.0170518869998826,0.9949210544150312,1.006547733005125,0.992605382816046,0.9836103181779304,1.00384921361369,1.0132940314837116,0.9691500703278688,1.0311615007876045,1.1020317070273025,0.9904111321997784,1.036476766255582,0.9567477842359212,1.0931729312473402,1.018759214695658,0.9838122482004186
332,16.625,0.999483342735426,1.0026821211115922,1.0085609843729888,1.0046034752178734,0.9711743291693156,0.9888790669969776,1.0157021881632604,0.9991612634440526,0.9946907432496724,1.0018435755606807,0.9985516470539096,1.0654739796606971,1.0971740319481234,1.0337739273732718,1.0601906376127928,0.9333904284630904,1.035535041389239,1.0637128656447288,0.9820546810675966
333,16.675,0.9995448488244152,0.9953423606984768,1.0016034256194186,0.9930497415544244,1.0001156724077922,1.0029545313213335,0.9851795285509066,0.9980664055594662,1.0162857833991534,0.9962889052824236,1.0065768614313677,0.961062081610124,1.0380870936153062,0.978567766156756,1.064345620435255,1.02933425134199,1.0818513049818876,1.032835388251317,0.9408055037775918
334,16.725,0.999877506614849,0.9969514410715749,0.9944619668554808,1.0058194557254203,0.992626202507922,1.0146356445799476,0.9978502050962568,1.0053594806547494,1.002267426013017,1.008451535296482,0.9883866439200448,0.9762058226041284,1.0057878172284962,0.9779459399349738,0.9675052359499036,1.0092680518901864,1.024929107867793,1.0092680518901864,1.0072615900699262
335,16.775000000000002,0.9997839997017628,0.9855729807624288,1.0032255266180667,1.020212165051453,1.006153937677674,0.9752251116821362,0.99147154533015,1.0182562062093088,0.9721514620730526,0.9941061021379366,0.9029344695775822,1.015368838394714,1.0361259526378772,0.9946117241515516,1.0084498003136595,0.9496379766246992,1.0499640287999854,1.0430449907189316,0.9441839389536636
336,16.825,0.999473839715723,0.9812818809308832,0.9893997806728536,0.9939925371743372,0.9757033746201768,1.016578029630275,0.9855874585251874,0.9777306940196728,1.0052293697889756,1.027053715637629,0.933685196034208,0.9302462082035112,1.0110624222248883,0.9525996291030407,1.0282573613783728,1.0110624222248876,0.9680750743411768,1.033415843124418,1.023116425488606
337,16.875,0.999506290378712,1.002619587532537,1.0129718385582789,0.9978074446596862,0.9996721567595928,1.017071355045639,0.9506840183041788,1.0036203260326633,0.9736809388747496,0.990603201181396,0.9948239052998372,0.9623468362264744,1.0700339599960451,1.0649060017213032,0.9811493499005264,1.0717432794209585,1.0495221268970785,1.0238823355233722,0.9854052064278632
338,16.925,0.9995880920910484,1.0082111141336263,0.986251203192442,0.9972037682096324,0.9864522451022508,0.998561967912521,1.0024440662758962,0.9295468858969692,0.9968365908621328,0.9489573777138436,0.9056922410715172,1.0195409843206575,1.0399318040070713,0.9651654651568892,0.9923532247387736,1.0246386892422608,1.1724721319687563,1.0144432793990543,0.9990461298399264
339,16.975,0.9993068239080138,0.998655447814386,0.9922109502887628,1.0034082647395337,0.9735547957059608,0.9948321257246652,1.0068387203454798,0.9969761604783826,0.9853983728083106,0.9939745118231784,1.0118544622541763,1.0338145757922468,0.967934235178035,1.067599365850817,1.0219898992717469,1.005097504242462,1.0456392523127458,1.0287468572834608,0.9840681961447804
340,17.025000000000002,0.9992828842263196,1.0043303079421304,1.006012066690777,1.0023779852515513,0.9880883968663524,0.9749297152542418,1.0107382399946685,1.000507232925975,0.9834555544781524,0.978766342905002,0.94378456621053,0.9639365498306836,1.009278512976029,1.0613378039947587,1.015995840849414,0.9706538777040674,1.046223816279644,1.0260718326594904,1.0184462946399595
341,17.075,1.0001254579900725,0.999651279453435,0.9965462778686394,1.0107221662229042,0.9752981710286784,1.0196604730980927,1.0154224827693394,0.9607524075284192,0.9959277272570736,1.0251698605254729,0.9265787946047426,1.008384850344621,1.008384850344621,1.0300884977858134,1.025079963760923,0.966647066803867,0.973325112170388,1.0083848503446216,0.9596453406670306
342,17.125,1.0000685069522086,1.0087028505592692,0.997463380629937,1.0053719588772667,0.96961131738636,1.054583755001025,0.9741101244755772,1.007816357156393,0.9939125361755566,1.0019177664372496,1.058937476722297,1.0406799340201878,1.0307212743644922,1.0108039550531014,0.9991855187881236,0.917856464933276,1.0274017211459274,1.0191028380995142,1.0278251335462534
343,17.175,0.9998462929484008,0.9803326849198484,1.0098418161483715,0.99538647149892,1.0062773081976597,1.0153610829902529,0.991903896254504,1.0187121096667875,0.9910661395853702,0.99106613958537,0.9471727674359024,0.9966765706119948,1.0709322753761334,0.9867758099767768,1.019778345427505,0.9521231477535116,1.0280289792901862,1.0362796131528689,0.9568377956750428
344,17.225,0.9999920170065452,0.9927218604506745,0.994051852698106,0.9914953192288092,0.9880053988813432,1.0023952972765655,0.9836550445231604,1.0236342503970908,0.9632489915250084,1.0107242985003009,1.0466778204494254,1.0023826775777416,1.0433966987552263,1.0319127728255308,0.9367602436937652,1.015507164354537,0.9548064130118584,1.0499589421436242,0.9999050958902844
345,17.275000000000002,1.0002972067438631,0.9926617307084168,0.9947618613093514,1.009607541175927,0.9718851586011482,1.0388334908830383,0.9713445076172206,1.0081943205660413,0.9676181220381268,1.0214436915139322,0.9346076154435248,1.0194236643144905,0.970491328427395,1.0438898322580383,0.970491328427395,0.9623359391128792,1.0716181559273923,0.918296836814493,0.999617718836379
346,17.325,0.9998102223205796,0.9865536818258016,0.996065800887068,1.0176759446550945,0.9790210652275168,1.0287294302439167,0.992915320427502,1.0159680807691025,1.0299643995479306,0.9957969154702024,1.0054396555914458,1.0443599003240176,1.0297648085493032,0.9681410877227304,1.0005746249998742,0.9940879175444453,0.989222886952874,1.060576668962589,0.9616378325442017
347,17.375,1.0000814795596755,0.9935706743981316,1.0124855781206157,1.011387514772082,0.9923030721020352,0.972883755305024,1.011766362269255,1.0170871400643602,0.9802509860982466,1.0097199092711375,1.0448072761297678,0.9690265014722076,0.9512905754885228,1.0173972087004373,0.9754759291026384,1.0367454915917294,1.0206219225156528,0.9883747843634996,0.9761998444489112
348,17.425,1.00034718163925,0.9923873795006848,0.9890236136353407,0.9934370715759449,1.0077776824146432,1.0132933019679895,0.9970154979203104,1.0161419176763329,0.995387717515543,1.002305784235806,0.96667959037691,0.9746951757034182,1.0644697313603118,1.0452323265766914,1.0211855705971669,0.8720956835241113,1.011566868205356,1.0051543999441497,1.0105526512864922
349,17.475,1.00013789480737,0.9953820204370416,0.9985745400902184,0.99541129462355,0.9859344991729464,0.9763473528931712,1.0208555206587122,0.995769098827226,0.998196817068982,0.9828212682045224,0.9691255041841071,1.0567931073586558,1.0105683711393485,1.0041925454539269,0.9691255041841076,1.0344777174596802,1.0504172816732342,1.0041925454539269,1.0224905145766292
350,17.525000000000002,1.0003056207616143,0.991297507755745,0.9996868050537692,0.9953585497714424,1.0075476721891747,0.983255875030432,1.0065900979239524,1.0053831553604948,0.9671633075176592,0.9816466182791548,1.00956478464601,1.0111496587192377,0.9382454513507656,0.998470666133416,0.9984706661334158,1.0111496587192372,1.0143194068656929,1.0143194068656929,0.9867781767972578
351,17.575,1.0006011114308455,1.019482573578112,0.9951340291405986,0.9923677701638444,0.9915082051831908,1.0000707947981569,1.0392735699542446,0.9952704549831256,0.9580678214166344,1.030072918642102,1.0006768983101562,1.0101321130973382,0.978614730473397,0.9849182069981852,0.9581284317678348,1.0038286365725495,1.0306184118029007,0.9754629922110024,0.9944377429743968
352,17.625,1.0003984680494835,1.0021989798959825,0.9909903721578076,0.9954631933217768,1.0091383123164952,0.9864494490228546,0.9749143546592812,1.0015644002578823,1.010315161499214,0.9952002102641864,0.9652354823772016,1.0467163997207316,1.010676763203402,0.9777710081223596,0.9432983123231744,0.9699363045316364,1.0216453482304146,1.0200784075122695,0.999884059277404
353,17.675,1.0004561076955163,1.001217872494872,1.0127346643491726,0.9896691492528652,1.0114257230792911,0.9852269641822348,1.0121219595914646,0.9611005712416018,1.0057937253775282,1.0133085035065783,1.0330123236726976,0.9800373327151234,1.0361284996113784,1.0470351153967614,0.997176300377868,0.937968957542932,1.0111990921019318,0.978479244745783,1.0141721783291435
354,17.725,1.0006261667287648,1.009171747252659,0.9912181097548634,0.9995584942499788,1.0144318705594135,0.9997340104913932,0.9769233997091348,1.024117766844842,0.99540786017062,1.0119258886681173,0.9900091105967636,0.9900091105967632,0.9900091105967636,0.9729667002422028,0.9543749798554092,1.01015014101579,1.0178966911769542,0.9915584206289958,0.982894931877326
355,17.775000000000002,1.000866046801846,1.0120245701780823,1.0163591944714037,0.9825145159927784,0.9976404664613636,1.001548003665749,1.0469129269087112,0.9882513882324664,0.961267080441394,0.9909889267040244,0.9551757610717804,0.9551757610717804,0.944391518608067,1.038368488649,0.9890690945291668,0.9536351550055356,1.0168000037215728,1.0137187915890833,0.9706289831444184
356,17.825,1.0003582681091503,0.9951773163185232,1.0060627531215962,0.9944747651917798,0.9984857549177864,0.9854371825719632,1.0130480902130878,1.0029370536121125,1.022770240790949,1.0037148256583417,1.004975759127228,0.9145892198154798,0.9865920562163638,1.0371472392212395,0.989656006701508,0.99884785815694,0.95288860087978,1.011103660097516,1.021936913598561
357,17.875,1.0006313358603796,1.0079250995661049,1.0061815358937976,0.9873402410200378,0.992242873087045,0.9482214558178396,1.0089354723608264,0.9667837029137856,0.997720781407026,1.042966258703391,0.991744300334467,1.0115487180062763,0.9734632994066428,0.9765101328946132,0.9688930491746864,0.9765101328946132,1.0130721347502618,1.0267828854461298,0.984935560192982
358,17.925,1.000637907733019,0.9900284932394572,0.9907509308439808,0.9965483433563168,1.0200159826194335,0.9844712808969662,0.980625689955962,0.9933161400612752,0.986009517273368,0.9890859900261706,0.9589505410157586,0.9680401196035858,1.0165178720719972,0.9892491363085156,1.052876186423306,1.0240925208951863,0.9483460326632936,0.9983387148963428,0.9835295035236592
359,17.975,1.000256004882871,1.0083081859335388,1.0001899939128411,0.9915050187353414,0.9885467740250422,1.0030946377018677,0.9920043805560976,1.0065364416436582,1.0046243283426637,0.9545269598565996,0.9596491057901734,0.9641686463197978,0.9460904842013014,1.0364812947937827,0.9867663489679176,0.9807402949284196,0.9912858894975418,0.9807402949284192,0.9714706250666392
360,18.025,1.000729089394195,1.0050082257865876,0.9920053469145356,0.9819260196929728,1.0076672560614215,0.98460700560534,0.9477175194934364,0.987649437449621,0.965972110559121,0.9823251817221298,0.9498380022939956,0.990288516587273,0.9528343366860909,0.9618233398623748,0.9738086774307528,1.006768355743794,0.99777935256751,0.9932848509793674,0.9963576224733018
361,18.075,1.0003042609922244,1.0027950428067525,1.002795042806752,0.9989306453819344,0.9999058461421504,1.012070850497161,1.0192567048168344,1.062750033593805,1.0166092848043229,0.9712249417327018,0.9982263337217776,0.9773678730171432,0.9669386426648264,1.0101454541244252,1.014615124275419,1.03100391482906,1.0175949043760806,1.0548421556343563,1.0304870141993532
362,18.125,1.0000699791937864,1.003205305137783,0.9975526481148904,1.0005389795214064,1.001023893404858,0.9948350245461932,1.0031096447881644,0.989193238017576,0.9688828065145532,0.9752768312469858,0.9956898406868928,0.9408676321966912,1.023841785587266,0.9616111705443352,1.1023708950462023,1.0134700164134436,0.9808730275814324,0.9853180715130708,1.0273040817108885
363,18.175,1.0000304558965731,0.9991688716005036,1.004860740128505,0.9851554111419424,0.9959256506045366,0.998346172274804,1.0091936953156322,0.975154916118552,0.9942315945696624,0.9961018571629092,0.9990602725376796,0.9592746864631702,1.030004617262298,1.1184170307612078,1.0152692150124791,0.972536548488006,1.043266479287135,0.97548362893797,1.003300459715689
364,18.225,1.0007132747239276,0.9882429619497416,1.0046659232720097,0.9954244771835504,1.0065353743431515,0.995107813540097,0.9564195097613416,0.999199845670542,0.995851819381996,1.0070119070104837,1.0214298384012257,0.952552933946624,1.0566010236546397,0.9950514494611656,1.0434118291846095,0.9847931870955868,0.9906550513044888,1.0067751778789702,1.004218089155189
365,18.275,1.0008966271911128,1.0057787497408337,0.9917391320608078,0.9998427290784936,0.98561263855571,1.0174178387314718,1.0029890039276437,1.0299968229194243,1.035916344890225,0.9497133061904316,1.0449974297317963,1.0537421780977525,1.0464548877927888,1.023135558816905,1.0391675974878254,0.9648372363771958,1.023135558816905,1.031880307182861,1.0041291159398766
366,18.325,1.0007019810093791,0.9960810982120528,1.0003668045332983,1.0040398753628217,0.9986634904880538,1.001570630725768,1.0343185315834438,0.9923717821702414,0.9850127033258196,1.009297663512411,1.058146336872124,1.0016152312036126,0.9523317031849118,1.003064746733575,0.9987162001436892,1.0277065107429255,0.9900191069639178,1.0030647467335747,0.9771805408413992
367,18.375,1.0009107615409012,1.0044173515261177,1.0042798542842932,0.9760936015148276,1.004323489772608,0.977829615641672,0.9836848828012028,0.98222106601132,0.9734381652720228,0.9917358751455582,0.9745471173855708,0.9774303928807946,1.0192378875615364,1.0538371935042192,0.993288408104524,0.9673389286475116,1.0206795253091476,1.001938234590195,0.995171363529976
368,18.425,1.0002212999619944,0.9928879043532176,1.0004092644164957,0.9787804096890772,0.9944221261843073,0.9954598939133176,0.9710738562927722,0.9543312035980692,1.0202099022446178,0.9838128311691764,1.0165812245525516,1.0194488725766764,1.0380885847334935,1.0395224087455566,0.9706988561665404,0.9721326801786032,0.9577944400579752,0.9420223759252836,0.9950884952288744
369,18.475,1.0004631909778268,0.9926894423233492,0.990513237476165,0.9900581004190244,1.0074043414933045,1.0009391419483729,0.9893550361464384,1.0128852510566173,1.0204873204891367,0.9875450196148864,0.9896950998584264,1.0025297625367058,1.0167904988459056,1.036755529678784,1.055294486880743,0.996825468013026,0.9911211734893468,0.968303995394628,1.0007544463839282
370,18.525,1.000586436314247,1.004721456049385,1.000798348169294,1.0082402904015637,0.985726637508159,0.971419785391916,1.015346106302892,0.9818612879035414,1.0052646556020126,1.0203868316533322,0.9928701447836162,0.971594355966824,0.9871966010991382,1.0042172321525713,0.9531553389922716,0.9815230574146608,1.0481871957072744,1.0198194772848856,1.0049119517874048
371,18.575,1.000581324855346,1.0147932523760257,0.9982433226435606,1.0077444924090733,1.0029735578848396,0.9984275557575308,0.9955626273335492,0.9980694397045335,0.9737175481006908,1.008096689188468,0.9494416205080908,1.0213903911558055,1.0157473503206913,0.9663707430134352,0.9861213859363378,1.0256226717821422,1.032676472826036,0.9325124980027456,1.026587171108552
372,18.625,1.0004354270876483,0.9986455494792968,0.9965711718302844,1.0086171619199442,1.0004276008085895,1.0101714711459673,0.9930740696597165,0.9538925245870592,0.995211244845498,1.005540924910107,0.9878498636500288,1.0215265635471888,1.0692352217348329,0.9401412054623854,1.0453808926410106,0.9696083178724008,0.9836402761628844,1.034155326008624,0.9979299642995196
373,18.675,1.0002250064147469,1.0040209808772589,1.006816398921464,0.9948493473893638,0.991956458255541,0.9874092347486316,1.054724539593354,0.9796148310297688,0.9665060611389548,0.9831577418110706,0.9602361826653796,0.94069649290184,0.9741931039250508,0.928135263768136,1.0272294047118016,1.0118767913261633,0.9951284858145576,0.9686103354211824,0.9996431225893698
374,18.725,1.0001568862980703,1.0058822983962254,0.9958857058558918,0.9890891609566236,0.9961313667420288,0.9729806248941432,0.9987059365990592,1.0046967626125325,1.0149164069884578,0.9775618447867992,0.9870446495995712,0.9467854444822892,0.9384559537683688,0.9981506372181316,0.9523384382915696,1.024527357812213,0.9440089475776492,0.8954202517464465,0.9456946778411796
375,18.775,1.0000354827982498,0.9954613879484016,1.018640749498831,0.9961805184976288,0.9952013602683476,1.0287969164369009,1.0186316317429764,0.9709599517990518,0.9765683847336308,1.00531160352335,0.98041356034408,1.0342672629545298,0.918274672716639,0.9666049186490931,0.9928413378695684,0.963843190310096,0.956938869462602,1.0135543004120495,1.0020424021826573
376,18.825,1.0002877657764837,1.0010536240938892,1.0001366084073546,0.988573224652883,0.9732145652323564,0.9832423578746516,1.000327065511481,1.004162408042197,0.9957943879751792,1.0310098057572143,1.015045060402082,0.9999361352810768,1.0329010628178157,0.993068442044256,0.9271385869707788,1.0205392149915389,0.9546093599180608,1.0095509058126262,1.014764746392416
377,18.875,1.000215899482532,0.9966692202243732,1.0012951935940486,1.006966762946641,1.0101712900933772,0.9267102691106608,0.9887915333961436,1.0030112643218685,0.987404242574121,1.0293697899402852,0.9632212411993288,0.9454597147658664,0.9536573423505412,0.982349038896904,1.0165058204997175,1.02333717682028,1.004209379122705,0.9591224274069916,0.9914528668098176
378,18.925,1.0001658469953296,0.995622461847883,1.002816453077223,0.9854183602834498,1.0104745105712558,0.9673590002558026,1.0484322402915065,1.0011682663132453,0.9928884460542796,0.9735688654500269,0.9649335983617612,0.9622154755494748,0.9989101335153446,1.0342457300750714,0.9826013966416244,0.9703698439863347,1.012500747576777,0.9594973527371876,1.0068148784286282
379,18.975,1.0001437435048208,1.0170727798726626,1.0235842118431964,0.9957911973229658,1.0109817324717016,0.9403043359245582,0.997958032433802,1.0281575877481677,0.9608949418207168,1.0192349918598318,1.000412266267888,0.9923008154603116,1.0166351678830432,0.9760779138451564,0.9936527239282404,1.0626000557926487,0.9720221884413672,1.0220428017547618,1.0037920374377127
380,19.025,1.0001798003291062,1.0142990754822037,1.0083990049874922,0.995698695139982,1.0067017012009076,0.9783816563702498,0.972919651310262,1.014567439892666,0.9691645228315204,1.0002296766101992,1.0112985126219165,1.0193673837332615,1.0126433244738071,0.9817126518803178,1.082573540772132,1.0112985126219172,0.9454027318792652,1.0314706904002795,0.9985228000289528
381,19.075,0.9997763221904564,1.0020987141553113,1.0096265756443823,1.003109318224666,1.00668481517622,1.0038221724049603,1.0038221724049603,1.0045013484350045,1.0007658802697632,1.0320079776517843,1.0033282262012924,0.9511551584388248,0.9779105778041924,0.9779105778041928,0.9886127455503396,0.961857326184972,0.9872749745820716,0.9725594939311188,1.0149176910182292
382,19.125,1.0002261728019484,1.010510229478686,1.000927421926636,0.9890153905587772,0.999250338820707,0.9968912195404744,1.0120928816480053,1.0185113612045176,0.9779735955844376,0.9627719334769076,1.0007504967219825,1.052651120887084,1.0060736376619934,0.9315496645018452,1.0712821141771214,1.0113967786020033,0.9648192953769116,0.9594961544369002,1.0253021263636632
383,19.175,0.9999565874943196,1.0070779886136727,1.0005754163451674,1.0009058928977526,1.009210068475506,0.9742242157153184,0.9523806234347058,1.0253046161253658,0.9856500947544076,1.0021168027813308,0.9081638972424356,1.0365777427708849,0.9677373307350148,0.9452318114155958,0.96111806034695,0.987595141899208,0.9968621204424984,0.9266978543290156,1.0150583596521372
384,19.225,0.9995440221188256,1.0009671730591116,0.9944355764975512,0.9867988404414844,0.9995854891710888,0.993233608136224,0.998582560586638,0.9992511796429394,1.0042658225652026,0.9852101794606032,0.9152989657100212,1.007487350745563,0.920566873426338,0.9798308352349006,1.0443627047597797,0.9798308352349006,0.9916836275966132,0.9482233889370004,1.0186547775625516
385,19.275,1.0000097716287557,0.9976551784464084,1.0032782349381528,0.996478725562038,0.9968360400792357,0.9737865051467496,0.993075991929028,0.9877547541959856,0.98675702212104,0.9701281542052824,0.9734438496866676,1.0022672207406464,1.0441921240918897,0.9983367610514672,0.9747540029163936,0.9983367610514684,0.9380697124840566,0.9682032367677624,1.0085238708581157
386,19.325000000000003,0.9997918683365684,1.007603140685137,1.0053033864315224,0.9889828878288532,1.0153586085810995,0.97040832105817,0.9846352415510108,0.997207868963288,1.0243382754845185,0.9972078689632882,1.008817998583239,0.9319184353837414,0.9814469676139264,0.9944807918850276,0.9996943215934682,1.0062112337290186,0.9605928487801644,0.997087556739248,1.0384233994275969
387,19.375,0.9998151699298996,1.0009252784297034,1.0111899103083295,0.9829655965708912,1.0024862833354309,0.9782432007761253,0.9986506968892216,0.9907510209744752,0.9979923905629932,1.03781992329984,0.9867612856639962,0.9686079900013208,0.988057949639902,0.9426747104832136,0.9815746297603748,0.9686079900013213,1.0139912291580095,0.9867612856639962,1.0295776593989945
388,19.425,0.9996452829966372,1.00266907238215,1.020447547252905,0.992758496670932,0.9990208473835066,0.9607701710777472,1.0141462916931785,0.9784530576620004,0.970593996957888,0.9810727445633712,0.9932979501031004,1.015227904845637,1.0294178755613952,0.9778179820495464,0.9687880006849724,0.9958779447786936,0.9674980033471764,1.031997870236988,1.0321031761421144
389,19.475,0.9998806118644716,0.9927534551337652,1.004687794801546,0.9868974094543562,1.0062881444819387,0.9913533475924646,1.011551805545383,1.0069908634269822,0.9887470949533778,1.039569021415561,1.0036047094299871,0.8919504770509473,1.0267055850946158,1.0074548553740916,1.0138717652809337,0.9574029581007294,1.0190052932064062,0.9471359022497828,1.0129812553346773
390,19.525,0.9998461856943348,1.0155624635490144,1.004541610626035,1.001419480135403,0.9974497388204492,0.9866066127455952,0.9772072724796228,1.0255004345358294,1.0102670210013207,0.960029167855602,0.9473984974459468,1.0061320970180676,0.9780421146140096,0.9844262015240228,1.0086857317820723,0.9703812103219936,0.980595749378014,0.98825665367003,1.015108904938473
391,19.575000000000003,1.000049639861395,1.0029299354610874,0.9941461204911756,1.0134246543511003,0.998666042879968,0.995116301009338,0.9560984551175264,1.0109169162878404,1.0160763008685754,1.0022104548078488,0.9387539330894856,0.9603490844596092,1.0416484778530153,0.9882957509385926,1.0416484778530155,0.9997284781345406,0.9921066600039082,0.929861811937082,0.9808424423924816
392,19.625,0.9993852702565412,1.011989368565831,1.011688019816928,1.0044757729663252,0.99799572886099,0.9961476966427336,0.9810691324745509,0.9743319016760008,0.9785025683608176,1.0109054402967,0.9137551554916368,1.008543034692014,0.9516703071717876,1.0426666712041497,0.937768084889066,0.96557252945451,0.9921131356306152,1.0249729337534126,1.00053442612284
393,19.675,0.9999718666096286,1.0062527396272731,1.0098505683846557,1.002463324010716,1.0043837518344918,0.9997093038898072,0.9422547461949912,0.9923678881843584,1.007050719595256,0.96364060933695,1.0776114937339245,1.034859112418926,0.9694731174665762,0.9392949659501068,1.026057151559956,0.9845621932248112,0.9556414646881948,0.9946215770636342,0.997149253870073
394,19.725,0.9997355657027186,0.9911348865219766,1.0099875094161532,1.0039385569056831,1.008101162395844,1.0013165878737345,0.9781335523790368,0.9990935570728732,1.0092559835910968,1.0048099219893742,0.949551727796532,1.020861936603386,0.9808281351679587,1.024615105487957,0.9420453900273896,0.9583091218605316,0.9920876418216732,0.9245306018993904,0.9710367047786188
395,19.775,0.9999230215556496,0.9987726080586798,0.9909965940532308,1.0017876469885565,0.9998186980381886,1.0057386015799432,0.9927837531147288,0.9864643148390144,1.0066865173213002,0.9962594441663714,1.0555376901738684,0.9982797494333046,0.979608681800512,0.9945455359067455,1.004503438644235,0.9721402547473952,1.0219297684348416,1.003258700802049,0.9883472495089206
396,19.825000000000003,1.0002365380749825,1.0083288013808296,0.9896658891078648,0.999105214885845,1.0138992677634655,1.0035013401877304,0.966718866252278,0.9711201879197676,0.9752071294681516,0.9994143986393468,0.9858198401555628,0.9957275772425528,0.9598120303022116,0.9499042932152212,0.9511427603510956,0.9622889645739598,0.9759121030685716,0.9325657533129876,0.9716912048707982
397,19.875,0.9999321633164248,1.0071401955532364,1.0171299168464298,1.0028895375760456,1.0063846287866849,0.989387421160978,1.0053402376261091,0.969055400176007,1.008781041177412,0.9984586305235038,0.9808659820628493,0.9352729653086714,0.9599178392298487,0.9697757887983196,0.9636145703180254,1.0276912425130855,0.9636145703180252,1.0375491920815565,1.046891611124124
398,19.925,1.0001495605972743,1.0033781917050946,1.0078217988707363,1.0043495421970878,0.9986650495158554,0.9890965821972196,0.975713588794299,1.0192861254549694,0.997811089529354,1.0055918996473308,0.9661408345279384,0.9661408345279384,0.937941292403392,0.9734972368212984,1.0531915949993644,0.9428455605989652,0.9575583651856852,0.9551062310878986,0.9594850419768042
399,19.975,0.9993675032674608,0.9975468447974004,1.0032481097877857,1.00664742533299,0.9922078106253442,0.9928220445016006,0.9894156057961992,0.9748608222367556,0.9934413969934917,0.9878672245664704,1.0125474829554684,0.9271519121038014,1.0027879891438494,0.9930284953322298,0.9820490647941588,0.9588702669915634,1.010107609502563,1.0064477993232062,1.003161439162151
