,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TFEG),O (TFEG),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
259,12.975,1.0022000064349692,0.965365851352204,0.99452739497561,1.0017062494444189,0.9685515662018196,0.963684977135693,0.998804692045886,0.9735184973105472,0.9777328630997706,1.0142573666063712,0.96291872881038,0.8854425092509239,0.9961228229072886,0.9712197523346068,0.9158795955064238,1.0044238464315165,0.9352486503962884,0.9214136111892424,1.0407620004304312
260,13.025,1.0024936448122193,0.9942392601551688,1.0005244550040358,1.009401980962443,0.9632871696494384,1.0287897014541811,0.954906430211537,1.032274761418457,0.993939101811424,0.9646645981115086,0.9418110533760776,0.9637774919387851,0.9198446148133708,0.9308278340947236,0.8923865666099862,1.0104561738845377,1.0049645642438616,0.8951323714303245,1.0300130286253149
261,13.075,1.002730177763642,0.972615947361956,0.9784633378270576,0.9661033775582312,0.9735967001542508,1.0340785182506935,1.0347702095672502,1.0181696179699145,1.0147111613871358,0.9891185826745772,0.9455210693886448,0.9754943597727234,0.991843427254948,0.9673198260316112,0.948245913969016,0.8583260428167815,0.9918434272549476,0.9591452922904988,1.0056344773760078
262,13.125,1.002860716622933,0.9899788058358064,0.9930736985465088,0.9813312211932546,0.993282480991278,1.0584771139270934,0.9637495901126072,1.027587703987587,1.046121349951291,1.0433756246233348,0.9572596938828926,1.032975149896229,0.9734844344571788,0.9410349533086064,0.9194019658762244,0.973484434457179,1.041087520183372,1.0546081373286107,1.0380522795997469
263,13.175,1.0032182226751116,0.9850385412918014,0.96469020712714,0.9754783588357336,0.9699433559890568,0.996641127961598,0.9762041943738684,1.0061783636358717,1.0218466793864642,1.031383915060738,1.0305168936358036,0.95269139906435,0.9070695574190158,0.9365895726012906,0.9875786897343116,0.8775495422367398,0.9634259500397228,0.9553750368081936,1.0699499380351327
264,13.225,1.0028593941134334,0.9803985674479034,0.9720158358179556,0.9814569931587548,0.966808381320565,0.9688366506520072,0.9789779973092148,1.0229238328237866,0.9999367804007804,0.9924997928521604,0.9987689889675252,0.9641449973499836,0.9854520691146248,1.014749292791005,0.9881154530852044,0.8789167102914222,0.9028871660266424,0.9295210057324436,1.0143416319791845
265,13.275,1.0036111019805998,0.958404674672142,0.971892679432094,0.9878372778493728,0.9795295793234386,0.9951025199737352,1.0038256034259667,1.021942776749831,0.9722883017140548,1.0044966098453691,0.9357489521484158,0.9463223866359683,0.9119587245514216,1.0176930694269493,0.8511614762479942,0.9542524625016328,0.9833294073424028,1.0229797866707253,1.0414293509296182
266,13.325,1.004276906064136,0.9792507089446963,0.995390141863294,0.999247758258566,0.9642045155759548,1.0036321277616167,0.9796568413651888,1.0236115330919742,1.0289393745134026,1.0023001674062604,0.9182453964962216,0.9182453964962214,1.0231877275243613,0.9812107951131056,0.9287396295990352,1.0100699361458438,0.9575987706317736,1.1228829420010935,1.0221436584146415
267,13.375,1.0031855311399138,0.9680933771587692,0.9847332581925392,1.0043223718722205,0.97798032850506,0.997464391052362,0.9888712584588024,1.0067185338454254,0.9584647892815936,1.038447023421643,0.8775411163725513,0.9738883606033646,1.101483359719849,0.9686804014557536,0.9192047895534436,0.8801450959463567,0.9895122380462,1.041591829522316,1.000486151964382
268,13.425,1.003226713376392,0.9764258154782046,0.9751932658499818,0.953447568837763,0.9699475933251044,0.99267271580838,1.014323872200764,1.0103872983112394,0.9966092896979044,1.024165306924575,0.9692322076480308,0.971816826868426,1.0416015458190846,1.0183399728355311,0.8529243427302675,0.964062969207242,0.9924937806315836,0.9201244424605308,1.0208982183904125
269,13.475,1.0039783499059114,0.9727409819057,0.9687036969852012,0.9680541193969824,0.9672982208133828,1.0217888176834562,1.02244005338625,0.988575796840973,1.0029029823024362,1.0243937604946314,0.94152895091793,1.0236241183004202,1.0056658004354997,1.0698026499530704,0.954356320821444,0.9261361070337129,0.9517908468407412,0.9389634769372268,1.0401164510335088
270,13.525,1.0043014142607545,0.9831707807790536,0.9733342154081168,1.0031778689872244,0.9799179483151196,1.0174801229389552,0.9896836519819192,0.9819264972962348,0.9573621741248998,1.0278229958532012,0.9320338887496727,0.8734634531178628,0.9829647023425508,0.972778539623975,0.901475400593946,0.99569740574077,0.9600458362257556,1.0364420566150734,1.0084301091389902
271,13.575,1.0036374553389045,0.9683472092103488,0.9623199017958688,0.9707265605658736,0.9665060103025446,1.0241155665213717,1.0292489778823817,1.0048652739175872,1.037590771344022,1.0343823892433912,1.003543031597326,0.975737053391858,0.9125416483794326,1.064210620409255,0.763400492550107,0.8948469349759531,1.0187099288003083,1.0540993556072669,0.9261093149249586
272,13.625,1.0042289858728717,0.9710654907903828,0.9716638059418252,0.9983643318548672,0.9633685937350468,0.9752095135777572,0.9904969259395244,1.0229826772082808,0.9796683421832724,0.977120440122978,0.925930771457058,0.8682169293337185,0.9610609362277868,0.9761167211295272,0.966079531195034,0.9736074236459038,1.0338305632528673,1.0087375884166323,0.9708676804750092
273,13.675,1.0041610682460738,0.9735994091941093,0.9737181987755146,0.950465138215516,0.9656334364315676,1.0256329009134753,1.0199419661981723,1.0401764007414718,1.006663118529132,1.0053984663701765,0.8693525523006449,0.9191721828049796,0.9540459241580148,0.9615188687336644,1.0188114438136495,1.0237934068640833,1.021302425338867,1.0312663514397342,0.955393087635939
274,13.725,1.003256458869715,0.9693489334056749,0.9714715953036434,0.963953834415005,0.9736686626781946,0.9742328700119424,0.967955596364958,1.0018528740586727,1.0677642473520064,0.9968310551410854,0.9075415930230734,0.924851650655666,0.9446345736643434,1.0658049770924922,0.939688842912174,0.8679757470057187,0.9940918811860368,1.0460220540838148,0.994243281107021
275,13.775,1.0034723610675218,0.9707538180512036,0.973797667456574,0.9555220276888892,0.9772219980376152,1.016404354754468,0.9970858170491412,0.959695098909798,1.0195202479327468,1.0394619642737295,0.999163079167994,0.869050933723513,0.9304245872350604,1.0138927560107651,0.9377894256564462,0.903420179689979,0.9525191024992176,1.0286224328535365,0.9870386512906107
276,13.825,1.003322017831738,0.9551440824483128,0.9556089858712612,0.9881190180903232,0.9917095668479196,0.9502912059487628,0.9645208268711726,1.0177272355375748,0.997310822909769,1.0276261022662077,0.9553906221423016,1.0163211465136217,0.9505161801925952,1.016321146513622,0.9846372738405348,0.9797628318908288,1.0991866596586168,0.9700139479914182,0.9626774154650748
277,13.875,1.003424088036327,0.988889747177926,0.9806970783273272,0.9722173089083536,0.9629490431915544,0.991978640742398,0.991978640742398,0.999963608129179,1.0251469668105648,1.022075825507957,0.9291598413708708,0.9436779638922904,0.9606157735006132,0.9581960864137108,0.9920717056303564,0.9315795284577744,1.0307866990208094,1.0017504539779705,0.9590108790041976
278,13.925,1.0029784478880284,0.9781349609917142,0.9710320835518588,0.947316274066136,0.952507048170608,1.0025526443792472,0.9934052662371008,0.986087363723384,1.0385323317383568,1.0043821200076766,0.9032804920972058,0.9801554275948402,0.980155427594841,0.9969718197349484,0.8720500495512918,0.95853435198613,0.9729484023919373,1.0690420717639804,0.9302945797625096
279,13.975,1.003113024369872,0.9648923793659844,0.9587501904604367,0.9782654520360003,0.9934922849819632,1.008106440625958,0.9729892192708198,1.0668369659957588,1.0220322353012723,1.0020517472888657,0.9421469783627804,0.9779247117183288,1.0041617161790644,0.9540728894812964,0.9087544272309348,0.9230655205731548,1.0709468184427555,1.0399394495346137,0.9461385077983654
280,14.025,1.00318672742644,0.9938251389800504,0.9820799327921044,0.9820019540880164,0.9564168723851074,0.9847000172494164,1.0261800546060766,1.0285846944528396,1.021370774912551,1.0652554521159745,0.9828054525216634,0.9875418643410449,1.0254331588960968,1.075165482999603,0.9709644229732096,0.928336716598776,1.0396423943542414,1.0680608652705306,0.9409993686056924
281,14.075,1.003334195719188,0.990813577420257,0.9864403622188777,0.997900695706009,0.990972433528,1.014723937456203,1.022483591095574,1.0177084196251915,0.9807008407297304,0.9818946335973258,0.9875922813744856,0.909995744980776,0.9617267692432492,1.0017007425369784,0.94056407749951,1.081648689124437,1.0416747158307076,0.987592281374486,0.9359092450751508
282,14.125,1.0024736981619706,0.9823639541667932,0.9872629696925028,0.958286406270548,0.9692932853088312,0.9850310056260692,0.9968845676672968,1.0051820610961577,1.0306672194847977,0.9998479581776036,1.0156347476234218,0.9876172373441552,0.9876172373441554,0.8988951214598107,1.0226391251932383,1.027308710239783,0.957264934541616,1.0086303700536057,0.943446774710005
283,14.175,1.0018542854118455,0.9792048706846312,0.9789837563410192,0.9651996460990804,0.9859199027150308,0.9698551357089854,1.050480228908094,1.0257630470514327,1.020466508082149,0.9669126140593832,0.9227034554571738,0.9992090183468392,1.0038457191280306,0.9273401562383656,0.9644337624879004,0.9389319081913444,0.9852989160032632,0.994572317565647,0.925092775757686
284,14.225,1.0028272912131933,0.9810060113368172,0.9870439847727532,0.9738009577540636,0.97018340137513,1.0092147476520632,1.0267459824115082,0.9858397679728022,0.9981116323044144,1.0331741018233047,0.9530616714680218,0.9714783221244084,1.026728274093569,0.9461554274718764,0.9576658341321188,0.8863013128386193,1.006009542105134,0.980686647452602,0.9108490168385232
285,14.275,1.00159662622201,0.981885825699047,0.9816677984256602,0.9952802274170756,0.9723795770230892,1.0247885617030226,0.997515026935162,0.9899712832759664,0.94296795739944,0.9986756028827304,0.9555408634980996,0.9189651366656356,1.0675540269225174,1.033264283017083,0.907535222030491,0.9646847952062146,1.0424082147251987,1.0538381293603434,0.922953943609738
286,14.325,1.0020105837794964,0.990632014203606,0.9848945541716102,0.9578001337509736,0.9865608919571828,0.9778863591601048,1.0009361260230416,0.9801913358463984,1.0245621370575524,1.014189741969231,1.0306039698867775,0.9488820691909088,1.014713600307025,1.037414128278099,0.9738526499590908,0.9965531779301656,1.0850852370173552,1.1123258705826444,0.9394544009416974
287,14.375,1.001942221332459,0.9911703049155468,0.9999854855015632,0.980595415661444,0.9688610383685892,0.9504947793372172,1.0128692109734343,1.0380478806247508,1.0403368505930526,1.0122969684813583,0.951309791371386,1.0504984899977865,0.9310211939250764,0.9715983888176952,1.0752956646543863,0.8994611534530399,1.023447026736041,1.06853279883895,0.9056029397548132
288,14.425,1.0013327699786578,1.0052356384101102,1.007691078053636,0.9555600100939496,0.9716106039128308,1.0194985399916303,1.0052914811846123,0.997335528252682,1.0314324693895258,1.0234765164575954,0.9671132395177516,0.9536811111911164,1.027557816987612,0.9648745514633124,0.8820430934490606,0.9245781664834066,1.0186030647698543,1.020841752824294,0.9151665391524988
289,14.475,1.0010857506051594,0.9845201484177696,0.9991511822839828,0.991985863162304,0.9780111558670392,0.9983584640611304,1.0147249962588538,1.028269712560418,1.009081364466535,1.02883407573965,0.9915690039958264,1.0026852484352415,1.0493734750807853,1.0049084973231246,0.944880777350283,0.9737830128927626,0.9982387506594756,1.1182941906051589,0.9739871888110372
290,14.525,1.0010539768293738,1.0032346956272753,1.0126058005717369,0.9600130437292052,0.9821321606165732,1.0408195490276897,1.0049485467994868,1.0172792038154312,1.0127953285369051,0.9937388586031728,0.922930994829793,0.9670903725728456,1.031121470300272,1.020081625864509,0.9626744347985404,0.9626744347985404,1.0421613147360345,1.017873656977356,0.9301181588604236
291,14.575,1.0007937744029665,1.0037878732758094,0.9934352324325648,1.0051261475550886,0.9915579137226544,0.9863758092748092,1.0214444751801774,1.0459368767648796,1.008641628897265,1.0821188336513703,0.9845877964869448,1.004323409334122,1.0109019469498477,1.0262518680532071,0.9626593377678592,0.9473094166644992,1.063530247875653,1.0876515524666477,0.9104561804294647
292,14.625,0.9997036711123212,0.9877965726112208,0.9931972057492486,0.9740946915591088,0.9929177773863384,0.9879355829908096,0.9879355829908096,0.9774315113193904,0.9973339629073428,1.0763909233817046,0.9212422666847204,0.958266187568031,0.9931122307523232,1.117251259596363,0.9909343530533048,1.001823741548396,1.1390300365865462,1.093294604907162,0.8925076150027753
293,14.675,1.0006176086473335,1.000263131267601,1.004492355603166,0.971717095000314,0.992324125655108,0.997687509842978,1.0284362718414406,1.0295344419128143,1.0295344419128147,1.0339271221983093,0.8890185895984111,0.973378017808479,1.042596010185971,0.8825294028130211,0.9452582084051236,1.0534113214949536,1.0620635705421402,1.129118500657836,0.907559123270954
294,14.725,0.9998788245775238,0.993686617336038,1.0078250597726162,0.9676612477094246,0.9657622177858778,1.0301896483715691,1.0100112381070123,0.9903781902820384,1.0067390634695177,1.0171009498215866,0.9581852802121312,0.9861144475725746,0.9130689329375692,0.9216625228946286,0.9152173304268336,0.9538884852336008,1.093534322035818,1.0656051546753749,0.921662522894628
295,14.775,0.9999662262258048,0.998267930570773,1.001015456985188,0.9789371197264966,0.9843861381621392,1.026478999509665,1.051937845407794,1.0053535741899409,1.0784800464505242,1.0113120274852476,1.0007903510051062,1.026396927150227,0.9645143681328536,1.0349324525319332,1.1181538250035736,0.9879870629325463,1.090413367513027,1.015727520423093,0.9089681302534316
296,14.825,0.9990571862185385,0.992758512925309,0.9932638878555292,0.974842971648989,0.9690143141204453,1.0222568588523373,0.9888990034582088,1.0179526194466433,0.982980674275379,1.018490649372355,0.930465692738482,0.9601388583383428,0.9834534884525188,1.0555168906236088,0.994051047595326,0.924107157252798,1.1000266390233993,0.9622583701669044,0.8842906136162516
297,14.875,0.999816371121652,1.012399647050091,1.0299690578229754,0.9678868874980824,0.9811201198842976,0.99776027339687,1.031428670410261,1.012189586402609,1.0191370334053724,1.0121895864026087,0.922115693094054,1.0021165979743605,0.9642214325047416,0.983169015239551,1.0231694676797038,0.9536949976520692,1.0568540592082534,1.0273800416207728,0.9804407351858992
298,14.925,0.9994727889416416,1.0108134728682665,1.0093175965765318,0.9534026905542098,0.9811298261045795,1.0356772381850403,1.0017032026935786,0.9698525444203332,1.016035998916539,1.0176285318302014,0.95358940527172,0.9682278391245754,1.0079607310108971,0.961954224616209,0.95358940527172,0.9431333810911086,1.0163255503553863,1.0937001292919075,0.8795223441882498
299,14.975,0.9987695579490656,0.9954564992671602,1.002687897858712,1.0011111888050743,0.9862179512296164,1.02824544356584,1.0234996953647666,1.0124262828955957,0.9850064044005066,1.0066259239831734,1.0116273353869965,0.9867001731187336,0.99708649073051,0.9929319636857992,0.9368458485822082,0.9680048014175364,0.9617730108504708,1.0157818624317074,0.9058352717127638
300,15.025,0.998896600251727,1.0033072960515348,1.003405698100971,0.958182927667218,0.9841235822233524,0.9805567422218838,0.994699387542392,0.9857947590072572,1.011461041255587,1.0261274882546312,1.101888258304895,0.9863344334639316,0.9595094384115656,1.0007786615690528,1.0090325062005496,0.920303676411954,1.0647459574631573,1.0915709525155233,0.917882267910366
301,15.075,0.9982323513973838,1.0129872151353192,0.996467400471818,0.9685468655872445,0.9689495040680544,0.9886323313414728,1.0375436151025768,0.9959169906250414,1.0130879732220246,0.9568920301773506,0.8875616256971532,0.953155094570846,1.0576946855882932,0.961354278180057,0.9449559109616336,0.961354278180057,1.092541215927442,1.1027901954389567,0.9580495051947102
302,15.125,0.9985950545812166,0.9962019177692566,1.007174801745076,0.9639537539060624,0.9803529671467882,0.9831405257201647,0.9826236274416582,0.9557449169592984,1.0374148449633922,1.0172558121016224,0.983516451740896,0.9733351220127292,1.048676962001162,0.9875889836321624,1.0140604409253955,0.9550087285020292,1.042568164164262,1.016096706871029,0.8893287626433886
303,15.175,0.9985839385993532,1.0109670383207563,1.0259193179905768,0.9826449859999338,1.006883297421687,0.9972124251217594,1.0074823780066384,1.002860899208443,0.9864289745926365,1.019292823824249,0.9831145807070611,1.0539150134740305,1.0660522305197977,1.0134576233214767,1.0458235354435204,0.9608630161231564,1.0235719708596156,1.074143708550308,0.9045942173701658
304,15.225,0.998406552439542,1.00721278279943,1.0157419871447342,0.9791620140410036,0.9765961792934652,1.020260917363984,0.9794504806694252,1.002916481768796,1.0508687448849043,1.0069975254382522,1.0048024186160447,0.994754394429884,1.034946491174526,1.0590617492213104,1.0048024186160447,0.9203990154522969,1.04901372503515,1.0912154266170242,0.8912187329688136
305,15.275,0.998257390835575,0.9938699912178453,1.004628426796696,0.9786447420468918,1.0025667333371582,1.031330439131949,1.0277828651398495,1.0556566607920643,0.9781168292504484,1.062751808776264,0.9662915826101138,1.0361680400302666,1.0381645102422703,1.0082174570622056,1.040160980454275,0.9962386357901788,1.1659386038105508,1.0681115634223368,0.9210246763746682
306,15.325,0.9977129447020172,0.9982728137276488,1.0047993272909623,0.9808406266203938,0.9919444827708142,1.0281361607390904,1.0079963730654555,0.969730776485548,1.0034649208388875,0.9979264792286374,0.979831185152174,0.9520626900264034,0.9183438030879684,0.9778477212146188,1.0294177835910492,0.9798311851521736,1.0254508557159387,0.995698896652614,0.9123529324194346
307,15.375,0.998110254359744,1.0083297853026667,1.014062135433464,0.9870516238101252,0.973697395958577,1.052974166649209,1.022460425952961,0.9874446579408732,1.0239611017249075,1.032965156356587,0.951792239601293,1.046380288257321,0.9695274987242988,1.0168215230523123,0.991203926541304,0.947851070907291,1.048350872604323,1.111409571708342,0.9250083788849174
308,15.425,0.9982113999158464,1.0254246749103704,1.0059114492838324,0.9831626916569036,0.957973113599588,1.0183275201204756,1.0153455947321284,1.0153455947321284,1.0282672714149657,1.036219072450557,0.9926197088179082,1.0474389432299425,1.014155836622636,0.9475896234080228,0.9828305598157592,0.9064751975989972,1.0474389432299425,1.051354602830802,0.9038580985800552
309,15.475,0.9983824871454268,1.0193656290577338,0.9952474141560136,0.9861809972904848,0.9859899509911264,1.025089780535296,0.9934877834475035,1.018670624876839,0.9381842885438644,1.0260773429442902,0.9512021566624156,0.99010613035004,0.9881609316656588,0.9609281500843218,0.9842705342968964,0.9336953685029848,1.0134485145626146,1.0192841106157582,0.9137471575049938
310,15.525,0.997760258508581,1.009492276064995,1.011796421678218,0.995214253748394,0.9743343056438116,1.0307627304305031,1.04008424012978,0.980720941518599,0.9900424512178748,0.971399431819322,0.9296236068512732,1.0243253880066008,0.9721427739006036,1.151882889154592,0.92769091743994,0.9740754633119368,1.0610464868219318,0.9934023574252692,0.9332523298276542
311,15.575,0.99770271486497,0.990200691162569,1.013186021180307,0.9778958429406848,0.9743124251941324,1.032929595490365,1.0226929171018333,0.987108273179797,1.0046568647029923,1.0202556127236124,0.962070510021701,0.9947156171481858,1.0753682347547957,0.948628407087266,1.0292810246938755,0.921744201218396,1.0772885351740005,1.0062374196634158,0.9123974328514484
312,15.625,0.9974443606117824,1.0058931022912834,1.0091687379025445,0.9720221201720672,1.0008810765064615,1.0563588883688717,1.0544215038876812,1.013252083662393,1.005018199617335,0.9740200479182948,0.904406300991898,0.9578311457762296,1.0436925034653337,0.9921756888518708,1.0017158397062167,0.9597391759470982,1.0627728051740235,1.0055319000479546,0.8969299378733913
313,15.675,0.9974019837475236,1.017387406271218,1.0209134090122274,0.992457834999162,0.9945060594241124,1.019311059837615,1.0000606148926172,0.9894728701728688,1.0356739380408628,0.9543408081482484,0.8891663850731012,1.0958169948235663,1.031357171598651,0.9460426996833214,1.0256695401376286,0.9744808569884316,1.0029190142935411,1.0616912060574346,0.9327135225518788
314,15.725,0.9977531085436814,1.023864251913118,0.9997881249048954,1.0103941550905988,0.9850464167189792,1.02479440308858,0.9870161679770552,0.9702789752061258,1.017143114964727,1.025750814104061,1.0248088941645728,0.943803779368476,0.994667456100909,1.0097381751327408,0.902359302030938,0.911778501425833,1.0926271298078167,1.043647292954363,0.9451878249938468
315,15.775,0.997581873592284,1.0221153088862815,1.0072968686002448,0.9839597380292914,0.9800989094607908,1.0178332053819397,1.0202090998856312,1.010230342970123,1.021159457687109,0.9788685355213798,0.9546776096655988,1.012707032998214,1.0520172875138565,1.059504955040645,0.9902440304178464,0.9397022746120208,1.0314262018151863,1.0501453706321586,0.946769715900062
316,15.825,0.9976935272888724,0.9999659548336238,1.009279928510332,0.9910881116703488,0.9854247510322324,1.032187527358277,0.9689152818569003,0.9887468811931536,0.9882747002565752,1.00952284240256,0.9616751741627132,0.9709757077619652,1.0063177354391248,0.935633680084806,1.071421470633893,0.9337735733649548,1.045379976555986,1.041659763116285,0.9583345743393076
317,15.875,0.9976032018055132,1.003990036470167,1.030962903121604,0.9903010757843586,0.9904826158532468,1.0252265921142845,0.9811207341468966,1.0003583956007571,0.98815890297148,0.9886281142264516,0.9796562262904676,0.9223555790923464,1.044350505385121,0.9741110023680692,0.9445364747819416,0.8927810515062192,1.03695687348859,1.057289361204052,0.965378217755584
318,15.925,0.9979671650184172,1.0011116140514964,1.0032138696064214,0.9976224537901972,0.9794018628620216,1.0211302078132964,1.0318544063428423,1.0211302078132962,1.009473470281181,0.979632222198966,0.9422882739597164,1.0414765133238972,1.0580078865512608,1.1149492832232903,0.8890205157826563,0.8779996002977479,0.9900455743943222,0.9973928513842614,0.9686035211379688
319,15.975,0.9979226969411146,1.008172804586518,1.0178349684018442,1.0001717785442472,1.009135497656492,1.0277221139941597,0.9957505964713474,0.9957505964713474,1.0388426418281806,1.0504265249886202,0.9199709389963294,0.9035428865142524,1.0148885755594426,0.9309229739843806,1.0185392538887932,0.9254469564903556,0.9290976348197052,0.9254469564903548,0.9779161445198468
320,16.025000000000002,0.9980501051162844,1.0095902462001174,1.00154535776754,0.9855668005581348,0.9559926702449304,1.060458694596876,0.9651417385475692,1.013030450765578,1.0084257668984618,1.0217793501130998,0.9958675381699637,1.010379269145118,0.9958675381699632,0.974099941707232,0.986797706310492,0.8797736903687291,1.090193789508466,1.070240159417629,0.9589958951820716
321,16.075,0.9982677803634684,0.9948947647822431,1.0006545461043206,0.9682910839955652,0.999983185665926,1.046550282370396,1.0113144398944354,1.002162273017563,1.007653573143687,1.041058982244272,0.9013497681768584,0.90675786678592,1.0545792287669244,1.0563819283032785,0.9644442519492388,0.9482199561220552,0.9392064584402864,0.9950901440672516,0.9694292680140534
322,16.125,0.9984112169619348,1.0138522132426566,1.009153311099879,1.0001257233467835,0.9934394500379912,1.0282459691491077,1.025517319960742,1.02597209482547,0.9723086607876128,0.9918639799708996,0.9029348223318928,1.0462578100036215,0.987137077589034,0.960264017400584,0.9530978680169978,0.9315994198662384,1.001469376356206,1.0193847498151722,0.9386924452765236
323,16.175,0.9975707784481024,1.00207491739356,1.01345248381711,0.983809758787168,0.9899301536605336,0.983029576583531,0.9536516811913788,0.9983964757117318,0.9857413823120368,0.996588605226062,0.9098245179023872,1.0184337069279168,1.0077508358762255,1.052262798591606,0.954336480617768,0.9436536095660766,1.0380189705226843,0.977482701229766,0.9400926525488472
324,16.225,0.998305009653126,1.022151966179159,0.9998744033069308,0.9899210261001296,1.0133829886218142,0.9958460071768308,1.008872409616221,0.984616349901494,1.018305321727504,1.002583801542033,0.9236903547931236,0.9643893551001004,0.969697920357532,1.0351702251991903,0.969697920357532,1.0050883554070766,1.0440178339615769,0.967928398605055,0.9813803751927648
325,16.275000000000002,0.9985008785386986,0.9986045105018808,1.0142876417241742,0.9968023681631838,0.9957660115163331,1.0392903333593542,0.9852722361357792,0.9973258611360808,1.0169688055810175,0.9906294028025802,0.9145062289791256,0.9408862163535232,1.0516821633259943,1.0165088468267975,0.97781819867768,0.928575555578804,1.0235435101266366,1.0024395202271188,1.0008244189592974
326,16.325,0.9983301027212096,1.0028327608627343,0.9897461725944736,0.9845256280934634,0.986413994598961,0.9974378292758094,1.036039738149028,1.0045370309076656,1.0023185303977098,0.9934445283578895,0.9211483026486262,0.9805772254001508,1.012039596268604,0.9561064925024636,0.9963084108343776,0.845988194462875,1.0120395962686046,0.9945605013416852,0.9640969358976272
327,16.375,0.9981223344400146,1.0170151695279417,1.0009430822936287,0.9920016523190168,0.9689675582249222,1.003703759609213,0.989150937084124,0.9657782221195856,1.00855470045091,0.9626912597657789,1.0440881762031722,0.9537510960657932,1.051037182367586,1.0510371823675864,0.919006065243724,0.8373552428118619,0.9676491083946204,1.00760589384,0.9529533785214084
328,16.425,0.9989367548045096,0.9976579751735069,1.0174201007959596,0.9861408514662542,0.9693518670646792,0.9848911353002316,0.9848911353002316,1.0098750225775406,1.0107516502013054,0.98795933198341,0.8926991302009222,0.9168728010380848,1.0515546814165604,0.9462265441974969,0.9583133796160772,0.8978792025231713,1.0325610829016472,0.932413018004832,0.9779765112882882
329,16.475,0.9986295929805126,1.0234485663577062,1.0058522895270858,1.0027510188099278,0.9843782063960296,1.0647466188634314,1.0098537899040234,1.035121917520259,0.9902492081328066,0.9811004033062388,0.9610865676394612,0.9370594034484744,1.065776354471616,0.9696676977076708,0.9868299578440892,0.9387756294621163,0.988546183857731,1.0074246700077911,0.9402641928412958
330,16.525000000000002,0.9991972311783393,1.015230890250501,1.0084789540413028,0.9965245793186486,0.9794355566067284,1.0197738983022877,0.9812346724216496,0.977337447332596,1.03882699873766,1.0318985985793423,0.9313974303737552,0.9825731133613236,0.9450442791704398,0.979161401162153,0.967220408465054,0.991102393859252,1.0030433865563515,0.9484559913696116,0.986280739373688
331,16.575,0.999418208343047,1.003212383832332,1.0129962718345658,1.0138356608878858,0.9755337223195198,1.0106177856476275,1.0106177856476275,1.0110482020810374,1.0106177856476275,0.9886665475436964,0.9986965547343822,0.9613937971721476,1.068215330191275,0.9664805368397243,0.9817407558424572,0.8901794418260623,0.9817407558424572,1.0919534486399691,1.0060325330304796
332,16.625,0.9989509975072802,0.9979104588823212,0.988346078678794,0.9835791977090086,0.99913901672359,1.0208056190437316,0.9985583884526696,0.9977027257376286,0.973316338358965,1.0049758588154762,0.9134847712390638,0.9859568102857056,0.9438219038632396,1.073597415644435,0.9303387338080504,0.9117993749821652,0.9960691878270976,1.031462509221969,0.9852344976041758
333,16.675,0.9988793907122476,0.9964088985375306,0.9942518234685356,1.0178369855324472,1.0000667956783411,0.9998085963385808,1.0185204543729904,1.015543567867516,1.0185204543729904,0.9921537453245036,0.9565986376682104,0.9901047195480078,0.9364949885403324,0.96665046223215,1.015234280957856,0.96329985404417,0.9565986376682112,0.9917800236419978,0.9985154298974264
334,16.725,0.9996487734923496,1.0023724122354027,1.002451826940856,1.0079985659515267,0.9622027524732816,1.0301944379675485,0.9853849958565264,1.024698940350159,1.0149761368732393,0.9989123746070238,0.994185478055004,0.9475570134226085,1.0358180357625006,0.9775324549720052,0.9442264088060088,0.9841936642052048,1.0075078965214024,0.9575488272724068,1.0200316495950452
335,16.775000000000002,0.9991380192371172,0.995142855446296,0.9994846654613329,1.0036244215470975,0.9807002285391372,0.9522056942514464,1.0143974165591316,0.9790994120061208,0.973216411247286,0.9959079856027926,1.0279970806509822,0.936950640335678,0.9650922673422266,1.0081324027640068,0.9452275894552512,1.0197201315314093,0.9700584368139704,0.9965446739966044,0.9743827204356263
336,16.825,0.99955120094966,1.009483144323602,0.998810747897295,0.9878095101245196,0.9855468574508056,1.0158962404566945,0.9933393338018178,1.0125544765078245,0.9908330108401644,1.042630352047661,0.9577191680740818,0.949491340169666,0.9527824713314322,1.08607328338298,0.9856937829490984,0.9412635122652488,0.9906304796917484,0.9988583075961646,1.0262284289924897
337,16.875,0.9999749701500704,0.9986733205775696,0.9907163858252724,0.9866236907443472,0.9908008957531984,1.0227577499303768,1.0028258083970198,0.9953513303220108,1.0530709110123575,0.981648120517828,0.9487805502620654,0.938965579052458,0.9193356366332436,1.0502019194280108,0.9487805502620658,0.938965579052458,1.0387511196834682,1.0076703775197111,0.9540552626808344
338,16.925,0.9998132561157992,0.9948752809522516,0.9926263618511822,1.0026837200970962,1.000926867449586,1.0084678195827446,1.0406661371952923,1.0344741530390336,1.0146598037390038,1.01878779317651,0.956192462433236,0.887893000830862,0.9334259752324444,0.9464353964900396,0.9561924624332356,0.99847308152042,0.9643233507192326,1.019613391064012,1.0081139919166726
