,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TFPE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
357,17.875,1.0006201810810356,1.0101045883865736,0.997807411358092,0.9945766462576876,0.9968993121313736,1.0042152978132954,1.009606024105238,0.9968993121313732,0.983037444523521,1.0254048193417975,0.9677637200296842,1.011752980031034,1.0102361089965042,0.9965842696857408,0.99810114072027,0.9677637200296846,0.9738312041678012,1.0077750631343598
358,17.925,1.0014258282504538,1.0047650127635852,1.0003770785010866,1.0084678491983017,0.991728476669706,1.0020669588589268,0.9986207981291866,1.0150857882823907,1.0074276533274122,1.0619280470903398,0.9548301900684448,0.9608638721541852,1.0770122523046912,0.995557544147194,1.0920964575190426,1.0679617291760803,1.022709113533026,1.0036845445075802
359,17.975,1.0014851847156134,1.0024020167066114,1.0204285141168776,0.997571004148377,0.9770801803871476,1.0098272168303644,0.9907882421540756,1.0170620272073538,1.0128734527785703,0.9930267640251048,1.0260276534640058,1.0080271683155144,1.066528745048111,0.9660260363023688,1.0095272087445557,1.0425280981834564,0.9810264405927772,1.0460945208361765
360,18.025,1.0010283384469292,1.0110049022018832,1.0086573675992467,0.9794084787655292,0.9993099116360236,0.9818910954422924,1.0072619798983793,1.0034752807258294,1.0080193197328895,1.0307854141521011,1.02481849424384,0.9860335148401428,0.9740996750236212,1.0337688741062316,1.02183503428971,0.9651492951612292,1.0084094644961226,1.0131738673820558
361,18.075,1.0012464565848276,1.0052777652285554,0.9986277926788378,0.9911447765772672,0.9817383861278542,0.9975546547190964,0.9662986953602118,1.0039564777203138,0.9937888764830872,1.0087721092827269,1.0428923423908183,0.9909702485306784,1.016189551262747,0.9761353645706384,1.1111328086070034,1.0191565280547548,0.937564666274534,0.9816000514171428
362,18.125,1.0012526189861926,1.010573669298387,0.9942513989504878,1.0035178916360123,1.008162129620992,0.9838194333262804,0.9819469182266868,1.011907159820179,1.0253892685372497,1.0194426145239956,1.037146393647423,0.9338743487607668,0.9604300174459066,1.0017388354005692,1.0341957637935184,0.9604300174459066,1.0135413548161871,0.9886115433974828
363,18.175,1.0005121470300349,1.004601272423108,0.9965549465888228,0.9933435253083928,1.01454104135338,0.9888423145349576,0.9959187755429292,1.0298112993179505,1.019382830464098,1.032915010286358,1.0153085044292054,1.046119889679224,1.0783984837506726,1.0373166367506468,1.0783984837506726,0.997701998572051,1.0050380426791985,1.0113410520039103
364,18.225,1.0012957823267572,1.0068205195551474,0.997704928425026,1.022920624932416,0.9767567326253532,1.0337990294870536,0.9830536095516456,1.0041666674809755,1.0078707127317357,1.0360102322579616,0.9791026279508344,1.003908506751377,1.008286014775002,1.0462244176464204,1.0301735548931277,1.0097451841162104,1.003908506751377,1.003342706394582
365,18.275,1.0016159452481008,0.99896583146234,1.0174434121343483,0.9927459452568388,0.9776817453076786,1.0259395857882012,0.9879963982348136,1.010099225935816,0.9684722337655944,1.0622752949633347,0.9505332215860444,0.9693987664419504,1.057921707688895,1.075336056786655,1.0463121416237222,1.0259954010096688,0.9868131155397104,0.9856432740612044
366,18.325,1.0009824505913936,0.9902181797057508,1.0012305456439536,1.0027451140208157,0.9983662716186812,0.9936034233504084,1.013753935254638,0.9756511491084576,1.0199822752977643,1.0463833316659517,0.9872085501510494,0.9958682742751812,0.967002527194741,1.0045279983993136,1.0276205960636653,1.075249078746391,1.0146310098774676,1.0167223037986015
367,18.375,1.0010910510482844,0.9940093048232748,0.9920241612491492,1.0075546243278597,0.9841952183684874,0.9871102726990868,0.9984061082301576,1.0020499261434055,1.009701943761229,1.0320838192465471,0.9703597521706064,0.93734455350208,0.9990686205780208,1.024906602144694,1.0478736968706257,0.9918914034761672,0.931602779820597,1.0155469251486036
368,18.425,1.0015667204838703,1.0054380389695927,1.0044848880659103,0.9974327364217852,0.9658141942593876,0.979223246862614,0.9987932155267816,0.999880436008124,0.999155622353896,1.1035836986881105,0.982232321730168,0.927981117913676,1.0593261376799197,1.0593261376799197,0.9850876482468258,0.9265534546553476,1.0350558622883312,1.0364835255466602
369,18.475,1.0009612974806787,1.0115146654111031,0.9997323952423036,0.9965516385528096,0.9800577750470812,0.9840227016839034,0.9721279217734388,0.9818600144274552,0.9775346399145588,1.05360006442923,0.9513639395789544,1.0152615176103763,1.009581732896472,1.0223612485027564,1.04650033353685,0.9868625940408556,0.9158652851170526,0.9931074593768058
370,18.525,1.0012564744354762,1.0031657554750233,0.9946797611688908,1.0036408011625624,0.9751329623184388,0.9754914670839966,0.9758499718495548,1.0020208197353069,0.9783595052084626,1.0295605039986455,0.9419984309562366,0.9377615564541848,0.9744811354719688,0.9645950949671808,1.0041392569863332,0.9532967629617084,0.9504721799603412,1.0277014672273377
371,18.575,1.001116100933945,1.0088922578063866,0.9989111844106524,1.0092759110241607,0.9720297885970924,1.0076875211208305,0.9841534176551632,0.98593630428135,1.0330045112126836,1.007168863193213,1.0099782603011438,0.9931218776535586,0.9411480311568377,1.0549286140280376,1.0254299443947632,1.0479051212582104,1.0226205472868324,1.0094049139525854
372,18.625,1.0010189480540062,1.0052149859969122,0.999018592167939,0.9906733597912956,1.021081649368074,0.9930630837897212,0.9643351874372325,1.0061857031112276,0.9866791068225012,1.0939815075644552,1.0492721739219748,0.9905911735162184,1.0255203404244064,1.0143430070137864,0.9416903398447554,0.9766195067529436,0.92771867308148,0.9955240272918232
373,18.675,1.0009982080515067,1.0107080588200286,1.0030205540778396,1.0008257948639183,0.9747001536502826,1.014563026383718,1.0075076506786849,0.9584727895287076,1.0110353385312016,0.9922423832441593,0.9922423832441593,0.9672278693808616,1.0339332396829894,0.9533309172345842,0.9991908593172972,0.9700072598101166,1.0075290306050628,1.0117264773757757
374,18.725,1.001207142336763,0.9830372956576208,0.9821803597732552,0.9812180253576576,0.99406388012,0.993362105407597,0.951957397375772,0.9744141881726942,0.9944147674762024,0.949628781284614,1.0380949268482464,0.9510110648090456,0.9980087046397254,1.0629760302880178,1.0560646126658593,1.0007732716885889,1.0063024057863157,0.9984177477234856
375,18.775,1.0011626733335444,0.998986694337598,1.0015438275142292,1.0166401347842005,1.020537224193837,0.951431078369494,1.028564705779493,0.9947096747443356,1.0055293238380458,1.028448365466658,0.965201540852398,0.9473274382440202,0.9872004363704016,1.0738210874725405,0.9748260576415247,0.9390778524247696,0.9844505744306508,1.0046817015588136
376,18.825,1.0010452406163195,0.9797952508246568,1.0036004339805504,0.9964039480199804,1.005749673277492,0.9762402765813968,0.9984591164466914,0.9751987684627113,0.960617654801111,1.0366687880332217,0.9696545787804144,0.9340960187687208,0.9682869418568878,0.9997425910980012,1.013418960333268,0.9723898526274676,0.9532429356980938,0.9896806908749124
377,18.875,1.0011473458250169,0.990310815024088,1.007632334029095,1.0205406454140271,0.99904692887317,1.0014642563885907,0.9772909812343836,0.9959389363533432,0.9907589488202988,0.9713261471054232,0.919630917987768,0.9373161279490718,0.9672449448066612,1.0080569677942846,1.017579773158063,0.9441181317803417,0.964524143274153,1.002309968638884
378,18.925,1.0003989116847365,1.0007662511942697,0.9899248319138568,0.9913942348708216,0.9532407254659416,1.0023626799674292,0.9741948459176248,1.0064848020234982,0.9858741917431538,0.9459020990782424,0.9621407617233624,0.9648472054975492,0.9607875398362694,1.0189760809812831,1.0270954123038432,0.9634939836104564,0.9242505488847494,0.9756039386612808
379,18.975,1.0008199013560266,0.9992864368712002,1.0030738011530396,0.9943717541536168,0.9622334719454252,1.0018709303068132,0.997770503579773,0.9711177298540118,0.9810270944443594,1.047265553466773,1.0364967560018192,0.9893832670926452,1.098417341425305,1.0297662575862228,0.9368853794509951,0.9759222702614532,0.9153477845210872,1.002651963969107
380,19.025,1.0010011133181296,0.9931468718019214,0.9960842315462082,0.9939961177544956,0.9711186385088996,0.9731580896223232,1.0108879352206743,0.9840351622272536,0.9660200107253386,0.9868677332181216,1.0082922701672257,0.945357692879232,1.0069532366079066,0.9681212633876556,1.0310558406756494,0.9212550888114892,1.0203435722010965,0.99197792251593
381,19.075,1.000944700293439,0.9943628156558392,0.9958238061221786,0.986558864255306,0.962314841506575,0.9968039890236764,0.9677249038621992,0.959609810328763,1.0282499764657391,1.0416419300619522,0.9923570817086363,1.0163334944210602,1.0562941822750995,0.992357081708637,1.0323177695626768,0.9563924626400016,1.0349818154196122,0.98678433272219
382,19.125,1.0007526940078233,1.0017450670106105,1.0075585121733546,1.0095842970925968,0.9687260594934546,0.960316979115908,0.9825169513126336,0.9993351120677276,1.0080805556603765,0.9845249377785446,1.053428432750933,1.0348774917968282,1.0083761475766788,1.046803096695895,1.0640289704389922,0.9421227870263053,0.9381475853932828,0.94905910824311
383,19.175,1.0002717001460808,1.00620817506989,1.006082454050952,1.0111882737211346,0.97271512854006,0.999149423398906,0.9941302534889984,0.984761136323838,0.9891110835790908,1.0281693512416417,0.9477612353112056,0.9411704061365802,0.9543520644858314,0.966215557000158,0.9767608836795596,0.9978515370383628,1.0373965120861186,1.0151356502820243
384,19.225,1.000446984057001,0.987911533320587,0.9969164238635768,1.002001404760663,0.972322297598512,0.9766496477761156,0.9743195361420212,0.9906303175806817,0.9946247946677002,0.986111313199406,0.9244793561244428,1.0542998614525574,0.9729981308430318,0.9834886767281318,1.0398753608605442,0.993979222613232,0.961196266722294,0.9793941524413462
385,19.275,0.9999263174568288,0.9966656516381788,1.0092942720290752,1.012579090599179,0.9894713098815772,0.9947696836962036,0.9732450400742813,0.9345006815548224,1.0066910247791148,1.022746703005257,1.0318783699963752,0.94317074779694,0.9849155111849098,0.9810019396172868,1.0671005141049743,0.990133606608406,0.94969336707631,0.9927692772559868
386,19.325000000000003,1.0001488359563289,1.0053779501514646,0.98916317496281,1.0198277460348757,1.0146659790396222,0.9563556289454618,1.0008296247799908,0.9866638335141774,1.0061006168788975,1.005781162812298,0.9382964912429568,0.9447854019707782,0.9642521341542416,0.9811233020465768,1.0499057557614824,0.9616565698631128,0.9668476984453696,0.9858906650302828
387,19.375,1.0004645088366928,1.0009344344037103,0.9985947955707558,1.0045459596441662,0.9887882041385392,0.9845275986848432,0.9756786488963974,0.998292631689092,0.9717457823237547,0.9502441254303928,0.9399153849365846,0.9347510146896804,0.8986004229613503,1.0122165683932454,1.0147987535166971,0.9631550510476542,1.0057611055846152,1.022980064545593
388,19.425,1.00011656795315,1.0143478793577163,1.0019747953220737,1.0112813041276194,0.9765312866425312,1.0120711565069844,0.9791397174582712,0.9592504324882566,0.9641412402677682,1.0391237458005265,0.9402207440370652,0.9954522904764008,0.9915989267713312,0.9710476536776248,1.0416926549372398,0.9838921993611908,0.9723321082459808,0.988741670690701
389,19.475,0.9993806319335872,1.0082320251717427,1.003295984432008,1.005193233338507,0.9786598441549414,0.9893644430469246,0.991959497323769,0.9906619701853469,1.0295877843380126,0.9392327126987948,0.9545671243346944,0.9609564625163184,0.963512197788968,1.00312609451504,0.9647900654252932,0.9852359476064914,0.9456220508804192,0.9754954667459336
390,19.525,0.9997916852611828,1.0120476454432823,1.0008316378708255,0.9939940717571368,1.008185234852218,0.9852719340601228,1.0020535064712348,0.9765584253081986,0.9907582173483708,0.9967236947206188,0.9496844387197736,0.9445991137467094,0.90518784520546,1.0424916194781986,1.014522332126344,1.04503428196473,0.9751110635850956,0.9919107978711122
391,19.575000000000003,0.9998713160076144,0.979499891204741,0.997293626527445,1.0168236743171506,0.9905194795727784,0.9699706151667304,0.9924459356108448,0.96354909503984,1.0364333484800412,1.0346431065052717,1.0017571397948355,0.9751953974517904,0.9941680705539652,1.0144055885296186,1.059940003974838,0.9258664473861358,0.929660982006571,0.9885537081053624
392,19.625,0.9998194285063384,0.9831567230441846,0.9910781469251492,1.0253064385196933,0.9695065771141094,0.976214859855261,0.9752565337493818,0.9835620266669988,0.9516178231377036,1.009243230292217,1.0092432302922174,0.9677157657041332,0.9954007420961892,0.9010201407596354,0.9979175581318304,0.972749397775416,0.9236714850804076,0.9830991616770848
393,19.675,0.9998463187630752,0.9981079494159362,0.994764404212413,1.036783176120284,0.9874683109290116,0.9931890800299846,0.987468310929012,0.9757089522214564,1.007808823288026,0.9277469486476456,0.9690636143768931,0.964055533682439,1.0379247239256388,0.9828358362866424,0.947779271425462,0.9577954328143712,0.8764141215294896,1.0021399432491924
394,19.725,0.9996683465176084,1.002499462097041,0.998935230778849,0.989656793315232,0.9593850578234354,1.016303090258576,0.9897413417888437,0.9726659320583012,0.947685240045101,0.9791051438085396,0.9616656119849774,0.9728767395858384,1.011492845766582,1.0438805477246256,0.9529458460731964,0.9853335480312398,0.9541915269177365,0.9911933324121892
395,19.775,0.999696663652255,1.0026374818996475,0.9869158613982734,1.009810854480147,0.968697331128434,1.0033049006068782,0.9878888014755712,0.983798815991755,0.984742658795713,0.9444148298993448,0.9915116324402564,0.9022755855206336,1.0683537839543766,1.0534811094677727,0.9679632311698008,0.9890328533591566,0.9877934638186062,0.9628159705269028
396,19.825000000000003,0.9997402793709238,0.995704627458632,1.0116410764334307,1.01810691551962,0.9954332147596572,0.979155690493147,0.9869814233135844,0.978216602554694,0.9876074819392194,0.9630868524351808,0.9988480799903924,1.03584245332337,0.8915643973247576,1.0580390773231565,1.0272104328790084,0.9310250622132672,0.974185164435074,0.963778924045153
397,19.875,0.9991617632357556,1.0021691703504625,0.9949723693256431,1.0258737764823835,1.0221995914141622,0.9714322137784196,0.968006194428768,0.991988329876328,1.0069382324929883,0.9594741792990572,0.9153040124771064,0.934935197731307,1.0085521424345594,1.0330911240023102,0.9263465541825944,0.9619280774558328,0.921438757869044,0.9738094516945044
398,19.925,0.9997043754743832,1.0041318515662452,0.9971457765321576,0.9920786928755264,0.961604567621558,0.9721410018139952,0.9888753384725724,0.9749300579237582,1.0077789409942983,0.9705351816295869,1.0108215476594944,0.9949511610416516,1.001055155894668,1.0120423466300972,0.9961719600122552,0.9351320114820928,0.9253656197172664,0.9718058091296022
399,19.975,0.9992715087902512,0.9987636455577208,0.9962728186954676,1.0172356002213103,0.9595716656835872,0.9845476634086422,0.9703637634660194,0.9876311199179084,0.9904062307762476,0.9717559907989908,0.9826882456954796,0.9911911106149704,1.0203437903389403,1.002123365511459,1.0106262304309506,0.9608237359025016,0.9413886160865216,0.982489928146336
