,r ($\AA$),g_full(r),O (DOL),O (DOL),S (DPS),O (DPS),O (DPS),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
242,12.125,0.9940044725934774,1.0389467377598651,1.0475505154319389,1.06719310219271,1.0455417278759516,1.0373832390029696,0.8572109776317154,0.9790524573152556,0.9375745067846892,0.9116507877030848,0.9410310026622362,1.1471900332980651,0.9531549238084812,0.8510311819718587,0.9293260507132696,0.9293260507132698,1.0076209194546804,0.8646476808834084,0.8680518056112959,1.0167564786733985
243,12.175,0.9939382111931576,1.0674619366773852,1.0239906360887134,1.096102804737482,1.069960659479689,1.0357268978325789,0.869896641238498,0.9890253438317508,0.9110346104793342,0.9993098361419602,0.9461732925392144,1.080391111375474,0.8980751113308627,0.8710653335464758,0.891322666884766,1.0196191113606037,0.911580000223056,0.8271744446468473,0.776531111301122,1.0402554084178084
244,12.225,0.9946163772831352,1.0689682022273317,1.063059653753712,1.0964153413394242,1.0467185874104694,1.050731368783615,0.9027475899079253,0.9248487550092492,0.9443997856758044,0.9928523399363997,0.9886021158784528,1.1117555778241748,1.0615256571393472,0.9242305406008196,0.8974412495689119,1.0079470750755315,0.9744604612856468,0.8371653447471195,0.8271193606101539,1.0531881737059483
245,12.275,0.994368603269646,1.0281238333266622,1.034617913925398,1.0565786840983675,1.039433391050118,1.0443320462067611,0.9333492454367468,1.015976369242348,0.9198591027746076,0.9704471377576294,0.9594863968446408,1.1292884577017932,0.9034307661614348,0.9731809356077216,0.8735378363987403,0.9133950760823328,1.059538288255506,0.8735378363987403,0.8004662303121531,1.0133093129762352
246,12.325,0.9949078151413924,1.0490213917640705,1.0375523844855348,1.0841621772856669,1.0279801036728236,1.0455939429676606,0.8731044647379282,0.9592440814697348,0.8831401482406629,0.9191013474587958,0.9609166953868576,1.0608427056173724,0.9982463969008192,0.8895264922878584,0.8499919815195092,0.836813811263393,1.0707263333094594,0.7017375661381993,0.8104574707511601,1.0594643765854812
247,12.375,0.9946590112857306,1.0637821474871143,1.0376005769072971,1.1404863484455858,1.0799375486469691,1.061562042240424,0.9058823420616906,0.9125188427361348,0.9398944080182192,0.9788838494805816,0.968929098468914,1.02614377852587,0.93137253783399,0.9640522760036035,0.7973856113385737,0.937908485467913,0.9477124069187964,0.90849672111526,0.9052287472982986,1.081732680085814
248,12.425,0.9953236517191612,1.0320491176401672,1.054928576808943,1.1190743170437911,1.0599083050879377,1.0876984016126572,0.9200016040892997,0.949625984900762,0.964438175306493,0.9455114875658366,0.9545633817026724,1.0081765287941236,0.9952096281022372,0.878507521875265,0.8460902701455507,0.9433420253346948,0.9271333994698372,0.8136730184158361,0.949825475680637,1.0839601244194048
249,12.475,0.9957780708684733,1.0428086921189768,1.0425019836801184,1.118421746299914,1.0893718308116047,1.0632861924139383,0.9159068958934212,0.9003968860699147,0.9493758644599372,0.95672271121844,0.9852937819459532,1.1769796928269043,0.9197163719904226,0.967953244647263,0.7846531285512701,0.8907742483963189,1.003326951262279,0.8779110823544943,0.9068532059485984,1.092614386976063
250,12.525,0.9960980572784592,1.0711633831192178,1.046974350607365,1.1159795130297097,1.0518731800019157,1.0671645988892795,0.9353326620911212,0.9434307803776244,0.9466700276922256,0.9717741943803856,1.0009274202117968,1.0814668875339284,0.9666208463798828,0.8964371545635216,0.8804863155143486,0.8645354764651757,1.0718963841044244,0.8549649730356719,0.8166829593176568,1.0602750585114569
251,12.575,0.995992196957194,1.054663112203746,1.0736796479990625,1.0662801127441328,1.065696648934149,1.0683222360790732,0.8548014107241773,0.899790958657029,0.9062180369331512,0.9889666697382166,0.9134484999937869,1.0570596164742476,0.9874329351495966,0.9557844436383914,0.9019820080693426,1.0254111249630429,0.955784443638392,0.8798280640114999,0.8956523097671022,1.0529259359503338
252,12.625,0.9965831054245704,1.0659407652809465,1.0636947881101055,1.0908455989150008,1.0456951841018574,1.09229272759491,0.933326755282872,0.9229653139347274,0.918980144185441,0.9197771781352986,0.899851329388866,1.076961934064727,0.989046674141076,0.9388093827561328,0.9074110756405428,0.8446144614093636,0.9764873512948404,0.7629788629088305,0.7566992014857126,1.073149282486406
253,12.675,0.9973555802462616,1.0498228274480348,1.034224780627313,1.1152781906189413,1.0768005187489775,1.0722061698689829,0.8983012294748393,0.9267685219581968,0.8840675832331604,0.9251870057091216,0.9583988469397056,0.9719136221590768,1.0092949153190416,0.940762544525773,0.906496359129139,0.9283021134724516,0.8878057125491571,0.763201402015942,0.7850071563592544,1.0856786291484588
254,12.725,0.9976512640080188,1.0473370860872369,1.060012429375093,1.099693483274556,1.0680701732632931,1.0920013267853297,0.9014549956100482,0.926560791832434,0.9085160007975942,0.9500974757909212,0.9226380111726864,1.10028053898866,1.0137416201917993,0.8406637825980782,0.9272027013949384,0.9735628364646852,0.9272027013949388,0.788122296185698,0.874661214982559,1.0532265787682102
255,12.775,0.997854163849953,1.0596278821659704,1.058457992149779,1.1021262611061329,1.0806434204177338,1.0687713242478298,0.9014182557839332,0.976925657175162,0.9169867921532592,0.9309984748856516,0.9006398289654675,0.9383581466238776,0.9628903857512996,0.8892936683690345,0.9107593776055284,0.9015597879327452,0.97515650531501,0.7206345243680107,0.7788985922956371,1.027443969067462
256,12.825,0.9980285385750498,1.0573308200975988,1.0577661147950457,1.100000238307817,1.0596126721894277,1.0705509713464918,0.9152573276925542,0.912167851480934,0.977819220977868,0.9361112921209924,0.9538757803378096,1.0101651007086203,0.9067144578649662,0.906714457864966,0.8854157961030376,0.9158424557629358,0.9097571238309556,0.8458611385451704,0.8093491469532922,1.1014140320764172
257,12.875,0.9984931840825728,1.0541735689529208,1.0440954277583423,1.0953692781072644,1.09787393346879,1.0736622649740413,0.9564443940546358,0.902031291508258,0.901264909782253,0.9618090661366728,0.9411167595345292,1.0325251981271637,0.9932771642802244,0.8513804265259064,0.9328955737464724,0.9147810965863472,0.9842199257001624,0.8091133131522805,0.8060942336255923,1.0654270035812692
258,12.925,0.9984877641231014,1.0580336548383884,1.0401759439479217,1.1081741164689003,1.0565348042885654,1.1078979704144605,0.9581843248994448,0.9300471661523976,0.9429750499010406,0.9536215423999238,0.9262448474027964,1.0215563040594615,1.0754800972356204,0.9167044839947076,0.8657764571061126,0.8957341199817567,1.0035817063340748,0.7848907673418738,0.8867468211190639,1.029962791090892
259,12.975,0.999232994472538,1.044507989955733,1.0636459620844012,1.1117067044236602,1.100471807977673,1.0955394144160198,0.9379852737496492,0.9145922379602368,0.9266660628838042,0.944776800269156,0.960623695481338,0.9185711120827756,0.9780255529942822,0.8293894507155156,0.7818258979863105,0.9245165561739264,0.9304620002650772,0.7937167861686121,0.7342623452571053,1.0891082890238422
260,13.025,0.9992581669310104,1.059293722693836,1.0491650177756484,1.0928548815102777,1.0874164397013186,1.0893198943344542,0.915072218775414,0.9585044517451142,0.8918584390847124,0.9540114621275594,0.9570067885392628,0.9262820009525472,0.9469315996998976,0.9764310264818256,0.8318838352503768,0.9380817716653184,0.9528314850562828,0.7935345804338699,0.8053343511466413,1.106589721793107
261,13.075,0.9998111750918108,1.0537203972211209,1.054278807606505,1.0669725051379626,1.08451251850012,1.1012429927840233,0.9645637359976827,0.97422423566484,0.9430133905863322,0.8449221631967377,0.9608481592026228,1.0128887529807111,0.986541935706646,0.9397031494416423,0.922138604592266,0.9514128460078936,0.9865419357066468,0.7728399733725659,0.8752998183272623,1.1247581755332872
262,13.125,1.0001257161633066,1.0720301402237895,1.0558208450045887,1.0963498878424585,1.1009023910406317,1.1263428500892474,0.9461667212514956,0.9306799705529116,0.9174056128112704,0.9233053273631115,0.9240427916820912,1.0313326763918966,0.984850076892543,0.8947900403625467,0.8512126033319025,0.9848500768925434,0.9412726398618992,0.8221609786448076,0.830876466050936,1.142618185652465
263,13.175,1.0009623092648767,1.0442474632801002,1.0522219666204882,1.035688429305727,1.1241883643734218,1.0787424517710915,0.9638826607837192,0.9111874811508962,0.9119193586457968,0.9646145382786192,0.9507088658755132,0.9456744358348358,0.9745059735127272,0.9485575896026248,0.957207050905992,0.937024974531468,0.9543238971382026,0.7496199796251742,0.8303482851232702,1.171825486987845
264,13.225,1.0015365584540856,1.0336373124875635,1.0283156154331723,1.0800963909834649,1.0946031801175533,1.0959219791297428,0.9500709240677768,0.9333647839656678,0.8788882401544416,0.9297330143782532,0.9261012447908372,0.9900424002541148,0.8956163909813235,0.998626582915277,0.9099233620832612,0.9328145158463624,0.9013391794220982,0.8441112950143467,0.7897448048269814,1.114805027843056
265,13.275,1.001628344276776,1.0448255331405776,1.0639208539666078,1.075902053720997,1.1306133747009688,1.1285191614577166,0.9832975550376328,0.9191381104640628,0.9357186410841988,0.8859770492237906,0.911929184107482,1.0592752697897183,1.01667706859174,0.9002419853172666,0.8178854630011767,0.8462842637998282,0.9513598267548404,0.72132954028576,0.8235652231609069,1.1054667886397709
266,13.325,1.0014046854225682,1.035251787554839,1.038746535214723,1.092785216047531,1.0725195843661923,1.1403315057614385,0.9558982687972148,0.8779095627351664,0.9344334873122474,0.9050982859494582,0.9530362979325524,0.9442335693639696,0.9836940767403748,0.916047492666538,0.8230334395650123,0.8653125546111605,1.0034243304285773,0.8343078702439851,0.7779357168491216,1.2063353213473342
267,13.375,1.0013783171722623,1.0379320666602645,1.0430016577313563,1.1160911193570004,1.1137702274729404,1.1060339211927388,0.9658084106934036,0.9310109017787148,0.9750404028544436,0.9104164577271638,0.9125469174566349,1.0602803118285198,0.9595676700717212,0.9148064959575878,0.8980210556647884,0.9399846563967884,0.8924259089005222,0.7413569462653234,0.8140938542007895,1.110665179374084
268,13.425,1.0021437787536238,1.0249183993886866,1.0430597198946625,1.0737504577257353,1.0903878307298291,1.0829650027741555,0.973430051890874,0.9099914532882818,0.9501692324032572,0.9177450597841542,0.9339571460937052,0.9552101446154496,0.9524333709392412,0.9246656341771646,0.8802372553578414,0.8496927449195567,1.0107456181396026,0.7802734030143642,0.7913804977191945,1.102407483879725
269,13.475,1.0023313631868336,1.0450597639336767,1.0363848872616075,1.098570991077493,1.1435402476502765,1.083327175290109,0.953625754963756,0.9200424561829338,0.964120535832763,0.920042456182934,0.9060494150242584,0.9977462377686124,1.055626544379499,0.9536469565412706,0.8709608042400044,0.8874980347002576,0.8378863433194977,0.8268615230126622,0.7524439859415227,1.1694184396893363
270,13.525,1.0019997822078568,1.0378690509295818,1.0466103741743686,1.0871850412627375,1.10710794041833,1.0957594535575497,0.913946994486432,0.9743675024805958,0.9361706296107224,0.9320036980249176,0.964644662113719,0.9684959170642342,0.9602883245467408,0.9274579544767668,0.9466090036842516,0.8426461651293338,1.0095338796517015,0.8700048068543121,0.8590613501643208,1.1202526276938087
271,13.575,1.0023877509789791,1.032827859269394,1.0563983508539745,1.0651723502230643,1.0907064465151333,1.110232520150244,0.949968515775907,0.9396277844721056,0.9348021098636652,0.9520366620366676,0.9134312651691412,1.0265525985228494,0.9586589081443544,0.8445975083084821,0.8228715273873632,0.8418817606933422,0.9233541891475364,0.7821353131602662,0.858176246384181,1.1650557268949808
272,13.625,1.0025287513122652,1.0183191799949445,1.015233753871995,1.106074990442981,1.0921589716910582,1.1219790118737496,0.96285468976042,0.9306911002659356,0.9224791199694712,0.949852387624352,0.8855252086353828,1.0271196567774463,0.9732026144269248,0.9165897199588764,0.8438017127856713,0.9219814241939286,0.8815436424310369,0.752142740789784,0.7602302971423618,1.2064488399830853
273,13.675,1.002865465963935,1.038452370185167,1.0176501413120953,1.0780198821215852,1.1098424369942808,1.1453652889451984,0.8946862913958412,0.9612612773918874,0.9402018430461992,0.93816383327081,0.8912896084368598,1.0597650832023635,0.9553942795536452,0.8938422671454279,0.9152516627656772,0.9045469649555524,0.9179278372182088,0.738624148898617,0.7734144167815223,1.1570904479862532
274,13.725,1.00322656295039,1.0170904980220636,1.025578921460963,1.123811207015978,1.088056917143602,1.1318926560967206,0.939433605564521,0.9239224979349562,0.9171785380960148,0.9677582368880742,0.9299920617900032,0.9936100829373504,0.9484459882583796,0.8714013561589596,0.8395208187385103,0.820923838576581,0.945789276806676,0.8182671271248768,0.8129537042214685,1.100366508415011
275,13.775,1.0033266909986815,1.0251906130838226,1.0300958313282431,1.0740945358160108,1.1037549100508572,1.1061860882668288,0.9741357083978162,0.9587369996052733,0.9252615457084412,0.9600760177611466,0.9533809269817808,0.9336608414134632,0.8861865613415922,0.957397981449399,0.9600354414533918,0.8729992613216281,0.920473541393499,0.8228875212457645,0.7543135611419505,1.125253471703516
276,13.825,1.0030978934250128,1.0252805496224562,1.030899551538545,1.072856161004109,1.0762352355269562,1.1257145410400822,0.9272217623380836,0.88800593152952,0.9518147409807431,0.9079461844830268,0.9544734413745442,1.0290379024188712,0.8719328791488148,0.8248013721677971,0.8169461210042946,0.8614592109308107,0.9164459690753304,0.7933803675137856,0.8117092868952925,1.146225424878475
277,13.875,1.003465453006584,1.0238549452803627,1.0148052527019062,1.0637000484498964,1.1077912421680267,1.1015609647948126,0.9621244079385542,0.9396880362856664,0.9581650482351032,0.921870917620137,0.9720228071971816,0.9618444532120476,0.9618444532120474,0.9358486571792896,0.8370646322548092,0.8188675750318779,0.9748423512284266,0.8422637914613604,0.863060428287567,1.1668663996785638
278,13.925,1.0030547582586324,1.0195925081742423,1.0403929830512877,1.0998501204382511,1.1072252780704344,1.1117455359740314,0.9309864616201702,0.9454000451216784,0.9434345564623824,0.9250899956422804,0.894952502866398,0.9420448170063144,0.9807589875682174,0.9601114299352028,0.913654425260918,0.81299758179997,1.014311268721867,0.7871881347587003,0.9265591487815528,1.142858116689656
279,13.975,1.0030343193370206,1.0256296005619403,0.9983788676982072,1.0695542292460969,1.0771129163785778,1.0851440214568389,0.9366957669559464,0.9529578462433762,0.9217346540115108,0.9210841708400138,0.89181242812264,0.9378784636313948,0.9840036339739224,0.9327534447044477,0.8686907081176034,0.8610031797271824,1.0378163327068712,0.7841278958229695,0.8174405188481284,1.1493639385352288
280,14.025,1.003624251382331,1.0001301500264863,1.03155483871469,1.1053294146907051,1.0985281091473076,1.105094886913347,0.8919235697730594,0.9345498953378836,0.9313206282496396,0.906778198378983,0.9177577064790132,1.0685938364735477,0.8701406954141743,0.9490130976300788,0.8141667325512739,0.9846328921791968,0.951557368669302,0.8217995456689423,0.8472422560611695,1.1034866964400312
281,14.075,1.0033703857972025,1.0203838266684466,1.0338765053681942,1.109366319765439,1.0588347304730168,1.1019146568283078,0.9580617368390872,0.9285631826927698,0.95100773476062,0.9413886410172556,0.9349759118550128,1.010490655868577,0.9953332960305484,0.9245989501197486,0.8235498845328905,0.8917580038040196,0.937230083318106,0.8235498845328905,0.8286023378122334,1.1118232775068264
282,14.125,1.003307786063139,1.0154454240692252,1.0110195222326648,1.0959770569277574,1.1385213139899315,1.097826807234808,0.939829673315616,0.9767606496383164,0.9436501191421016,0.9283683358361572,0.9188172212699416,1.013382903065947,0.9406400709151738,0.8804391063766023,0.7775957919565433,0.8854558534214833,0.9632154326171376,0.8804391063766028,0.8503386241073168,1.12846093731995
283,14.175,1.003885350152076,1.0023556003666192,1.0006927281773632,1.1080037231169857,1.1279780960782744,1.1238454671897316,0.9477530906005068,0.9547079164821646,0.9294176405488624,0.9313144112438598,0.9205660439722064,1.0710048671754562,0.869257438707521,0.8418596397797773,0.8418596397797772,0.814461840852033,0.9414879995170284,0.8817109836746774,0.8318968038060516,1.1339333923564354
284,14.225,1.0034744722099922,0.9963830425625948,1.0284635571905574,1.1123111953861438,1.1287257078001225,1.1102593813343964,0.907199937700358,0.9492638794484022,0.9235232583787032,0.936707478926598,0.9429856791875,1.006604775164642,0.8186392643230874,0.8977826373090048,0.7864872690475587,0.929934632584534,1.018970927193692,0.8211124947288975,0.942300784613584,1.1434652699677763
285,14.275,1.0034452632645992,0.9951541539350474,1.0163525653581658,1.0701222943853552,1.10272174655195,1.0938927282568307,0.9426256976479068,0.9395085491768492,0.976290901135332,0.922052517738925,0.9420022679536952,0.9823740636061238,0.9332553604258176,0.98482999876514,0.8325620189061902,0.9332553604258184,0.9455350362208949,0.8865925924045271,0.8841366572455118,1.1048700948027232
286,14.325,1.003510241892006,1.003222286404711,0.9750771677738346,1.1013319155025991,1.1193165150617357,1.1087505628207428,0.9174843465093298,0.9193416022714936,0.9081980676985064,0.975059275136433,0.914388920239055,1.0486929000505365,0.9267518651609395,0.9169965823697716,0.9487012514410668,0.97796709981457,0.8950471960896439,0.809688471666926,0.8560260649249728,1.1103104515580142
287,14.375,1.0035802131011564,0.9970639545149964,0.9896723069893434,1.0789495497601176,1.113999224767843,1.1106505297034108,0.9473853311568902,0.9449261868839324,0.8994320178342178,0.9707472017499862,0.9246382466320324,1.0583635314145263,0.9590662664534386,0.8960972691610408,0.8888316156273031,0.9518006129197004,0.9396911903634704,0.8064875422449369,0.845237694424874,1.1205417092746792
288,14.425,1.0035568616592527,0.9997982845571644,0.9823646102136188,1.074586620182875,1.114271168359631,1.0978652657614192,0.880386438013564,0.9072498244716743,0.938386931502668,0.8877128161385026,0.9322816163985518,0.9788855216933068,1.0149623836721755,0.8706549357567,0.9404035355825124,0.8105268324585857,0.9909111423529292,0.9740752734294572,0.9692650251656084,1.137083788574795
289,14.475,1.002880947266816,0.980145877914082,0.994725619038196,1.0515434658098013,1.101082259739283,1.0902938112835294,0.9015992749806474,0.9507112731470446,0.9385848538466997,0.9428291006018196,0.915544657176044,1.0342365794188144,0.91719825980791,0.8742045913794136,0.94347216829199,0.9864658367204868,0.9601919282364052,0.8216567744112527,0.8001599401970045,1.1171773127873927
290,14.525,1.003163276352664,0.99309262749957,0.9930926274995702,1.0556866704677443,1.0893601889540805,1.127406891659421,0.9218975092569444,0.9218975092569446,0.9483922776483916,0.9574245850545668,0.9399621240692946,0.9773139084338232,0.9298714856943168,0.9156387588724648,0.906150274324564,0.9749417872968472,1.0081514832145018,0.8563357304480824,0.7614508849690708,1.1246758827389831
291,14.575,1.0033772589411665,1.011231591253382,1.001794478303123,1.1088268793902851,1.131628842244962,1.1253311572660514,0.8904659284424725,0.9125930200155896,0.9616314391776324,0.8928580464503768,0.9090048430037332,0.9894669941787044,0.8622498092128705,0.8952320423521616,0.916434906513134,0.8858085471695065,1.0059581107483495,0.8245558284822533,0.82219995468659,1.1304588289906117
292,14.625,1.002638992730629,0.9937289405165336,0.980116215303978,1.081415635985448,1.1135518405649911,1.104708992324983,0.8915150552635212,0.9645705861079,0.939624795087868,0.9206184781202252,0.9330913736302412,0.9897323580025642,0.8797620960022797,0.861043753534146,0.8727427175767295,0.9125191953215134,1.0248292501303151,0.8961406456618966,0.8587039607256293,1.083347945780054
293,14.675,1.0021394911053885,0.9755543766273528,0.9958345596243772,1.0890539372799,1.094195025890191,1.114330956280496,0.9485703954340864,0.9302832796017128,0.963318069492452,0.9355924422627244,0.9243842099783663,1.0201815254677988,0.9620846276621152,0.9272264889787056,0.8272998247529304,0.9481413721887518,0.9853233867843888,0.9481413721887516,0.859834087524113,1.1119746240007788
294,14.725,1.0021358131218745,0.9877623326481598,0.979286992820446,1.08954265973829,1.1148610695232657,1.1374136026090418,0.9503421409373044,0.9192890376884284,0.8806191355294504,0.9731925376676098,0.955615309413529,1.0755843309416342,0.9532539242036364,0.9786432539039764,0.8701615724570726,0.8401560009930357,1.1425198365152542,0.8978590230392607,0.8124585504108481,1.09744082255751
295,14.775,1.0020528169765195,0.9950819701582848,0.9660013500679638,1.0610486945400934,1.0986640435996708,1.134800137359152,0.9276263686925574,0.9666169375146416,0.9223888295970544,0.9683627838798096,0.9241346759622214,1.0843645756987446,0.9697382991978204,0.8665746503469882,0.905547584357302,0.994956080028023,1.0110037587381528,0.8940849567072093,0.8528194971668769,1.130940272946365
296,14.825,1.0020831892472903,0.979476772581619,0.983603171401808,1.0641886707367414,1.0866478793696466,1.0984022315513553,0.9595297272726908,0.9127093008214332,0.9248479299013884,0.9196456602956936,0.9462350382803584,1.0611228710876155,0.983701889076932,0.8675704160609052,0.8994496439476575,0.9427143103653932,0.9745935382521452,0.9108350824786408,0.9540997488963756,1.1547622941077424
297,14.875,1.002158283908671,0.9729031277247898,0.9757075048113582,1.058922905682664,1.0962426930654554,1.1100030615976575,0.918640920191786,0.94160694319658,0.9904097420817684,0.9668695685018538,0.9662954179267346,0.968052666656646,0.9409110031055248,0.9318637819218184,0.8843658707073567,0.9612672507688662,1.0087651619833282,0.8300825436051147,1.0019797460955475,1.1150238516001307
298,14.925,1.0014186922632289,0.9868590229675674,0.9910374511399416,1.0768984339972716,1.1065131409321964,1.1371633271305803,0.9284648711479674,0.9712381299539242,0.95583975678378,0.9461444847877624,1.0140113887598812,0.990784213068888,0.8492436112019038,0.8784504020633451,0.9480973648867816,0.8717103734030126,1.0312243850308835,0.9368639837862276,0.8672170209627906,1.1068089921503277
299,14.975,1.0020354922501404,0.9808121118894196,0.9784707635320452,1.084530633536789,1.100782135822336,1.1137421946070132,0.905279886419196,0.9500340234824728,0.950034023482473,0.9188760799574064,0.9421029105851836,0.946240136144158,0.9261548502354378,0.961862025184274,0.8681306909435792,1.0890688359395029,0.9149963580639264,0.8971427705895084,0.9507035330127628,1.1174660598943489
300,15.025,1.001755522115417,0.9713350139506348,0.9778895166568756,1.0634287890443024,1.0897897255905584,1.1421029019924307,0.9296529307358612,0.9786116504537912,0.9741096992153612,0.952162686928013,0.987052809025848,1.019760166886869,0.9820733781106143,0.9599046788304656,0.9643384186864956,1.0219770368148842,0.9732058983985556,0.9022660607020776,0.8468443125017038,1.1092945666326144
301,15.075,1.0010444510154843,0.977294440430542,0.988006242807924,1.079730670855061,1.126419532350956,1.1010451511031865,0.9659816138473704,0.9385897741028558,0.9631865281591542,0.923496311386491,0.9374717398275696,1.0680615311636616,0.9095039430321488,0.999793680718149,0.911706131756198,1.0328265115788808,0.9953893032700518,0.9887827370979052,0.9601542836852706,1.1368012791928994
302,15.125,1.0011306743696904,0.9803372038556948,0.9726171918215012,1.0730070720025282,1.0814765884513362,1.0957941043528925,0.9246199028646248,0.9512756117760376,0.93350513916843,0.986261229722267,0.9684907571146584,0.9975697122907448,0.9275648202001664,0.9188142086888444,0.8488093165982654,0.9647549191232864,1.0238215468247125,0.9691302248789472,0.9472536961006413,1.1197211056324692
303,15.175,1.0007089138083105,0.9773076990838664,0.9705712197158438,1.0629429133001722,1.074561965122903,1.1132253617054393,0.9168818777609504,0.9714975852810072,0.9852894306143548,0.9753593019743444,0.968739216214338,1.0496848102798777,0.96927417263939,0.9996998193141692,0.910596139766602,0.945368307394921,1.1257489269668253,0.9040763583362916,0.9475415678716904,1.118940855881433
304,15.225,1.0007158157815552,0.9705902713904552,0.969354768764308,1.071694994442689,1.0846309600209203,1.0828398263254733,0.9163501221248864,0.970607695145439,0.9179942910042976,0.9684154699728916,0.9980105098022842,1.0384836366621222,0.9132610775635708,0.915420087203201,0.9780313667524766,0.947805231797654,0.960759289635435,0.9650773089146956,0.9564412703561748,1.057077556415671
305,15.275,1.0006767069469766,0.981839693916782,0.9797939814594078,1.0696333297375988,1.094940735690725,1.102849300051077,0.9272396284294622,0.9996547021705772,0.9795091553403416,0.958819134271452,0.9582746600327968,0.9930880128680102,0.9094369707473784,0.9866533173202692,0.924451260358774,1.0016676069316648,1.0724492579568143,0.8987124781678105,0.8965675796518972,1.0364456042968355
306,15.325,1.00038182423167,0.975036889737758,0.9724964080031624,1.0891825791157348,1.1021466999852818,1.0944860831078225,0.8865796607992045,0.9655550302175592,0.9563592680250116,0.947163505832463,0.961768539902981,0.9994039587872792,1.0356296886367111,0.933345274944197,0.9759637806494114,0.8864649186684608,1.048415240348276,1.012189510498844,0.9439999013705004,1.0634186938873549
307,15.375,0.9996517571102184,0.9776908908454128,0.9664843967434052,1.0875742062584337,1.1115777281263302,1.0895257121013522,0.896945110888799,0.9646593613213872,0.96519677600736,0.9705709228670888,0.9694960934951428,0.9929143455687516,0.9717434640001223,0.9272846127059988,0.9526896705883552,0.9124649956079576,1.041607373176601,0.9124649956079576,0.8912941140393272,1.0615036812630376
308,15.425,0.9998542130997116,0.9636392585033976,0.9614325276106036,1.0712283167115813,1.1309456599780363,1.093331489219295,0.8874021072469528,0.9696282952830728,0.9755015944285096,0.979239148430152,0.9776373395723048,0.9675572696890894,0.921282791573524,0.9780741965335352,0.9906945087468716,0.8855252403024053,0.9906945087468716,0.8897320110401838,0.982280967271314,1.019218989922932
309,15.475,1.0004151516435795,0.9914059091802682,0.980642756969626,1.0885894013681658,1.0885894013681658,1.1140174319787832,0.909793004312392,1.0111168899238598,0.9665555999167228,0.9437444633654488,0.9288907000297364,1.0867038977209609,1.0344585180228374,0.927877943438667,0.8150279232907206,0.9634048016333904,0.940416834566216,0.9905723990764144,1.0177399965194385,1.09708899972626
310,15.525,0.9998700477928903,0.978198093608884,0.97770300397754,1.070487779446302,1.1101071197547914,1.1087673352999146,0.9176463466664811,0.9930187921422458,1.0093582733293005,0.929242107508907,0.9635023099978912,1.0631044651127182,1.0008131878600195,0.9156817756146652,0.9800494287757868,1.009118691493712,1.0070423155852892,0.9675911733252476,0.9239872792483584,1.0487817088464515
311,15.575,0.9992780006104416,0.9654343234716852,0.9873737766597204,1.095003896185079,1.0997581680511128,1.0835936437065958,0.915953629151572,0.9955562315706908,0.9499942157123792,0.9882244129268248,1.0096961675267182,0.9572625554069476,0.9923346748938404,0.882992184728823,0.930442699328736,0.9655148188156276,1.0439113211980935,0.9242535017722252,0.9325057651809064,1.066373476955906
312,15.625,1.0000132221937046,0.9834108098682718,0.986245691924552,1.08857395724829,1.0762918348353172,1.0861175327656956,0.9366390157301722,0.9923170016652436,1.0271807872507557,0.9730638663419012,0.9964798417351558,1.0433906341896555,0.9921435499956645,0.8834997315044034,0.9552456493759912,0.9429463491694332,0.9675449495825488,1.0351911007186163,1.0105925003055012,1.0933826877503243
313,15.675,0.9992685130280708,0.9882201063372462,0.9934652297638448,1.0769465838339456,1.0840811671996515,1.091966759340695,0.8980996209779034,1.0201212159985056,0.967900109654943,0.988581735929621,0.9849624513315526,0.92879303451737,0.93897716866778,0.985824185759664,0.996008319910074,0.9654559174588452,1.1284020638654009,1.0021188004003196,0.9654559174588448,1.0932771930201102
314,15.725,0.9995519364741028,0.9942031453739671,0.9799188947657396,1.0635792465746594,1.0671238888628405,1.0598480441660485,0.9206541032349528,1.0028553624523602,0.9951489944007278,0.9828188055181168,0.9596997013632212,1.1009986840634454,0.9492065860767572,0.9330154289581772,0.9411110075174666,0.9593260592758694,1.0038517413519648,0.9977800574324976,0.9815889003139172,1.0481709035668534
315,15.775,0.9990018395114302,0.9825400977002122,0.9956789940774624,1.068155896109684,1.0968896975496354,1.103192595930012,0.9500521292183854,1.0087603478428415,0.9903821228821428,0.9990607291135846,0.94545757297821,1.0417421454995854,0.9693430774725867,0.9452100547969208,0.9612987365806984,0.8848774981077555,0.9894539297023084,0.9431989695739488,1.0216312932698637,1.06794781723158
316,15.825,0.9989142057957312,0.976055229334238,0.97024197323295,1.072653561325963,1.0697062048119292,1.0638114917838628,0.914635576220708,1.0186290832230631,0.988191959222374,0.953696552021593,0.9709442556219836,1.003195309234835,1.0111888973562275,1.089126381539811,0.9452417953547344,0.971220956749262,1.0451616468721487,0.9652257656582176,0.9492385894154316,1.0329469548193058
317,15.875,0.9986389762450408,0.9976636128245876,0.9970007134140731,1.0551073120219323,1.0922667124973755,1.0710327693685509,0.952235334760284,0.9527394296966314,0.9527394296966312,0.9880260752409512,0.9875219803046036,1.01277255393437,0.9512118692834568,0.9194386126894372,0.9909284400259816,0.9492260407463312,1.0068150683229908,1.0028434112487383,1.0068150683229915,1.0745966648198
