,r ($\AA$),g_full(r),O (DOL),O (DOL),O (FDE),O (FDE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
342,17.125,0.9995215961810946,1.04348663573949,1.0266752121116764,0.9395958085062088,0.945684371949434,1.09727956559214,1.055880679542741,1.0399901980288306,1.0500262916165637,1.0868253014382516,1.0444126685618096,1.0905381491923,1.0444126685618094,1.0674754088770548,1.0262919440284024,1.075712101846785,1.029586621216295,1.0048765423071044,1.0267794217755912
343,17.175,0.999145345223494,1.037497971435233,1.036795059530467,0.955751503747936,0.9514278145203944,1.059303860747543,1.0796750888388416,1.0713603018628006,1.0264604521921832,1.0584723820499375,1.0219629083278698,1.0055852976174866,1.018687386185793,1.094024395453553,1.0039475365464487,1.1022132008087444,0.9548147044153006,1.013774102972678,1.0213612818119784
344,17.225,0.9996194985129724,1.0345118012806236,1.0200691686124412,0.962676941737342,0.9588081797477752,1.0473763762354344,1.0510963396869413,1.0738294496683731,1.047789705507824,1.1023491694632608,0.9785883652062188,1.0551169062456405,1.1039649111644192,1.0746561082131518,0.9818448988674708,1.0616299735681445,1.0844257091969076,1.040462504770006,1.0905566322632456
345,17.275000000000002,0.9998936338576164,1.0309251725565258,1.0198856114006485,0.9472826636635048,0.9291191115743104,1.101730388034608,1.0639238995231626,1.067211420263288,1.0540613373027858,1.0598144985980054,0.9648375263065732,1.0150220285137947,1.0263540128831672,1.0813950798201195,1.032829432522809,1.0749196601804776,1.068444240540836,1.1056779034687745,1.031920891501939
346,17.325,1.000091812110095,1.0233714069608064,1.0166169868143606,0.9881385093623628,0.9552076409574684,1.0602432197357616,1.063511792282153,1.0602432197357612,1.0700489373749358,1.0500289305282875,1.0510194070574967,1.039752736537738,0.988247957018841,1.0526289314174626,1.0655051262971873,1.0300955903779447,1.026876541658014,1.0767717968169457,1.0438586660274465
347,17.375,0.999945206848683,1.0409182707865554,1.0347368646330573,0.9364100763995848,0.9505629018267838,1.0488689797080155,1.061868130502228,1.0667428120500573,1.06105568357759,1.0573996724167172,0.9809681124912768,1.0337771625927643,0.998571129191772,1.0609818247662586,1.0481796308022613,1.011373323155769,1.108990052131247,1.0273760656107658,1.0367817591353363
348,17.425,1.0000261129913786,1.0177292125933892,1.0298694253731506,0.9730489804893931,0.9379746917473848,1.105865990046307,1.0739582423422676,1.089710168424009,1.0565907340982972,1.0969802881540425,0.9419333576151996,1.015124125267732,1.0342173690031753,1.026261850780074,1.0437639908708969,1.075586063763302,1.126501380391151,1.0899059965648854,1.0383412498780082
349,17.475,0.9996484689377244,1.0190806944056456,1.0285110384092515,0.9733358308274508,0.9889977461486396,1.0790658068726429,1.0569784903940438,1.0260562473240054,1.0638054791237923,1.066215004557821,1.0188155017015437,1.0694398744569007,1.0314715948903828,1.0203975133501482,1.0409636647820122,1.056783781268061,1.06627585115969,1.0283075715931735,1.040398660621796
350,17.525000000000002,0.9999188393427086,1.0162744977563285,1.028651622950438,0.9661286875517126,0.9511789206263476,1.0852955796779384,1.019810489513412,1.0361817620545444,1.0285950747793855,1.0086301082658102,1.0460432455142783,1.0853681795561692,0.9878423431322813,1.0271672771741716,1.041324253429252,1.0366052613442254,1.0617732191310347,1.0633462164927103,1.0874387577159277
351,17.575,0.9998784371237444,1.0332491612442969,1.0393652683129486,0.9666265561188164,0.9530004662632338,1.0592776146473415,1.0727766547140622,1.062056828778725,1.0271181368413316,1.0584835534669466,1.0119467558037785,1.0807653914380386,1.052612313224023,0.991613977093656,1.0197670553076716,1.083893511239595,1.087021631041153,1.0494841934224657,1.0443930188474826
352,17.625,1.000729609171502,1.040225460813886,1.0193111887513226,0.9406213142800126,0.9420583175973316,1.0801211747767665,1.0280100654673612,1.0564343069088546,1.0465647786305587,1.062356023875833,1.0606453056409284,1.0730868928038717,1.0357621313150414,1.1010804639204943,1.0373173297104086,1.027986139338201,0.9984373698262108,1.125963638246381,1.08874996235722
353,17.675,1.0005459430818404,1.0201156959853317,1.0190095197806197,0.9602105023839168,0.9461257820045608,1.0591018835981687,1.0669528983023804,1.0539987240404307,1.0685231012432226,1.0492881152179034,1.0159926755859503,0.9850644358420866,1.0654778591761338,1.0902204509712257,0.9355792522519027,1.0391888553938486,1.1659946383436937,1.022178323534723,1.0367745591281283
354,17.725,0.9999327485789028,1.0103354516580374,1.0252213637415457,0.9643407698454096,0.9574395730079556,1.0667969998168425,1.040253935057404,1.0585998768764275,1.019956297300186,1.0847526024482272,1.1486617730789082,0.9764393921085762,1.057937483103465,1.0825406803849411,1.10868157749651,0.988740990749314,0.9918163904094988,1.0302588861618047,1.011257309689951
355,17.775000000000002,1.0004031537731954,1.0185137788594625,1.0329514741783463,0.965583729467371,0.9724461556383344,1.0460542155400068,1.048383093199836,1.038291290007242,1.0398438751137953,1.0642970905420022,0.9755409752840636,0.9755409752840632,0.9709537920147028,1.0642265184917057,1.0382324799653269,1.0779880682997878,0.9357853869496032,1.0244709301572452,1.0462522493546187
356,17.825,0.999831723659121,1.0276722104268514,1.0186810755864557,0.9702095776252744,0.953551035022275,1.0780192189568247,1.0838087958577745,1.014333873046379,1.0428957857577306,1.025913026848278,0.9989651780002208,0.9974446830565368,0.9944036931691698,1.1403712077628094,1.0658669555223057,1.0035266628312722,1.0187316122681096,1.0035266628312718,1.0644550673603144
357,17.875,0.9999917211287588,1.009240722855006,1.0287809268911354,0.9366480717159712,0.9508185411580836,1.0696938877347657,1.0831274313554025,1.07084533433082,1.0439782470895445,1.044362062621563,1.0281603948609144,1.0190883913768478,0.9903603803439694,1.0296723954415932,1.0175763907961697,1.118880429701584,1.0463044018290488,0.9707043727951572,1.0447615440936635
358,17.925,0.9998813848929792,1.0186757264504611,1.0288574645482984,0.9699335951046892,0.9596130411972934,1.0885436295818465,1.0477041596080532,1.0278569405553686,1.0049563031868871,1.0763299563186564,1.03596469146209,0.975821603423652,1.0194253422515192,1.0419790002659333,1.0585183494765038,1.0284468054572846,1.0615255038784253,1.0374682686630503,1.0521051324356705
359,17.975,1.0004450103680456,1.039898052815217,1.0168668493690212,0.9507292191235172,0.9321764795350574,1.0612409960992923,1.0426427096869662,1.0487156195358889,1.053649858788139,1.073386815797139,1.0137618827349857,1.094503979589985,0.9599338181649866,1.030209346909152,1.0870278595108185,1.0077809866716525,1.0122666587191524,1.0032953146241526,1.0603579454324843
360,18.025,1.0005675452638008,1.0144950664759198,1.020735058497299,0.9468359675321008,0.9572386015037432,1.0470575702951774,1.0564939218659712,1.0625331868712784,1.0670626356252593,1.019503423708463,1.0572145159859236,0.9382592961844132,0.9888152646000552,1.1003357831639708,1.0334234720256212,0.9590764596496776,1.0810055599462254,1.0111193683128383,1.0349559308521443
361,18.075,1.0004375363616012,1.023416686848731,1.030962031401394,0.98688932128309,0.9609288229186412,1.064545595164481,1.060791908298599,1.0698007567767185,1.0127447164152936,1.0926982466586062,1.0351075902890097,1.0853842446744757,1.0410224908049472,1.0055330877093238,1.0898204200614283,1.0824267944165078,1.146011974962832,1.0365863154179942,1.0441760984779849
362,18.125,1.000698874387942,1.0216351210489325,1.009713239488092,0.9540815324023082,0.9531109509858262,1.0243366949338495,1.043001722173898,1.0131376785898214,1.030309503650665,1.0665196564963595,0.9911695071351708,1.0029341303652617,0.9676402606749884,1.0617572465157172,1.070580713938286,1.1220509405699337,1.008816441980307,1.0764630255533307,1.0815050069376555
363,18.175,1.0004624700157012,1.02083404957032,1.0139294536211867,0.961387570750086,0.9555960793600256,1.0521209358610375,1.047294693035988,1.0265047239434617,1.0424684502109365,1.0510071875167952,1.0588484258595927,0.990111028048266,0.9915735258740396,1.0646984171626848,1.0252109758668162,0.9550110802297156,1.073473404117322,0.9710985563132174,1.0248378896867716
364,18.225,1.0006167176173093,1.0165583159108855,1.0066396587619184,0.9515119010504388,0.9743589382225538,1.060016866857504,1.0581707908093363,1.0648166645827382,1.048571195358868,1.0555862843419033,1.0283203005274604,1.0035940698217074,1.0472285945965645,1.0370472054824311,1.0065030381400313,1.0428651421190789,1.031229268845784,1.0225023638908122,1.0422417917651532
365,18.275,1.0011388984617402,1.0089338997990491,1.0201780011027044,0.9661704440925388,0.965979501317026,1.0083247337633443,0.9954728161807816,1.0758891004831026,1.029254999540661,1.0520212535440578,1.0443991206054797,0.9807515287680272,1.0270406864679928,0.9720723116992832,0.9474811966711764,0.9402485157805566,1.0227010779336203,1.0284872226461164,1.0409303858926324
366,18.325,1.0007089772671434,1.0286141454570004,1.0170882882945391,0.957107178770752,0.9493211878323384,1.0470185750670582,1.0608960448447171,1.0499401476518284,1.0196288320848366,1.0744083180492798,1.0660419965565269,1.0228824015542382,1.0459008522221254,1.0056185635533228,1.0084958698868087,1.0631646902230407,1.066041996556527,1.0300756673879532,1.035742199248799
367,18.375,1.0008494636714018,1.0188616255563088,1.0225462309527746,0.943595235854618,0.9564384055980352,1.050045354304867,1.054040684258985,1.0551303197010162,1.0300687045342791,1.048955718862835,1.021615775044576,1.0516632978400051,1.0588174699341553,0.9987224243432968,1.008738265275107,1.0344932848140462,1.033062450395216,1.0387857880705356,1.036376730120465
368,18.425,1.0005723843293566,1.0161217616946874,1.0135429446944604,0.9439284584093864,0.966282187076196,1.0385741744841126,1.020512014927867,1.0486889838356102,1.011842178340869,1.0588037931871073,1.0360016850927682,0.9691169609178224,0.9947323871975896,1.0360016850927685,1.0687325075613583,1.0189247342395906,1.0772709829879474,1.1142710431698315,1.002486716921737
369,18.475,1.0008006059794363,1.032430683646025,1.0269634448008809,0.9776870185992668,0.9481677086549364,1.0548769960632405,1.0448168612234,1.0548769960632405,1.017870071473829,1.0401460843334742,1.0261555288473336,1.0657863630648854,1.0247401419109925,0.9865246946297812,0.9992631770568512,0.934155377985158,1.0134170464202628,1.0304016896563577,1.0361498937447629
370,18.525,1.000790875872271,1.0175335582290457,1.0094776087016009,0.9798494375295626,0.9441712482624144,1.067058024356035,1.0545506463076562,1.0513344633809298,1.0577668292343825,1.0717036219168623,1.034701274911396,0.9995073539960418,0.9474203510413194,0.9657211899173026,1.0107694086889558,1.0896037915393475,1.014992679198798,1.0347012749113964,1.0220314633818697
371,18.575,1.0012924599975772,1.0186066153420736,1.006787974180779,0.9590561549894292,0.9318869018031803,1.02080187272249,1.052790789346802,1.0325311421514047,1.0250670616057316,1.0751830309838202,1.013736307299747,0.9759312240164688,1.015136495569497,1.082345532517547,0.9871327301744772,1.001134612871987,1.0963474152150572,1.0333389430762614,1.0311529348592008
372,18.625,1.000744986304345,1.0217787453460871,1.0195206707707365,0.9550167781071072,0.9362657268333971,0.9852786557283292,1.0612868763891077,1.0234595293625808,1.00401556593773,1.082144946244856,1.0055153757886823,1.0250129038510671,1.052866515368759,1.057044557096413,0.988803208878068,1.033368987306375,1.077934765734682,1.0612225988240669,1.0443825326768907
373,18.675,1.0006719556824657,1.018428582671328,1.0297246381708929,0.9667320195305572,0.981542931878198,1.0183381329241876,1.0626442809726846,1.066863914120161,1.0475239288608966,1.0517435620083722,1.065244256952442,0.975204105194434,1.0056792334817597,0.987671203130158,1.04862145970481,1.0486214597048098,1.0610885576405342,1.044465760392902,1.0943058820724532
374,18.725,1.000098872867514,1.0124056180513317,1.0274524045605318,0.9652136390391762,0.941024188503617,1.0478830798804812,1.0447352335123488,1.0139562912461666,0.9908720845465296,1.065720875966564,1.0416509800001386,0.9328012082805476,1.0526737416932612,0.9727587194181188,0.9851593263228824,0.9920485523810848,0.9851593263228828,0.9603581125133548,1.0555278496316596
375,18.775,1.0008431259417712,1.0180004687551598,1.0371500666843625,0.954833199812557,0.956280464988476,1.040917645757122,1.0454403494318705,1.0183041273833882,1.0600521613041294,1.0875362836352824,1.0457039102520749,1.0402218451917755,1.0676321704932716,1.0635206216980473,1.067632170493272,1.0265166825410277,1.052556491577449,1.0429628777219253,1.070219369565098
376,18.825,1.0007935125079035,1.017540728900651,1.014550256531022,0.9710016976791096,0.9688423165871624,1.0364337132024195,1.0530443369866322,1.0551206649596587,1.0471614077297235,1.0744997260412394,1.0592418613909689,0.9856265968927548,0.9869898425316106,1.0088017727533038,1.014254755308727,0.991079579448178,0.974720631781908,1.0510623875578338,1.075100024945006
377,18.875,1.0009544365347438,1.0095702761120682,1.0276121738212194,0.9501124585491104,0.969981049901588,1.006510067821285,1.0540129369592257,1.0925659901726263,1.040932436761822,1.0144272126776086,0.9939719807102172,1.0522813874913073,0.9980400788577348,1.014312471447807,1.059061551070504,0.9993961115735744,0.9926159479943776,1.0360089949012352,0.9940688401899198
378,18.925,1.0002819939990044,1.0121547225015484,1.0259202840277852,0.981243189218577,0.9702039807751816,1.0556414277601691,1.0309881086558126,1.0361242168025535,1.0508477268232113,1.000171459775366,0.9914245119618252,1.0062621577190776,0.9698424817694592,1.0858458940534277,1.0197509265893063,1.0534728487648783,0.9941222657358716,0.9792846199786196,1.041057675784321
379,18.975,1.000521598883916,1.020392743079339,1.017513350501514,0.9553563508295247,0.953939433735228,1.014321900676794,1.084145940179394,1.0558757193076098,1.0316927592847571,1.069499922137385,1.0626878207224977,0.995598943151632,1.0546371554139935,0.9701051696747038,0.9553456166091134,1.1002575921621816,1.0170673839743092,1.0747638186852533,1.0387411989119992
380,19.025,1.0004937473549684,1.00676178306335,1.0187280987500107,0.9723644813208134,0.9579173192500928,1.037119209626538,1.0435567349394763,1.036780392504805,1.049994260252415,1.0174678165659896,1.011728459867532,0.9356486152600788,0.9356486152600788,0.9997158528242496,1.0584441539247398,1.0450968127655378,0.9343138811441586,1.0117284598675318,1.019804963242437
381,19.075,1.0007272211010998,1.011558252360459,1.0231453304890246,0.949747332329144,0.9658714796947604,1.024611371059305,1.0478673528366385,1.02730771677262,1.0414635317675178,1.032363364985084,1.052902574187638,1.0250199082885956,0.9188002286731974,0.9812042904472438,1.0303308922693657,1.0263476542837886,0.993154004403976,1.0768020021011029,1.0703529501244538
382,19.125,1.000430342966762,1.0141493169442557,1.0312187203907428,0.9481004255625508,0.9440904384739268,1.0521186859617808,1.0534598187673412,1.052118685961781,1.0551362347742907,1.0420601899200812,0.9879678334291644,1.0038175847676,1.063254152286734,1.0196673361060355,1.0632541522867345,1.0196673361060358,1.034196274832935,1.0315546496098622,1.068766523287941
383,19.175,1.000461954876105,1.0104964267330416,1.0195819343833357,0.9754221064131116,0.9665767067994796,1.038967563969269,1.0676517406952266,1.029962066625073,1.060981001921748,1.0903322525250532,1.0761114503215907,1.027495914714877,0.965741045160402,0.999903313424579,1.0419491820574132,0.9723107121342828,0.9499738444230896,0.9486599110283128,1.0720489827846813
384,19.225,1.0003630320339507,1.0193967371117885,0.999574787594756,0.9636259991499032,0.9665591490130276,1.033570342039787,1.0458471005166643,1.0335703420397873,1.0209617792797512,1.0339021463229463,1.031308040109158,0.976409513259241,1.0195440700698897,0.9437318187057188,1.0234653934163127,1.022158285634172,0.9594171120914096,0.984252159952086,1.0506345623165276
385,19.275,1.0003590979609147,1.0073557881817816,1.0072937779762914,0.953312157811668,0.9522822923188928,1.0364671946513384,1.0400981306835566,1.031515918243768,1.0443892369034502,1.0308557480560918,1.0116607997204814,1.007759794066032,1.0363671688653258,1.0012581179752835,0.9466440388129952,0.990855436230086,1.0415685097379248,1.01816247581123,1.0285518888297125
386,19.325000000000003,1.0002149038278283,1.0017179985527194,1.00042251401216,0.9311390137471904,0.9350664293562476,1.0600081593674378,1.0429324393280617,1.0284837531408968,1.0534405747369089,1.0291405116039505,0.9611560597921674,1.0129006659720956,0.999964514427113,1.0245432023625798,1.0193687417445867,1.1086281874049626,1.0116070508175967,0.9650369052556618,1.0681037126671111
387,19.375,1.0003159054775654,1.025951584568236,1.0189552047966992,0.9830782603022776,0.9592954788192436,1.0264491678529324,1.0424568092357438,1.0257957947352665,1.042783495794576,1.0411500630004122,1.0681660514566218,1.0205490106085555,1.0295576399581905,0.8802717821642527,0.997383963709497,1.0038186989592357,1.0411401634077193,0.9755058638603854,1.0430968482081506
388,19.425,1.0002406054327475,1.0158533397237497,1.0344144297150957,0.95419437567197,0.9486172565793068,1.065697756692414,1.061147659530568,1.0364471320805453,1.0731729163154466,1.0504224305062158,0.9615281080325704,1.0357872695051258,0.9564067865517047,1.0293856176540437,1.0549922250583728,1.0383479302455587,1.0524315643179398,0.944883813219756,1.0278178661803088
389,19.475,1.0002781616671086,1.027773403590141,1.02625482586616,0.9726721145910456,0.9546814635519372,1.0308086900193647,1.0612026727238248,1.0308086900193651,1.0139949974594509,1.0207851425317234,1.0190116702978391,1.0139166119463503,1.0686884892248587,0.9807987326616704,1.0190116702978398,1.0100953181827337,1.0483082558189023,1.089068722630816,1.0118239986948458
390,19.525,0.9999768014946534,1.0138744284649566,1.0166543190120976,0.9693695894532895,0.9630130675552352,1.0548094789332108,1.0432287710217758,1.0406552803747902,1.070250422815124,1.05480947893321,1.031540834333383,0.9605748801286292,1.0252045884222445,0.9973251064132336,1.0188683425111054,0.9593076309464011,0.9808508670442732,1.0290063359689274,1.0232907835347975
391,19.575000000000003,0.9998272175217352,1.0125495518160703,1.0250553594746268,0.9752413606223822,0.9605960978690086,1.05902916195178,0.9966203718095624,1.0180633920122726,1.0481476293115983,1.039186367137331,1.0376249350918152,0.996019074997004,1.0325818005348684,1.0199739641425007,1.011148478667844,1.007366127750134,0.9745857531299794,1.0313210168956315,0.99684244390426
392,19.625,1.0003527933744758,1.021932437582086,1.0207958936629762,0.9557075786862256,0.9714373465266948,1.085799763886677,1.026255905867085,1.0596896229369093,1.043768805284612,1.052047630463807,1.0850278454550517,0.9683716724754908,0.9834240818922086,0.9721347748296704,1.0285813101423609,1.038616249753506,1.0172920030798227,0.9821697144408154,1.0403442049161389
393,19.675,1.0000096163371202,1.0140668239054076,1.0297191259587637,0.9717777555957168,0.9711188115336074,1.0413216981506388,1.0017216944181078,1.041638498180499,1.0387872979117572,1.0321344972846922,1.0333440973987034,1.0745281012805363,1.053312099280804,1.0146240956342345,0.969696091399508,1.0221120963400216,0.9921600935168716,1.0533120992808038,1.013210544480592
394,19.725,0.999684236299313,1.0272291728320693,1.017518221463355,0.9643988437715396,0.9755441737131548,1.0155614556528476,1.031006058795923,1.0672535967847747,1.0675687927672868,1.0328972346909944,1.0343203923090023,0.9908615522960196,1.0603956963167929,1.0256286243064054,1.024386943163178,1.0653624208897052,1.010728450587669,0.9983116391553876,1.0360942225136127
395,19.775,0.999821229519746,1.007253728053009,1.011259884308937,0.9784447514478783,0.960180449420852,1.0405383606743783,1.0188996786712046,1.047751254675436,1.0377159238913554,1.0264261767592642,1.0006821321626014,1.016742462678791,0.9673260610905148,0.9945050819640668,1.050098533750878,0.9549719606934456,0.9957404920037738,0.9574427807728594,0.9900929032508294
396,19.825000000000003,1.0001425404639737,1.0181233093314055,1.02715036843884,0.943498839146384,0.9616711297713874,1.017198960122102,1.053705793966975,1.0465292368863588,1.034984340713194,1.0596342541640054,1.006703599964678,1.0398916307327442,1.0300581401347988,0.9685988238976392,1.0386624444080008,0.9624528922739232,0.9685988238976386,1.033745699109028,1.0161482663170427
397,19.875,1.0000751180612295,1.0208806882273456,1.0165648078040808,0.9975208104683004,0.9578072452675884,1.082250533846805,1.0465480635678668,1.0437539571982108,1.076662321107493,1.019848824924486,0.9991987795325832,0.9930837319222244,0.9979757700105112,1.0114288747532998,1.013874893797443,1.0199899414078015,0.990637712878081,1.038335084238878,1.074051954158972
398,19.925,1.000212596507288,1.0139645612327337,1.0231333588447504,0.9650533202196058,0.9830436617416756,1.0258572148831402,1.0496425221839538,1.0206059132712728,1.0480980217098752,1.0431556201928232,1.0136603414423848,1.010009703958198,0.9722864499549404,1.019744737249362,0.980804604084708,1.0355641663475024,0.9674189333093592,0.9881058790530806,1.0162182711081749
399,19.975,1.0000445356475085,1.0164009767592117,1.017324820173865,0.979087403163059,0.9702970330726296,1.04562374292446,1.0115072715944726,1.0148881831677157,1.0397839865706786,1.0428575425463529,1.0049596659856874,1.0085920503205756,0.944419927070887,1.0461266884477514,1.0219107928818314,1.0122244346554632,0.9734790017499912,1.0001164868725032,1.0148066398459117
