,r ($\AA$),g_full(r),O (DOL),O (DOL),S (DMDS),S (DMDS),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
339,16.975,0.9991193091993784,1.0032512152430373,0.9978977721543716,1.0000205933627309,1.0107549916307257,0.9931343756059045,0.9978129529642188,0.9939850260346884,0.962510960169662,0.9769720174589984,0.973479195243837,0.9818568131030784,0.9567239595253548,0.995261001677864,0.9667771009564436,0.9583994830972024,0.955048435953506,0.968452624528292,0.975513759581082
340,17.025000000000002,0.999558960883153,0.9922833166324464,1.0040394750427577,1.0169077024918811,1.0195252255356182,0.9944976782789626,0.9737789766481508,0.9771616218123652,0.9429123395246968,0.9589799040547144,0.9960864964621546,0.9794295316383724,1.0260690331449618,0.9894237105326422,1.017740550733071,1.0077463718388011,0.9477812984731872,0.956109780885078,0.9731576744751324
341,17.075,0.9995505747516644,1.0069334728044417,1.0165676884488726,1.0248727375501532,1.0067573112321284,1.0096998169434532,0.969345452902416,1.0075980271496492,0.9928854985930212,0.9857394132940872,0.9306470444564976,0.962110200763746,0.973701889929574,0.9919174014758756,0.9637661563588644,0.9687340231442184,1.0581556252806086,1.0432520249245436,0.9986933014110024
342,17.125,0.999780064834342,1.0025538191932213,0.9893643875859814,0.9999915081078272,0.9975039670428832,0.9992153952955648,0.964529122685974,0.9586784261012244,0.9921109780140828,0.983752840035868,0.9795484433559184,1.022352240880715,0.9811947432607184,1.07997273754871,0.933452046021522,0.9565002446887204,1.0190596410711152,0.9795484433559184,0.9967505974632144
343,17.175,0.999913624170912,1.0052327108731591,0.9973494510084034,1.0196997921634257,1.0082247071914665,0.9950679287322354,0.988004816085702,0.9664000009315994,1.0025465185932714,0.9846809983696864,1.054053102972896,0.9312984714154936,0.9214781008909017,0.9509392124646782,0.9673064966723316,0.9836737808799852,1.0098614356122313,0.9705799535138624,0.9771769711281724
344,17.225,0.999612603799818,1.0177963972236743,1.0176411980170228,0.9910697294495744,1.013591806262509,1.0248233397648556,0.9806249933904748,0.993843190437018,0.9607976978206586,0.9508840500357512,1.0023799426962443,0.9568172180282334,0.9145089736936516,0.9665806590285214,0.9698351393619514,0.9747168598620946,1.0674695493648323,1.0153978640299623,0.9786355198554072
345,17.275000000000002,0.9993823928969306,0.9839845166743684,1.0023464670404107,1.0005948838168333,1.012621969784728,0.9724925707503862,0.9523692025211762,0.9236215336223044,0.9930266199638654,0.9679750799234206,0.9787896791758536,0.9755540108149418,1.0046750260631492,1.0014393577022376,0.9949680209804131,1.0580635540181955,1.0240890362286204,0.936725990483999,0.9855086435783588
346,17.325,1.0000478656379987,0.9836058920398356,1.0010182399687948,0.9911335132395056,1.0054245016108845,0.9979193022757114,1.0216015115768535,0.9799534883231203,0.988936395299416,1.0024107557638593,0.9200674418144852,0.9506291225740574,0.9152419132735002,1.0069269555522165,0.9763652747926445,0.9634971986833508,1.0648332980440371,0.9651057081970126,1.000410850685648
347,17.375,1.0003155830348027,1.0010614583847697,0.999231085460708,0.98920705596419,1.015691591173707,0.9852827051265752,0.9970557576394192,1.0015213982477396,0.9666082080372388,0.9682320773493543,0.9547613432829352,0.9579598737461948,0.9675554651359732,1.026728278706272,0.9787503217573804,0.9611584042094542,1.033125339632791,1.021930483011383,1.0108172215548534
348,17.425,0.9997099762546472,1.0073056333368189,0.9910025084371332,1.0127541740648554,1.0177516325058666,1.000625726848403,1.0050657764633006,0.9828655283888106,0.9485560540918702,0.9901310641222804,1.0303850676556947,0.8666047251116566,0.9349790428727603,1.0637771763297217,0.9636008503076404,0.966781051133738,0.9620107498945916,0.9858622560903254,0.9846777935377484
349,17.475,0.9997863092190412,0.9924267996572534,0.989863363420199,1.0139425965674236,1.0003736729303894,0.9732358256563198,1.0037372370995703,0.995710549877662,0.9531691076015506,0.9632024666289352,0.9644186313595262,0.9770667445576838,0.9960389143549204,1.0181731124516966,0.9644186313595264,0.9849718153065324,1.003943985103769,1.0055249992535389,1.013123546850902
350,17.525000000000002,1.0000704075187583,0.9986165234643531,0.9836234069796396,1.0085452068478291,1.0205166337025469,0.9792627167158936,0.9561179581301064,0.985248430143252,0.9652960520520562,1.0139798545945742,0.9667834111461276,0.9730714333324432,1.0107995664503413,0.9746434388790224,0.9997955276242876,0.9856474777050752,0.9573513778666528,0.9777874499721808,1.0078801275781228
351,17.575,1.0004289836764275,0.983550586264308,1.0021854969551816,1.0013033079963212,1.0020590799053668,0.9836182453246626,0.9629856722077268,0.973301958766194,0.9852053663336572,1.0062347197028414,1.0347548032887213,1.014434844915982,0.8862627997956268,1.025376360962842,1.0097456237530424,0.9566011172397246,0.9737949281705036,1.0331917295677415,0.95320382435637
352,17.625,1.000750539912468,0.9790157191668796,0.9933203625009098,0.98680021001538,1.0131962936911847,0.9867250610227106,0.9827797389074656,0.9760726913115496,0.9697601759271578,0.9946157052532,0.96827769125355,0.9573981666327231,0.9387475529970212,1.0086873541309052,0.955843948829748,1.0117957897368552,1.018012660948756,0.9946993939041288,0.9886252569802562
353,17.675,1.0003785307808617,0.9826231958529492,0.9857185363033968,0.9907524464184764,1.005510520005176,1.0125346157882122,0.9831118741438436,0.9438815519513516,0.9929194546919666,1.003511641683939,1.00762488152594,0.9952613860470944,0.9828978905682482,1.0277155616790643,1.0199883770047864,0.8886262375420484,0.9844433275031036,1.0508971157019007,0.9872030363153462
354,17.725,1.0003559733377896,1.0044220059385789,0.9773804387277704,1.0023534281873403,0.9947373254157172,0.954947832399088,0.9604091353621552,0.9857651848335364,0.9830345333520032,0.9592388561557836,0.9327952744926234,1.001948136687299,0.9174279717826952,1.0173154393972277,0.9389421955765948,0.9619931496414864,1.0326827421071556,0.968140070725458,0.9438660048122244
355,17.775000000000002,1.000635183257699,0.997904740443518,1.0140093809895976,0.9933973736581588,0.9981999641592956,0.9895368297553218,1.022508460695818,0.956953100355304,0.9976827621053268,0.9732449650553128,1.0100721022163004,0.9428358352003892,0.9917349384846884,1.0375778478137183,1.0192406840821064,0.9596449019543676,0.9351953503122176,0.9856225505741514,1.011631384846539
356,17.825,0.9998121131063048,0.9971693023737016,0.9804302493362528,1.0034449541975037,0.9883831774733232,0.935005710204462,1.014080038006407,0.9905506038799746,0.965863984468636,0.9998080861592268,0.961866435302594,0.9633859715352988,1.0408823194032808,0.9102022033906064,0.9117217396233116,0.9694641164661216,0.9876985512585876,0.9466710729755384,1.0013588718811737
357,17.875,1.000457493769578,1.0015426269222254,0.9935441211600572,1.0029534447719026,1.004871312404411,0.9873182572154512,0.9792632131589148,0.9850168160564412,0.97811249257941,0.9857839631094446,1.013912688386238,1.0365783967704307,0.9564928938129486,1.035067349544818,0.9625370827154004,1.0018243105813347,1.06226619960585,0.991246980002045,0.9927117706799352
358,17.925,1.0010390905951776,1.002125533418374,0.9963929597556308,1.0001813405099522,0.9952771552391328,0.9604574398163132,0.9619831863450128,1.015384314849494,0.9734262853102584,0.99631248324075,0.9661905479847588,0.9827194687123372,1.017279939324544,0.9782115812411798,1.0308036017380169,0.997745760282862,0.985724727026442,1.0067615352251773,0.9993250541928248
359,17.975,1.0014366463851037,0.9996935830654132,0.9924251572707968,1.0037464756644596,1.000585496120798,1.009363987882052,0.9987430966153484,0.9771219965367024,0.9786392667176604,0.9619492947271264,0.974271367711873,0.8935801808154905,1.0325483360259269,1.0325483360259269,0.9817427739059824,1.0220883673541727,0.9922027425777348,1.0026627112494886,0.9494937451293676
360,18.025,1.001080817452082,0.9876356139587936,1.0037218078576704,0.998365194323966,0.9892042326632032,0.9984909330134274,0.9596376779698378,0.9856655866883588,0.9788756974574402,0.996604852671506,1.0179118451402471,0.9480697185393834,1.017911845140247,1.014939839752976,0.9094336485048634,1.0015658155102578,1.0372298801575073,1.069921939417486,0.9937718830150678
361,18.075,1.000543555801028,0.9712557972611996,0.9962031599248524,1.0137495904102916,0.9992802129965056,0.9854717824522388,0.9772188782977091,0.96071306998865,0.9817204623819976,0.9700913701642512,0.9709098399977584,0.9531763269384396,0.9753432182625892,0.959087497958212,0.90884254429014,0.9280538501044024,0.9620430834680987,0.973865425507646,0.9952481819006008
362,18.125,1.0005298218543222,0.978589833202944,1.0052920266033816,0.9830267209817763,0.9940410259787708,0.962881201842112,0.990488024366838,0.9904880243668374,0.9804152647970046,0.9475855299027371,0.950863981390112,1.0390430213953772,0.9317585227223044,0.9567425840571298,1.0052410560600251,0.9949535013927452,0.9787873440584456,0.9905445493924812,0.991744264222485
363,18.175,1.0008753801096228,1.000535151576839,0.9953773946129456,1.0126952746554092,0.9808939575866766,0.9746573659615309,0.9991443801044544,0.9946921957148324,1.0084197642495016,0.9527674593792198,0.960255224034494,0.989486737703733,0.9514857699337224,0.9529473456171847,0.9836404349698848,0.929562134681793,0.9485626185667988,0.8842532884944733,1.0118876221584243
364,18.225,1.0007100652430372,0.9888142055103056,0.9911016831676376,0.985798005366955,1.00249006677144,0.9541885122441468,0.9383222686144106,1.0010492783133689,0.9899798060135524,0.9759584744337856,0.9840649061684992,1.0102291134226105,0.9346436257996236,0.9767970708201356,0.909932985615186,0.9695292354717712,1.071278930348869,0.9840649061684992,0.978932924473532
365,18.275,1.0009576354664536,0.9900289799456818,0.9898221637810808,0.9987594503470928,1.0143118239068671,0.9555797704974262,1.009890755917403,1.0032853657987575,0.9812673987366052,0.9790656020303896,0.9483294096264552,0.942546913226294,0.9295362963259308,1.0307299833287538,0.97001377112706,0.933873168626052,0.9815787639273827,1.022056238728512,0.9877005394530632
366,18.325,1.0007795404777398,1.0031457593825646,0.9929984302602471,1.0033966548828417,1.0115649484273976,0.9751899731321731,0.9890586928099512,0.9646059502201842,0.9810294340491318,0.9945331874195996,0.9561011293013572,0.914406493587463,1.0136109716653483,0.9963580189561508,0.9359726844739596,0.93597268447396,0.9230329699420616,1.0107354795471488,0.9537537887967038
367,18.375,1.0011412663618626,1.0092180730590692,0.9918295184219024,1.0031288942190946,1.0052895061218676,0.9746088171025014,1.0036474410757603,0.982594438695147,0.9691640751075152,0.981142507496485,0.9709239917119544,0.9694940594708475,0.9795035851585996,0.9666341949886323,1.0724491808305836,0.9709239917119544,1.0524301294550789,0.9137267020676568,0.9894985197010344
368,18.425,1.001121208059385,1.007681677131016,0.9806211717349144,1.002247565340236,1.020384292294506,0.9888212300309605,0.9891822454490083,0.9649942124398536,0.9974856000640911,0.980517875415878,0.9557062703210047,0.9670837259200654,0.9997939107673616,0.995527364917714,0.9016633562254722,0.950017542521476,1.0168600941659507,1.014015730266186,0.9932344593250466
369,18.475,1.001107618043977,1.0061471070554122,1.005944744403149,1.007088995248855,1.0138428178825274,0.9658821280408796,0.958700848278495,0.9798856235775322,1.0136376384607453,0.9346435610745024,0.9760012040696948,0.9349808636087952,1.0368244675117193,1.072186829978013,1.0170215445305957,1.0071200830400333,0.9363953581074468,0.9576127755872226,0.9592870751978732
370,18.525,1.0007534794331954,0.9881101168662064,0.997569889169176,0.9847388764730924,1.006166576746922,0.9849599559203632,0.9774602608245232,1.0142444796279302,0.9542469188612082,0.9874598542856436,1.0396763461145446,1.0368626076947491,0.9637054087800584,0.9777741008790374,1.021387046385872,1.0129458311264845,1.0284213924353618,0.9271268093227136,0.9744866207865208
371,18.575,1.0006500893270844,0.9833315487739784,1.0113580994312172,1.0160648782508213,0.9986427569823286,0.9413019889238928,1.0034634410226395,1.0137644816561466,1.0052394825111757,0.9700738610381696,1.050878366822637,0.9585242094187834,0.9109478253016466,0.944531155266684,1.0270901747640688,0.965520736494833,1.0802637805420452,0.9991040664598704,0.9890376346463708
372,18.625,1.0005140789293512,0.985426307365084,1.0042096066837558,1.0012795102109997,1.002288949354286,1.018574567532632,0.9977296492237784,0.9853640197185262,1.00691554542768,1.0122151009299305,0.9700863112302184,1.0285420143459565,1.010448582429181,0.9826125333264484,0.9700863112302188,0.9853961382367216,1.0146239897945903,1.0090567799740435,0.9499903880259504
373,18.675,1.0004909934869224,0.987616598771624,1.014947699833887,1.0056308176186826,0.992745623682974,0.9516301412153962,0.9284367921311218,0.9899343086424566,0.987825822362068,0.9846630929414856,1.0701100319002634,0.8998337913779707,1.0271948818499297,0.9648986962929929,1.0534977157517476,0.9289053446378742,0.9732048543672512,1.0091982060223703,0.9654213627024276
374,18.725,1.0004391725106738,1.0006042099112336,0.99252740732434,1.0069253740907371,1.0020983907287022,0.9706730645648328,0.9867519125914732,0.993742716081318,0.9902473143363956,0.9993353588731928,0.954244676363699,1.001061875492654,0.9611295585885452,0.9955539697127764,0.9859151345979924,1.0038158283825929,0.9363439825790986,0.9804072288181148,1.0251870648397174
375,18.775,1.0006677613225043,0.9700046527124708,0.9750339677928596,1.0123309530876532,0.999499871418785,0.9797648400003466,0.9884568630663534,0.9651622412494546,1.0082746756568504,0.9693344123211372,0.9532778751664758,0.9628654400029204,0.9793012654368252,0.9847798739147938,0.9423206582105396,0.9683440484808884,0.9519082230469844,1.012172916304635,0.98514325100772
376,18.825,1.0006866543960506,0.9990325919043872,0.9672626148320552,1.0106659004373646,0.9956796535838852,0.9894381287954586,1.0209092471877637,1.005346606224536,0.9666129220493904,0.9915131475905552,0.982280361941664,1.0217895581917442,0.995904222717554,0.9836427480192526,1.0231519442693335,0.9672941150881844,0.9563950264674732,0.908711513751858,1.0056077480456878
377,18.875,1.0004383199203506,0.994845351485516,1.0007908999028654,1.0187511148425152,1.008512821760403,0.99280318485521,0.9993393111588306,1.0072514640526868,0.987987091789384,1.003811397577097,0.9554002802660704,1.0231591653913228,1.0150280991762926,0.9987659667462316,0.9337174370259888,0.9987659667462316,1.0543282525489392,1.058393785656455,0.9541972143464992
378,18.925,1.000429703161846,0.991524055015089,0.9920383309772336,0.9862442493268068,1.0000948501021518,0.973534286262372,0.9940657650587664,0.9950923389985864,1.0063846523366031,0.990643851926034,0.9894513670464457,0.9719270240333614,0.9611428129483864,1.032588211386345,1.006975710059529,0.9544026810202768,1.0379803169288315,0.9961914989745548,0.9695886109154466
379,18.975,1.0008000305730802,1.0001178892614977,0.9942348428540768,1.0149304425626795,1.0031788723182031,0.9935993164361536,0.9721547268727828,0.9823664361886736,1.0160650769311126,1.0017686838888658,0.973516288114902,1.0284944806943934,0.9896074664308502,1.009721439325786,1.039221932905026,0.9748572196412302,0.9896074664308504,0.9601069728516112,0.9893201239609232
380,19.025,1.0006878164798476,0.9927687927689888,1.003200911819038,1.0131500106155638,1.002105087288251,0.9982030851784558,0.9707762025802696,0.9809343072462646,0.9663743572250042,0.9863519630681286,0.9350586648607448,1.0190938943703416,0.9470636976478304,1.0230955719660364,0.9950838287961709,0.9657381930944064,1.003087183987561,0.9697398706901024,0.9724484891987532
381,19.075,1.000084655265362,0.9998468863616456,0.9805472660629114,1.0146623842283944,1.0211584048672262,0.9835456433905332,0.9582833409061884,0.9693987539993,0.9852297968894904,0.9616516479041006,0.972624163124574,0.9553743484988996,0.9474128955947416,1.0124314276453608,1.058873236252946,0.9487398044121016,0.9699703454898544,1.017739062914799,0.9548462929491336
382,19.125,1.0004210839140522,0.9989061626323672,0.9969548052033168,1.0111988151923312,0.9993915233068512,0.9797499336973556,1.0045452466568647,0.9790797901038556,0.9998542415023628,0.985781226038858,0.9609452983161052,1.0190244097527932,0.9913048338398284,0.980744995396794,1.0203443895581723,0.9305857627923824,0.930585762792382,0.9583053387053464,0.9671949986191266
383,19.175,1.000286078545378,0.9880678132604478,1.0101097595350967,1.0082337076850678,0.992202283806574,0.9693138548632194,0.9773136941055568,0.99364669922533,0.9873134931584792,0.9799803071863368,1.0202825276117486,0.9795762749013698,1.0163432128333247,1.0005859537196298,0.9913942192366412,0.9730107502706627,0.9835155896797936,0.9703845404183808,1.01344902238387
384,19.225,1.000327527022696,1.0110295412600707,0.9899119186792228,1.013496652407316,1.0069437021736316,0.955656997694096,0.9825161985314392,1.0252919628279482,0.9725683463694604,0.9961115964861436,0.9326865027018908,0.9823252801566136,1.0437206101664016,0.9561996078120224,1.004532101649516,0.9535870405775636,1.0293514903768772,0.9875504146255318,0.954959971318121
385,19.275,1.00016754637415,0.9904222235734976,1.0074023067457627,0.997485113707744,0.9963855238186168,1.0077741333845716,0.97511631367751,0.9546639417397544,0.98006446817858,0.9761059445777248,1.027916620899027,0.9460471555176884,0.9720374619879548,0.9486461861647144,0.9811340692525476,0.9811340692525476,1.0682015959279392,0.9772355232820076,0.9872073143359068
386,19.325000000000003,1.0001184844327615,0.99757229166141,0.9997917220118095,1.0189746189506246,1.009754543416833,0.9841883678688956,0.9763122355485044,0.9723741693883092,0.9868137453090268,0.9933771889093528,1.009676407183496,0.972185221769512,0.9799420187517152,1.0096764071834958,0.9825276177457828,0.9902844147279866,0.9411580338406972,0.9967484122131566,0.999954027292536
387,19.375,1.000020165461344,0.9883821961709064,0.9840275492004976,1.0127893824794352,1.0029949652415502,0.9771563597663666,0.9882566993026372,0.9967451942421371,1.0248225236574091,1.0163340287179086,0.981321460430153,0.986466002817729,0.9851798672208352,1.0031857655773513,1.0096164435618218,1.0623480030344772,1.0044719011742456,0.96460169767053,1.003461366062402
388,19.425,0.9998802566392724,0.999592281983122,0.9931244037087834,1.0143102923627323,1.0102116002694703,0.9763548569028644,1.02020312891946,0.983175699216558,0.9893469375003744,1.0150062966804565,0.9583627937723732,0.9877918248227928,0.9263747165436564,0.9455675628808866,1.0645632101717153,0.9366109012568458,1.0121027635166189,0.9852327786444964,0.9832220995044052
389,19.475,1.0003308984869923,1.0044824724437504,0.991430938535767,1.0138018835966172,1.0098011476212798,0.984273374609414,0.9700553744509062,0.9829808291404586,1.015617602231578,0.9716710562871004,0.9381725862166764,0.9750884681709288,1.0272798874855604,1.0005476971048957,0.986545121191214,0.962358853703945,1.066741692333209,1.01964211880537,0.980323197385413
390,19.525,0.9996059792835236,1.0078600620753118,1.005625473011506,1.005248285173293,1.010529799806428,0.9792387391973632,0.9930625296719164,0.9920980791736916,1.007207803645877,0.9914551121748753,0.9928969169600989,0.9701008142747908,0.972633714573158,0.9903640166617316,1.0080943187503046,0.9916304668109152,0.9764330650207096,0.9878311163633638,0.9706177327030304
391,19.575000000000003,1.0000833662588526,0.9951470732298144,1.000855258953569,1.0123801376523542,1.0027848392211682,0.9998300965296596,0.9902347980984728,0.9729632609223362,0.9672060818636246,0.9934332309088684,1.0205908331353175,0.9764912292344092,0.9701912858199936,0.9601113763569288,1.0407506520614478,0.9827911726488248,1.0558705162560449,0.960111376356929,1.0038509834913
392,19.625,1.000226564718378,0.987153483667862,0.9992889016527567,1.021926616358516,1.0180625699888337,0.9804222124112156,0.968648235825946,0.992832620163256,1.0065158902488398,0.9619657085748478,1.014143421353629,0.95021101778251,1.007875538650578,0.9865647374602048,0.9978469263256968,0.9991005028663072,0.9702682424322724,1.0442292583282722,0.9670831346913352
393,19.675,0.999706311162162,1.0000451193235187,0.9940974262146604,0.9965370697103744,1.0066381262414783,0.9795612642566104,0.9786114634186108,0.9716462572732826,0.9963410790612643,1.0061556877205904,0.9341627029898144,0.9915345111841156,0.9840512318544236,1.0027594301786529,0.9715790996382712,1.0663673044810298,0.9977705772921917,0.994028937627346,0.9352953762216896
394,19.725,0.9996177301056146,0.9916085909624138,0.9985913333228338,1.0121161427093874,1.0030412221263685,0.9547566446772168,1.0234260437335128,0.9878313552318548,0.9809014158775496,0.984366385554702,0.9629370276340206,0.9430826559302262,1.010091160430532,0.9058557089856124,0.8549788814946393,0.9964412798841732,1.0349091250602749,0.9964412798841736,0.9852985202544934
395,19.775,0.9999756232779092,1.0119764281317836,0.9753549865272936,1.0133472035039035,1.0140934091029492,0.9596502485965837,0.973753534418545,0.965291562925368,0.9862897884825114,0.9844093503729164,0.9901741278099052,0.972889292661104,0.988939496727848,1.0679558859795113,0.8963421655735552,0.99264338997402,1.0506710508307109,1.0321515845998517,0.9990307160822144
396,19.825000000000003,0.9994299495179486,0.9977397929852282,1.0013131917271316,0.9921311040813748,1.0065345639475571,0.9551275762602156,0.9828802221260852,0.9844393595342804,0.9884931167955866,0.9850630144975576,0.9286789362266524,0.9950131459571274,0.9593892185092796,0.983957444335382,0.960617629800585,0.9421914604310088,0.9729017427136356,1.0404643637354165,0.9385689006025696
397,19.875,0.9995630539406908,0.998263199532327,1.0008860665831203,1.0019937128394922,0.9957146310353524,0.9838360856929316,0.9971772877379638,0.9847668672309572,0.9900412959464352,1.0049338005548434,0.935012363198322,1.0156800964938637,0.935012363198322,0.9533459389473083,0.9716795146962957,0.994902043978346,0.999790997511408,1.0181245732603952,0.9832408920563712
398,19.925,1.0000359308151228,0.9896057766488386,1.0016104880744308,1.0016017783866105,1.0118184546319864,0.9949572637637186,0.9594561513427358,0.9943398531129192,0.9758175335889276,0.975200122938128,0.953431720144024,1.011805090765087,0.9607283914716568,0.9862667411183718,0.9801861816786775,1.0118050907650862,0.9607283914716566,0.9546478320319632,0.9578370234115564
399,19.975,0.9997684373892328,1.006585204658518,0.9852347961671368,1.0101966597568617,0.9960087098551154,0.9909039732409816,0.9313145836536438,0.9749315595371592,0.9948970766669368,1.0016546363108614,0.9837554803945155,0.9692351043001316,0.9704451356413304,0.9982758564888996,1.033366765383661,0.936564258087768,0.9994858878300976,0.9680250729589326,0.9575299031628216
