,r ($\AA$),g_full(r),O (DOL),O (DOL),O (G3),O (G3),O (G3),O (G3),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
381,19.075,0.9997440694531138,0.9972228423180648,0.9976659399374772,0.9757689814617292,0.9999588992601104,0.995545873715811,1.015649656750952,0.9933255309490784,0.9663696142340428,1.0078143361834102,1.0179228049515492,1.003097050758279,0.9304896553944062,1.0127868859713725,1.035352255645701,0.9596918985023616,0.9689835213094388,1.0313701315855257,1.0340248809589765,1.024733258151899,0.9967500326133868
382,19.125,0.9990912504075388,1.001964544230756,1.0129841392056411,0.9984768071772968,0.9874205585389556,1.0040049314964683,0.9843313125958896,1.0139480510298182,1.0018812312489678,1.0028867995640385,0.9878032748379746,0.9965182002352556,0.9375147018287222,0.98240977205714,1.0233435125595214,0.9903324315092142,0.9731666693630536,1.023343512559522,1.0325866152536072,1.0669181395459268,1.0044396159417333
383,19.175,0.9995510665407704,1.0149119244411977,1.0010682301255878,1.0031428676407053,0.9965113201442088,1.0088039447718602,0.995702594839758,0.9969965553268793,1.0093339708944693,1.0196707244781262,1.0163362878382365,1.0133352948623369,0.9864880277345016,1.0127593467154472,0.96284384065165,1.007505082919258,0.9786066320402176,0.9799201979892648,1.0219543083587774,0.9917422915306904,0.9766496868508212
384,19.225,0.9991566010371192,0.9904464177755634,1.0153727149386582,0.9958399848370856,1.006620608360124,0.985702980628856,0.9855420758001536,0.98053917335697,0.96892927110139,1.0004418629379643,1.0289690513373884,1.0084029387703612,0.99312410636475,0.9709094881960648,1.0035780443264843,1.0401668271925546,0.995737590855184,0.9944308486099672,1.0205656935143028,0.9878971373838834,1.0072182548667312
385,19.275,0.9993448384730204,1.012839414238033,1.0128394142380337,1.0169318685375737,0.977074157965269,0.9780345847260472,1.0063671741690108,1.001198108089847,1.025947566925292,0.9922883029090868,1.017697747313477,0.9879983967109432,0.963278937219542,1.0490770611824158,0.9801785676970776,1.050377032757611,1.076376464261512,1.0152778002273444,0.9944782550242232,1.0568768906335866,0.987116171103476
386,19.325000000000003,0.9991328419622362,1.0006361225227571,0.9958256684360528,1.053239073095447,0.9946373224303235,1.0037142240279109,0.9960705174194164,0.98026617404397,1.007514028178481,0.9825641858384468,0.9986502683997844,0.976326725253438,0.960887269387516,0.96476702956001,1.0346027126648898,0.9699400431233338,0.9660602829508396,1.052708260136525,1.0009781245032805,1.0475352465732006,0.957192259699427
387,19.375,0.9994729893830364,0.9981778177567244,1.0098351897755191,0.997431489540282,0.9963225282272606,1.0150164475039054,1.0123232557437103,0.9915430268320198,0.9846845276345646,1.0055866204268076,1.0392259260143233,1.002647263627899,1.0022513906583486,0.9996782163562724,0.971373299033444,1.0266965465280642,0.9688001247313688,0.97909282193967,0.9958184549031596,1.015117262168725,1.016810830969581
388,19.425,0.9989289150313972,1.0103809259344607,1.011479630499604,0.992145709868197,0.99009679895028,1.0017598303291912,1.0143685129009874,1.0270596368588305,1.002041100940409,0.9952178638717488,1.0056151775001838,1.019911483739282,1.029097746632586,0.9983784109122104,1.0150180510940805,0.9561393242966938,0.9970984385905284,1.0508572761011856,1.0226978850241746,0.9599792412617408,0.9779641584755836
389,19.475,0.9993487410349134,1.0090252423561286,1.0175268994294229,1.004776226539539,0.9989746159930404,1.0190450524782244,0.9996018171332028,1.0230856752081157,0.964577458079311,1.0298739213943304,1.0130649308379895,1.0208229264793771,0.9805244491199424,1.0085394333805122,1.0008989831276291,0.993258532874747,0.991985124499266,0.983071265870903,1.054382134897808,0.9868914909973444,0.9819537850516038
390,19.525,0.999124636124222,1.0134700641916234,0.9952849977641016,0.9980767350408218,1.0016646945447196,1.011648581859914,0.9787329533676328,1.0004863078447772,0.986336067553819,0.9827985074810804,0.9991999223637812,1.0027374824365205,0.9691745157959843,0.995779306425678,0.9919786220500076,0.981843463714886,0.994512411633788,0.9767758845473254,1.0325192553904932,0.9691745157959843,1.0183119352242958
391,19.575000000000003,0.9994885760339912,1.0066163064843647,1.010102527644937,1.014247237310876,1.0078839417133634,0.985224401292952,0.9869316269410652,0.9921822412070802,0.98610308526289,1.0014609529113707,1.0043405530954603,0.9995412194553104,1.0045635524363163,1.0285117425194912,1.0020426903222983,0.9957405350372526,1.023470018291455,0.9730527760110864,1.078928984799858,1.0045635524363168,1.010145461403071
392,19.625,0.9995163600235992,1.01369306830012,1.0082511433862325,1.0246813473906364,0.994570909967313,1.0203577974016462,1.0080047974331037,1.0046409805185916,1.024695600852138,1.016100763566332,0.9970011251534316,1.0116441812699897,1.024531614057684,0.9869111141534848,1.0358177640289432,1.0433418640097831,0.9304803642971858,0.9543066809031786,1.03080169737505,1.0094834140960038,0.9809353408693824
393,19.675,0.9993030336198184,1.0209229744021686,1.019257035636316,1.0008908599671489,1.0270077358220089,0.9878324220397182,0.9973574002926674,1.0039752511880162,0.9925736395026002,0.9846558536099504,0.9875062565313047,1.0033418283166045,0.9931302838441448,0.9794061216302182,1.0093497482787852,0.9906349816234306,0.958196052754149,0.9881396794027172,1.059255792693064,0.976910819409504,0.9898201890615644
394,19.725,0.9988433490453557,1.013208303188278,1.014392234367512,1.0211963045251828,1.0088153883948814,1.0045355655350243,1.006828327781377,1.0237853622002944,1.0304026267759197,1.0250457935480322,1.0039335684734183,0.9793551571925252,0.9694817783019102,0.998032458072645,0.973205780011136,0.92603509169427,0.9111390848573652,0.973205780011136,0.9322417612096472,0.9831364512357396,0.9785384491253696
395,19.775,0.999186868670976,1.011683853252453,1.0077377149181743,0.9786273627373644,1.0172553891764151,1.006609870079038,0.9923144587197048,1.0358581413397618,1.0045065026793574,0.9866360686429267,1.0063876009989816,1.0148525434372906,0.9991672236105263,1.0127529336967025,0.946059447819114,0.9324737377329388,1.0201633210164336,1.0139879982499902,0.9645854161184442,0.9262984149664956,1.004372138513672
396,19.825000000000003,0.9994149644799978,1.0225852586791937,1.0157875572461406,1.0000256713062208,1.0039598016518037,0.99064428355906,0.9800523941671042,1.011923505741888,0.9897759814176966,1.002253459910199,1.0119235057418876,1.0035012077594485,1.0125662849369563,1.029770081040254,1.0199393404097985,0.9523529985754136,0.984302905624396,0.96218373920587,0.9855317482032028,1.0223970255674122,1.007588218571789
397,19.875,0.9992588363054624,1.014706249409835,1.0022286801761568,0.99725871240565,1.0154755457693392,1.0062918529165703,0.9907849617061556,1.0074592126133657,0.9959755432151236,1.0232880542163485,1.0046658876246044,1.0059073653973871,1.0820607405960516,0.9756886677916936,0.9989193503581628,0.9866926753231794,0.983024672812684,1.0025873528686586,0.9989193503581634,0.9818020053091856,0.9938789659559848
398,19.925,0.9993059138528156,0.999177468696236,1.0012659776013666,0.9787781398007256,1.0157781704910809,1.0039441525779704,0.9919603369697588,1.0382316926970057,0.9983947241193992,0.9851157345935296,1.0042621846075737,1.0005564200887265,1.0182430234741326,0.9306522257559278,0.9720145469006362,0.9805303189010168,1.0036445571877657,1.0048610960449635,1.0328414897605007,0.999994940616174,1.0147051298588146
399,19.975,0.999566162198147,0.9992613096105984,1.0143850149492832,1.0150217027836954,1.015170751491888,1.0029487574201896,1.0123388260362496,0.9980118055934804,1.0161407146236572,1.006308085997121,0.9851064805211508,0.9869500983886266,0.907842131711488,0.924788518170103,0.9816799584240232,0.9683649404922542,0.9732067651947158,0.9816799584240228,0.9453662731555638,0.955049922560486,1.0108544225750775
